,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
234,Aleksandr Valyshev,Akzhayik Uralsk,Defender,-,"Nov 1, 1986 (16)",,-,,-,2003
235,Daniyar Mikhramov,Akzhayik Uralsk,Defender,-,"Feb 9, 1984 (18)",,-,,-,2003
236,Vladimir Redkin,Akzhayik Uralsk,Defender,-,"Jan 6, 1978 (24)",,-,,-,2003
237,Vadim Shilyaev,Akzhayik Uralsk,Defender,-,"Jul 13, 1984 (18)",,-,,-,2003
238,Miram Sapanov,Akzhayik Uralsk,Centre-Back,-,"Mar 12, 1986 (16)",,"1,83m",right,-,2003
239,Sergey Kopnin,Akzhayik Uralsk,Centre-Back,-,"Sep 1, 1976 (26)",,"1,94m",right,-,2003
240,Aleksey Danaev,Akzhayik Uralsk,Left-Back,-,"Sep 1, 1979 (23)",,"1,83m",left,-,2003
241,Vasiliy Drozdov,Akzhayik Uralsk,Left-Back,-,"May 3, 1975 (27)",,-,,-,2003
242,Aleksey Mikhailyuk,Akzhayik Uralsk,Right-Back,-,"Jul 23, 1982 (20)",,"1,76m",right,-,2003
243,Viktor Ulyanytskyi,Akzhayik Uralsk,Right-Back,-,"Aug 7, 1972 (30)",,"1,78m",right,-,2003
244,Denis Popov,Akzhayik Uralsk,Midfielder,-,"Mar 11, 1983 (19)",,"1,69m",,-,2003
245,Didar Hajiyew,Akzhayik Uralsk,Midfielder,-,"Dec 1, 1980 (22)",,-,,-,2003
246,Yuriy Bezuglyi,Akzhayik Uralsk,Midfielder,-,"Aug 6, 1973 (29)",,"1,74m",,-,2003
247,Aleksandr Sedov,Akzhayik Uralsk,Midfielder,-,"Feb 5, 1976 (26)",,"1,80m",,-,2003
248,Denis Bachurin,Akzhayik Uralsk,Midfielder,-,"May 1, 1984 (18)",,"1,74m",,-,2003
249,Evgeniy Shchetkin,Akzhayik Uralsk,Midfielder,-,"Jan 8, 1985 (17)",,"1,86m",,-,2003
250,Sergey Ulanov,Akzhayik Uralsk,Midfielder,-,"Jun 20, 1973 (29)",,"1,77m",,-,2003
251,Aleksey Maltsev,Akzhayik Uralsk,Left Winger,-,"Oct 25, 1986 (16)",,"1,72m",both,-,2003
252,Vyacheslav Kholosha,Akzhayik Uralsk,Striker,-,"Jun 15, 1972 (30)",,"1,86m",,-,2003
253,Oleg Zenchenkov,Akzhayik Uralsk,Striker,-,"Jan 5, 1975 (27)",,"1,75m",,-,2003
254,Artur Avakyants,Akzhayik Uralsk,Striker,-,"Sep 30, 1972 (30)",,"1,71m",,-,2003
255,Vitaliy Starnovskiy,Akzhayik Uralsk,Striker,-,"May 7, 1983 (19)",,"1,80m",,-,2003
256,Marat Iskakov,Akzhayik Uralsk,Striker,-,"Jul 30, 1980 (22)",,"1,84m",,-,2003
257,Anatoliy Vishnichenko,Akzhayik Uralsk,Striker,-,"Apr 20, 1975 (27)",,"1,92m",,-,2003
258,Vladimir Galitskiy,Akzhayik Uralsk,Striker,-,"Jun 14, 1985 (17)",,-,,-,2003
259,Ilya Bayteryakov,Semey Semipalatinsk,Goalkeeper,-,"Aug 13, 1984 (18)",,"1,90m",right,-,2003
260,Sergey Davydenko,Semey Semipalatinsk,Goalkeeper,-,"Oct 9, 1968 (34)",,"1,81m",,-,2003
261,Timur Smailov,Semey Semipalatinsk,Goalkeeper,-,"May 1, 1986 (16)",,"1,80m",,-,2003
262,Nikolay Yakovlev,Semey Semipalatinsk,Goalkeeper,-,"Jan 6, 1985 (17)",,"1,87m",,-,2003
263,Yuriy Mityaev,Semey Semipalatinsk,Defender,-,"Dec 25, 1976 (26)",,-,,-,2003
264,Valentyn Piddubnyi,Semey Semipalatinsk,Defender,-,"Jul 5, 1974 (28)",,"1,80m",,-,2003
265,Sergey Kvyatkovskiy,Semey Semipalatinsk,Defender,-,"Jul 3, 1982 (20)",,"1,77m",,-,2003
266,Artem Kuchin,Semey Semipalatinsk,Defender,-,"Dec 15, 1977 (25)",,"1,75m",,-,2003
267,Maral Mazibaev,Semey Semipalatinsk,Defender,-,"Jan 26, 1982 (20)",,"1,80m",,-,2003
268,Konstantin Tleulin,Semey Semipalatinsk,Defender,-,"Apr 16, 1984 (18)",,"1,77m",,-,2003
269,Maksim Shiryaev,Semey Semipalatinsk,Defender,-,"Jan 11, 1984 (18)",,"1,78m",,-,2003
270,Ivan Korotetskiy,Semey Semipalatinsk,Defender,-,"Oct 12, 1987 (15)",,"1,84m",,-,2003
271,Sergey Lysenko,Semey Semipalatinsk,Centre-Back,-,"Aug 24, 1972 (30)",,"1,89m",right,-,2003
272,Sergey Surodeev,Semey Semipalatinsk,Right-Back,-,"Dec 27, 1969 (33)",,"1,68m",right,-,2003
273,Denis Bodrov,Semey Semipalatinsk,Midfielder,-,"May 25, 1983 (19)",,"1,75m",,-,2003
274,Oleg Kirimov,Semey Semipalatinsk,Midfielder,-,"Jul 28, 1968 (34)",,"1,73m",,-,2003
275,Denis Shulga,Semey Semipalatinsk,Midfielder,-,"Jul 29, 1978 (24)",,"1,79m",,-,2003
276,Marat Iskulov,Semey Semipalatinsk,Midfielder,-,"Apr 11, 1982 (20)",,"1,78m",right,-,2003
277,Sergey Misulev,Semey Semipalatinsk,Midfielder,-,"Apr 13, 1979 (23)",,"1,73m",,-,2003
278,Askhat Alzhaksin,Semey Semipalatinsk,Midfielder,-,"Mar 9, 1983 (19)",,"1,77m",,-,2003
279,Vladimir Semenenko,Semey Semipalatinsk,Midfielder,-,"Jul 9, 1982 (20)",,"1,79m",,-,2003
280,Viktor Sinenko,Semey Semipalatinsk,Midfielder,-,"May 10, 1982 (20)",,"1,81m",,-,2003
281,Zhiger Kukeev,Semey Semipalatinsk,Right Midfield,-,"Aug 9, 1984 (18)",,"1,75m",right,-,2003
282,Nikolay Komlichenko,Semey Semipalatinsk,Right Winger,-,"Mar 24, 1973 (29)",,"1,83m",right,-,2003
283,Artem Gavrilenko,Semey Semipalatinsk,Striker,-,"Mar 26, 1984 (18)",,"1,73m",,-,2003
284,Evgeniy Nesterov,Semey Semipalatinsk,Striker,-,"Apr 17, 1984 (18)",,"1,72m",,-,2003
285,Sergey Danilov,Semey Semipalatinsk,Striker,-,"Nov 17, 1984 (18)",,"1,76m",,-,2003
286,Valeriy Drobotenko,Semey Semipalatinsk,Striker,-,"Nov 25, 1976 (26)",,"1,77m",,-,2003
287,Denis Eremin,Semey Semipalatinsk,Striker,-,"Jun 4, 1985 (17)",,"1,80m",,-,2003
288,Evgeniy Karyagin,Semey Semipalatinsk,Striker,-,"Jan 16, 1982 (20)",,"1,80m",,-,2003
289,Yuriy Kulikov,Semey Semipalatinsk,Striker,-,"Dec 15, 1984 (18)",,"1,81m",,-,2003
290,Kirill Pryadkin,Irtysh Pavlodar,Goalkeeper,-,"Jul 6, 1977 (25)",,"1,85m",right,-,2003
291,Yuriy Novikov,Irtysh Pavlodar,Goalkeeper,-,"May 19, 1972 (30)",,-,,-,2003
292,Tomas Stastka,Irtysh Pavlodar,Defender,-,"Mar 12, 1975 (27)",,"1,82m",,-,2003
293,Bagdat Dostaev,Irtysh Pavlodar,Defender,-,"Jun 6, 1979 (23)",,"1,80m",,-,2003
294,Farkhadbek Irismetov,Irtysh Pavlodar,Centre-Back,-,"Aug 10, 1981 (21)",,"1,83m",right,-,2003
295,Kairat Nurdauletov,Irtysh Pavlodar,Centre-Back,-,"Nov 6, 1982 (20)",,"1,84m",right,-,2003
296,Lubomir Kubica,Irtysh Pavlodar,Centre-Back,-,"Mar 10, 1979 (23)",,"1,84m",right,-,2003
297,Vladislav Chernyshov,Irtysh Pavlodar,Centre-Back,-,"Mar 16, 1981 (21)",,"1,86m",right,-,2003
298,Vladimir Yakovlev,Irtysh Pavlodar,Centre-Back,-,"Aug 2, 1984 (18)",,"1,82m",right,-,2003
299,Aleksey Danaev,Irtysh Pavlodar,Left-Back,-,"Sep 1, 1979 (23)",,"1,83m",left,-,2003
300,Sergey Timofeev,Irtysh Pavlodar,Left-Back,-,"Mar 5, 1965 (37)",,N/Am,N/A,-,2003
301,Fevzi Davletov,Irtysh Pavlodar,Left-Back,-,"Sep 20, 1972 (30)",,"1,72m",right,-,2003
302,Aydar Kumisbekov,Irtysh Pavlodar,Right-Back,-,"Feb 9, 1979 (23)",,"1,77m",right,-,2003
303,Dias Kamelov,Irtysh Pavlodar,Defensive Midfield,-,"May 29, 1981 (21)",,"1,74m",right,-,2003
304,Serik Zheylitbaev,Irtysh Pavlodar,Midfielder,-,"Aug 23, 1974 (28)",,"1,77m",,-,2003
305,Sergey Skorykh,Irtysh Pavlodar,Defensive Midfield,-,"May 25, 1984 (18)",,"1,84m",right,-,2003
306,Evgeniy Meshkov,Irtysh Pavlodar,Defensive Midfield,-,"Sep 3, 1984 (18)",,"1,80m",right,-,2003
307,Andriy Guzenko,Irtysh Pavlodar,Midfielder,-,"Feb 19, 1973 (29)",,"1,80m",,-,2003
308,Andrey Kucheryavykh,Irtysh Pavlodar,Midfielder,-,"Sep 24, 1970 (32)",,"1,77m",,-,2003
309,Aleksey Zakharov,Irtysh Pavlodar,Midfielder,-,"Apr 27, 1974 (28)",,"1,78m",,-,2003
310,Sergey Ivanov,Irtysh Pavlodar,Central Midfield,-,"May 30, 1980 (22)",,"1,78m",right,-,2003
311,Egidijus Juska,Irtysh Pavlodar,Attacking Midfield,-,"Mar 12, 1975 (27)",,"1,81m",right,-,2003
312,Igor Chumachenko,Irtysh Pavlodar,Attacking Midfield,-,"Oct 26, 1976 (26)",,"1,84m",both,-,2003
313,Konstantin Zarechnyi,Irtysh Pavlodar,Left Winger,-,"Feb 14, 1984 (18)",,"1,79m",both,-,2003
314,Murat Tleshev,Irtysh Pavlodar,Centre-Forward,-,"Apr 18, 1980 (22)",,"1,88m",right,-,2003
315,Didarklych Urazov,Irtysh Pavlodar,Striker,-,"Feb 27, 1977 (25)",,"1,68m",,-,2003
316,Muslim Agayev,Irtysh Pavlodar,Striker,-,"Apr 29, 1974 (28)",,"1,77m",,-,2003
317,Rustam Usmanov,Irtysh Pavlodar,Striker,-,"Jan 30, 1977 (25)",,-,,-,2003
318,Roman Nesterenko,Aktobe-Lento Aktobe,Goalkeeper,-,"Mar 22, 1977 (25)",,"1,99m",right,-,2003
319,Aleksandr Ganzhenko,Aktobe-Lento Aktobe,Goalkeeper,-,"Mar 21, 1976 (26)",,"1,87m",,-,2003
320,Erlan Shoytymov,Aktobe-Lento Aktobe,Defender,-,"Apr 6, 1980 (22)",,"1,80m",,-,2003
321,Andriy Sokolenko,Aktobe-Lento Aktobe,Centre-Back,-,"Jun 8, 1978 (24)",,"1,81m",,-,2003
322,Boris Polyakov,Aktobe-Lento Aktobe,Centre-Back,-,"Dec 8, 1976 (26)",,"1,84m",right,-,2003
323,Viktor Kovalev,Aktobe-Lento Aktobe,Centre-Back,-,"Aug 25, 1980 (22)",,"1,90m",right,-,2003
324,Dmitriy Kishchenko,Aktobe-Lento Aktobe,Centre-Back,-,"Mar 29, 1979 (23)",,"1,84m",,-,2003
325,Maksim Samchenko,Aktobe-Lento Aktobe,Left-Back,-,"May 5, 1979 (23)",,"1,80m",left,-,2003
326,Sergiy Goncharenko,Aktobe-Lento Aktobe,Midfielder,-,"Apr 24, 1974 (28)",,"1,76m",,-,2003
327,Valeriy Krol,Aktobe-Lento Aktobe,Midfielder,-,"Apr 11, 1985 (17)",,"1,74m",,-,2003
328,Oleksandr Mykulyak,Aktobe-Lento Aktobe,Midfielder,-,"Dec 29, 1976 (26)",,"1,82m",,-,2003
329,Evgeniy Kostrub,Aktobe-Lento Aktobe,Defensive Midfield,-,"Aug 27, 1982 (20)",,"1,77m",right,-,2003
330,Vitaliy Kitsak,Aktobe-Lento Aktobe,Midfielder,-,"Oct 16, 1975 (27)",,"1,75m",,-,2003
331,Evgeniy Sveshnikov,Aktobe-Lento Aktobe,Midfielder,-,"Oct 6, 1973 (29)",,N/Am,N/A,-,2003
332,Oleksandr Myzenko,Aktobe-Lento Aktobe,Midfielder,-,"Jan 18, 1972 (30)",,"1,86m",,-,2003
333,Mykola Kovalchuk,Aktobe-Lento Aktobe,Midfielder,-,"Mar 16, 1975 (27)",,"1,82m",,-,2003
334,Oleksandr Mitrofanov,Aktobe-Lento Aktobe,Central Midfield,-,"Nov 1, 1977 (25)",,"1,72m",,-,2003
335,Valeriy Kryventsov,Aktobe-Lento Aktobe,Attacking Midfield,-,"Jul 31, 1973 (29)",,"1,77m",,-,2003
336,Kairat Ashirbekov,Aktobe-Lento Aktobe,Attacking Midfield,-,"Oct 21, 1982 (20)",,"1,72m",left,-,2003
337,Oleg Litvinenko,Aktobe-Lento Aktobe,Second Striker,-,"Nov 22, 1973 (29)",,"1,71m",,-,2003
338,Rafael Urazbakhtin,Aktobe-Lento Aktobe,Centre-Forward,-,"Nov 20, 1978 (24)",,"1,80m",right,-,2003
339,Arturas Fomenka,Aktobe-Lento Aktobe,Centre-Forward,-,"Feb 14, 1977 (25)",,"1,85m",right,-,2003
340,Vladimir Loginov,Aktobe-Lento Aktobe,Centre-Forward,-,"Jan 5, 1974 (28)",,"1,84m",,-,2003
341,Igor Abdusheev,Aktobe-Lento Aktobe,Striker,-,"Apr 13, 1985 (17)",,"1,74m",,-,2003
342,Bayramniyaz Berdiyev,Yesil-Bogatyr Petropavlovsk,Goalkeeper,-,"Sep 13, 1974 (28)",,"1,85m",,-,2003
343,Daniil Rikhard,Yesil-Bogatyr Petropavlovsk,Goalkeeper,-,"Feb 27, 1974 (28)",,"1,90m",right,-,2003
344,Vladimir Loginovskiy,Yesil-Bogatyr Petropavlovsk,Goalkeeper,-,"Oct 8, 1985 (17)",,"1,93m",right,-,2003
345,Sergey Konovalenko,Yesil-Bogatyr Petropavlovsk,Defender,-,"Sep 2, 1974 (28)",,"1,74m",,-,2003
346,Igor Goryachev,Yesil-Bogatyr Petropavlovsk,Defender,-,"Jul 7, 1975 (27)",,-,,-,2003
347,Kirill Keker,Yesil-Bogatyr Petropavlovsk,Centre-Back,-,"Jun 22, 1979 (23)",,"1,85m",right,-,2003
348,Denis Shchetkin,Yesil-Bogatyr Petropavlovsk,Centre-Back,-,"Sep 14, 1982 (20)",,"1,85m",right,-,2003
349,Andriy Oksymets,Yesil-Bogatyr Petropavlovsk,Centre-Back,-,"Sep 27, 1974 (28)",,"1,86m",,-,2003
350,Rustam Shaymardanov,Yesil-Bogatyr Petropavlovsk,Centre-Back,-,"Sep 4, 1976 (26)",,"1,80m",,-,2003
351,Igor Shvydko,Yesil-Bogatyr Petropavlovsk,Centre-Back,-,"Sep 11, 1971 (31)",,"1,85m",right,-,2003
352,Kostyantyn Panin,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Dec 8, 1975 (27)",,"1,78m",,-,2003
353,Sergey Labodovskiy,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Jan 14, 1982 (20)",,"1,94m",,-,2003
354,Aleksey Klishin,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Jan 1, 1973 (29)",,N/Am,N/A,-,2003
355,Nikolay Solomin,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Apr 6, 1985 (17)",,"1,79m",,-,2003
356,Andriy Guzenko,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Feb 19, 1973 (29)",,"1,80m",,-,2003
357,Sergey Kalyubin,Yesil-Bogatyr Petropavlovsk,Defensive Midfield,-,"Jan 14, 1979 (23)",,"1,84m",,-,2003
358,Yuriy Chukhleba,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Sep 27, 1974 (28)",,"1,78m",right,-,2003
359,Roman Seliverstov,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Sep 27, 1981 (21)",,"1,79m",,-,2003
360,Pavel Maltsev,Yesil-Bogatyr Petropavlovsk,Midfielder,-,"Sep 18, 1981 (21)",,"1,74m",,-,2003
361,Andriy Zavyalov,Yesil-Bogatyr Petropavlovsk,Central Midfield,-,"Jan 2, 1971 (31)",,"1,78m",,-,2003
362,Evgeniy Averchenko,Yesil-Bogatyr Petropavlovsk,Right Midfield,-,"Apr 6, 1982 (20)",,"1,72m",right,-,2003
363,Zhiger Kukeev,Yesil-Bogatyr Petropavlovsk,Right Midfield,-,"Aug 9, 1984 (18)",,"1,75m",right,-,2003
364,Aleksandr Ignatjev,Yesil-Bogatyr Petropavlovsk,Right Midfield,-,"Nov 7, 1971 (31)",,"1,78m",right,-,2003
365,Viktor Zubarev,Yesil-Bogatyr Petropavlovsk,Centre-Forward,-,"Apr 10, 1973 (29)",,"1,98m",,-,2003
366,Aram Voskanyan,Yesil-Bogatyr Petropavlovsk,Striker,-,"Aug 26, 1975 (27)",,"1,73m",,-,2003
367,Sergey Yurevich,Yesil-Bogatyr Petropavlovsk,Striker,-,"Sep 11, 1979 (23)",,"1,64m",,-,2003
368,Andrey Morev,Ekibastuzets Ekibastuz (-2008),Goalkeeper,-,"Oct 13, 1973 (29)",,"1,88m",right,-,2003
369,Viktor Raskulov,Ekibastuzets Ekibastuz (-2008),Goalkeeper,-,"Sep 19, 1974 (28)",,"1,83m",,-,2003
370,Denis Proskurin,Ekibastuzets Ekibastuz (-2008),Defender,-,"Apr 3, 1979 (23)",,"1,75m",,-,2003
371,Bagdat Dostaev,Ekibastuzets Ekibastuz (-2008),Defender,-,"Jun 6, 1979 (23)",,"1,80m",,-,2003
372,Oleg Semka,Ekibastuzets Ekibastuz (-2008),Defender,-,"Jan 15, 1975 (27)",,-,,-,2003
373,Aleksey Sorokin,Ekibastuzets Ekibastuz (-2008),Defender,-,"Apr 29, 1985 (17)",,"1,75m",,-,2003
374,Dmytro Efimov,Ekibastuzets Ekibastuz (-2008),Defender,-,"Nov 12, 1984 (18)",,-,,-,2003
375,Sergey Timofeev,Ekibastuzets Ekibastuz (-2008),Centre-Back,-,"Jun 26, 1981 (21)",,"1,85m",right,-,2003
376,Zurab Archvadze,Ekibastuzets Ekibastuz (-2008),Right-Back,-,"Jan 30, 1972 (30)",,"1,73m",right,-,2003
377,Oleksandr Zhdanov,Ekibastuzets Ekibastuz (-2008),Midfielder,-,"Jan 1, 1984 (18)",,"1,81m",,-,2003
378,Rustam Khodzhaev,Ekibastuzets Ekibastuz (-2008),Midfielder,-,"Jan 2, 1973 (29)",,-,,-,2003
379,Sergey Kalabukhin,Ekibastuzets Ekibastuz (-2008),Midfielder,-,"Apr 29, 1972 (30)",,"1,73m",right,-,2003
380,Aleksandr Chepukavichus,Ekibastuzets Ekibastuz (-2008),Midfielder,-,"Aug 31, 1978 (24)",,"1,78m",,-,2003
381,Tlektes Aubakirov,Ekibastuzets Ekibastuz (-2008),Midfielder,-,"Jun 8, 1982 (20)",,"1,76m",right,-,2003
382,Sergey Ivanov,Ekibastuzets Ekibastuz (-2008),Central Midfield,-,"May 30, 1980 (22)",,"1,78m",right,-,2003
383,Vladimir Noskov,Ekibastuzets Ekibastuz (-2008),Central Midfield,-,"Jan 28, 1986 (16)",,"1,77m",right,-,2003
384,Vadim Khinchagov,Ekibastuzets Ekibastuz (-2008),Right Midfield,-,"Aug 30, 1981 (21)",,"1,80m",right,-,2003
385,Taras Danilyuk,Ekibastuzets Ekibastuz (-2008),Left Midfield,-,"Jan 29, 1984 (18)",,"1,76m",left,-,2003
386,Igor Yurin,Ekibastuzets Ekibastuz (-2008),Attacking Midfield,-,"Jul 3, 1982 (20)",,"1,71m",right,-,2003
387,Robert Bitarov,Ekibastuzets Ekibastuz (-2008),Left Winger,-,"Mar 23, 1976 (26)",,"1,78m",left,-,2003
388,Dayanklych Urazov,Ekibastuzets Ekibastuz (-2008),Striker,-,"Dec 15, 1978 (24)",,"1,77m",,-,2003
389,Aleksandr Bulgakov,Ekibastuzets Ekibastuz (-2008),Centre-Forward,-,"Aug 9, 1977 (25)",,"1,86m",,-,2003
390,Igor Voynov,Ekibastuzets Ekibastuz (-2008),Striker,-,"May 23, 1986 (16)",,"1,73m",,-,2003
391,Aleksandr Mokin,Zhenis Astana,Goalkeeper,-,"Jun 19, 1981 (21)",,"1,94m",right,-,2003
392,Evgeni Kuznetsov,Zhenis Astana,Goalkeeper,-,"Nov 29, 1986 (16)",,"1,93m",right,-,2003
393,Pavel Bugalo,Zhenis Astana,Goalkeeper,-,"Aug 21, 1974 (28)",,"1,85m",right,-,2003
394,Igor Gusev,Zhenis Astana,Goalkeeper,-,"Nov 1, 1975 (27)",,"1,87m",,-,2003
395,Dmitriy Turenko,Zhenis Astana,Defender,-,"Jun 16, 1974 (28)",,-,,-,2003
396,Sergey Maksimov,Zhenis Astana,Defender,-,"Sep 8, 1982 (20)",,"1,82m",,-,2003
397,Aset Mukhametkarimov,Zhenis Astana,Defender,-,"Feb 12, 1977 (25)",,-,,-,2003
398,Egor Azovskiy,Zhenis Astana,Centre-Back,-,"Jan 10, 1985 (17)",,"1,87m",right,-,2003
399,Maksim Zhalmagambetov,Zhenis Astana,Centre-Back,-,"Jul 11, 1983 (19)",,"1,95m",right,-,2003
400,Maksim Zabelin,Zhenis Astana,Centre-Back,-,"Feb 4, 1977 (25)",,"1,87m",left,-,2003
401,Sergiy Krukovets,Zhenis Astana,Centre-Back,-,"Jul 1, 1973 (29)",,"1,85m",right,-,2003
402,Igor Avdeev,Zhenis Astana,Centre-Back,-,"Jan 10, 1973 (29)",,"1,82m",right,-,2003
403,Serghei Secu,Zhenis Astana,Centre-Back,-,"Nov 28, 1972 (30)",,"1,84m",,-,2003
404,Mikhail Shishkin,Zhenis Astana,Left-Back,-,"Sep 4, 1980 (22)",,"1,80m",right,-,2003
405,Yuriy Aksenov,Zhenis Astana,Left-Back,-,"Aug 11, 1973 (29)",,"1,74m",,-,2003
406,Anton Chichulin,Zhenis Astana,Right-Back,-,"Oct 27, 1984 (18)",,"1,82m",right,-,2003
407,Sergey Kozyulin,Zhenis Astana,Right-Back,-,"Aug 2, 1980 (22)",,"1,80m",right,-,2003
408,Ilgar Abdurahmanov,Zhenis Astana,Right-Back,-,"Mar 27, 1979 (23)",,"1,81m",right,-,2003
409,Yevgen Rymshyn,Zhenis Astana,Right-Back,-,"Jun 16, 1976 (26)",,"1,82m",,-,2003
410,Eduard Grosu,Zhenis Astana,Defensive Midfield,-,N/A (22),,-,right,-,2003
411,Roman Vorogovskiy,Zhenis Astana,Midfielder,-,"Jan 3, 1973 (29)",,"1,70m",,-,2003
412,Sergey Smirnov,Zhenis Astana,Midfielder,-,"Dec 17, 1981 (21)",,"1,82m",right,-,2003
413,Andrey Barsukov,Zhenis Astana,Midfielder,-,"Nov 2, 1973 (29)",,"1,75m",,-,2003
414,Oleksandr Sobkovych,Zhenis Astana,Central Midfield,-,"Feb 11, 1976 (26)",,"1,75m",,-,2003
415,Ratinho,Zhenis Astana,Right Midfield,-,"Jun 8, 1971 (31)",,"1,71m",right,-,2003
416,Evgeniy Lovchev,Zhenis Astana,Right Midfield,-,"Aug 6, 1975 (27)",,"1,79m",right,-,2003
417,Igor Yurin,Zhenis Astana,Attacking Midfield,-,"Jul 3, 1982 (20)",,"1,71m",right,-,2003
418,Nikita Khokhlov,Zhenis Astana,Attacking Midfield,-,"Oct 27, 1983 (19)",,"1,82m",both,-,2003
419,Evgeniy Lunev,Zhenis Astana,Attacking Midfield,-,"Apr 26, 1976 (26)",,"1,86m",right,-,2003
420,Eduard Sergienko,Zhenis Astana,Right Winger,-,"Feb 18, 1983 (19)",,"1,81m",both,-,2003
421,Aleksandr Suchkov,Zhenis Astana,Right Winger,-,"Feb 29, 1980 (22)",,"1,77m",right,-,2003
422,Oleg Veretennikov,Zhenis Astana,Second Striker,-,"Jan 5, 1970 (32)",,"1,85m",left,-,2003
423,Nilton Mendes,Zhenis Astana,Centre-Forward,-,"Jan 7, 1976 (26)",,"1,80m",,-,2003
424,Magomed Adiev,Zhenis Astana,Centre-Forward,-,"Jun 30, 1977 (25)",,"1,89m",right,-,2003
425,Roman Monarev,Zhenis Astana,Centre-Forward,-,"Jan 17, 1980 (22)",,"1,86m",right,-,2003
426,Mehmet Aksu,Zhenis Astana,Centre-Forward,-,"Jan 11, 1980 (22)",,"1,82m",,-,2003
427,Aleksandr Shatskikh,Zhenis Astana,Centre-Forward,-,"Jan 21, 1974 (28)",,"1,80m",right,-,2003
428,Aleksey Kopilov,Zhenis Astana,Striker,-,"Aug 11, 1980 (22)",,"1,81m",,-,2003
429,Vladimir Egorov,Zhenis Astana,Centre-Forward,-,"Apr 4, 1979 (23)",,"1,92m",,-,2003
430,Nikola Georgiev,Zhenis Astana,Striker,-,"Dec 16, 1982 (20)",,"1,78m",,-,2003
431,Nikolay Kalyabin,Vostok Oskemen,Goalkeeper,-,"Dec 7, 1969 (33)",,"1,89m",,-,2003
432,Gennadiy Kirik,Vostok Oskemen,Goalkeeper,-,"Oct 28, 1975 (27)",,"1,89m",,-,2003
433,Denis Smoljaninov,Vostok Oskemen,Goalkeeper,-,"Jun 10, 1980 (22)",,"1,78m",,-,2003
434,Sergey Maslenov,Vostok Oskemen,Defender,-,"Apr 25, 1974 (28)",,-,,-,2003
435,Denis Mamonov,Vostok Oskemen,Defender,-,"Dec 8, 1981 (21)",,"1,78m",,-,2003
436,Youssef Meskini,Vostok Oskemen,Defender,-,"May 4, 1975 (27)",,"1,86m",,-,2003
437,Roman Pulter,Vostok Oskemen,Defender,-,"Nov 14, 1978 (24)",,"1,77m",,-,2003
438,Igor Chesnokov,Vostok Oskemen,Defender,-,"Feb 3, 1972 (30)",,"1,71m",,-,2003
439,Pavel Yakupov,Vostok Oskemen,Defender,-,"Aug 18, 1978 (24)",,"1,76m",,-,2003
440,Eugen Galca,Vostok Oskemen,Defender,-,"Dec 7, 1976 (26)",,"1,74m",,-,2003
441,Vyacheslav Sudarev,Vostok Oskemen,Defender,-,"Sep 19, 1978 (24)",,"1,73m",,-,2003
442,Sergey Kucheruk,Vostok Oskemen,Defender,-,"Oct 2, 1982 (20)",,"1,78m",,-,2003
443,Ramiz Allakhverdiev,Vostok Oskemen,Defender,-,"Apr 12, 1980 (22)",,-,,-,2003
444,Valeriy Likhobabenko,Vostok Oskemen,Centre-Back,-,"Feb 17, 1976 (26)",,"1,83m",left,-,2003
445,Dinu Caras,Vostok Oskemen,Midfielder,-,"May 2, 1974 (28)",,-,,-,2003
446,Aleksey Klishin,Vostok Oskemen,Midfielder,-,"Jan 1, 1973 (29)",,N/Am,N/A,-,2003
447,Viktor Goncharov,Vostok Oskemen,Midfielder,-,"Mar 20, 1976 (26)",,-,,-,2003
448,Andrey Piskarev,Vostok Oskemen,Midfielder,-,"Mar 30, 1981 (21)",,-,,-,2003
449,Igor Shevchenko,Vostok Oskemen,Midfielder,-,"Jun 10, 1984 (18)",,"1,70m",,-,2003
450,Begenchmukhammed Kuliev,Vostok Oskemen,Midfielder,-,"Apr 4, 1977 (25)",,"1,74m",right,-,2003
451,Farkhad Mirsalimbaev,Vostok Oskemen,Midfielder,-,"Oct 15, 1972 (30)",,"1,77m",,-,2003
452,Daulet Nurasylov,Vostok Oskemen,Midfielder,-,"Nov 3, 1984 (18)",,"1,74m",,-,2003
453,Andrey Anashkin,Vostok Oskemen,Midfielder,-,"Nov 16, 1983 (19)",,"1,73m",,-,2003
454,Denis Izmaylov,Vostok Oskemen,Midfielder,-,"Dec 25, 1977 (25)",,"1,79m",,-,2003
455,Roman Kagazezhev,Vostok Oskemen,Right Midfield,-,"Mar 31, 1980 (22)",,"1,76m",right,-,2003
456,Hamlet Mkhitaryan,Vostok Oskemen,Attacking Midfield,-,"Nov 24, 1973 (29)",,N/Am,N/A,-,2003
457,Pavel Udalov,Vostok Oskemen,Centre-Forward,-,"Jan 25, 1983 (19)",,"1,82m",right,-,2003
