,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
225,Aleksandr Ulshin,Okzhetpes Kokshetau,Midfielder,-,"Oct 15, 1992 (18)",,"1,86m",,-,2011
226,Viktor Kozhushko,Okzhetpes Kokshetau,Central Midfield,8,"Feb 3, 1981 (29)",,"1,75m",right,€50k,2011
227,Yuriy Dyak,Okzhetpes Kokshetau,Central Midfield,5,"Jul 4, 1984 (26)",,"1,78m",right,-,2011
228,Adrian Grigoruta,Okzhetpes Kokshetau,Right Midfield,26,"Aug 8, 1983 (27)",,"1,79m",right,-,2011
229,Ermek Nurgaliev,Okzhetpes Kokshetau,Right Midfield,71,"Aug 8, 1986 (24)",,"1,70m",right,-,2011
230,Kuanysh Abdualiev,Okzhetpes Kokshetau,Left Midfield,-,"Nov 4, 1988 (22)",,"1,78m",left,€25k,2011
231,Khasan Abdukarimov,Okzhetpes Kokshetau,Right Winger,-,"Mar 10, 1990 (20)",,"1,75m",right,-,2011
232,Ruslan Kenetaev,Okzhetpes Kokshetau,Right Winger,9,"Mar 21, 1988 (22)",,"1,73m",right,-,2011
233,Arslanmurad Amanov,Okzhetpes Kokshetau,Right Winger,75,"Mar 28, 1990 (20)",,"1,78m",right,-,2011
234,Erzat Kenbaev,Okzhetpes Kokshetau,Second Striker,70,"Apr 22, 1988 (22)",,"1,78m",right,-,2011
235,Oleksandr Yakymenko,Okzhetpes Kokshetau,Centre-Forward,-,"Sep 5, 1988 (22)",,"1,85m",right,€150k,2011
236,Emil Aliev,Okzhetpes Kokshetau,Centre-Forward,19,"Jun 16, 1988 (22)",,"1,87m",right,€25k,2011
237,Vitaliy Goloveshkin,Okzhetpes Kokshetau,Centre-Forward,-,"Nov 10, 1989 (21)",,"1,79m",right,-,2011
238,Abylaykhan Makhambetov,Okzhetpes Kokshetau,Centre-Forward,-,"Aug 3, 1991 (19)",,"1,80m",right,-,2011
239,Boris Fomenkov,Okzhetpes Kokshetau,Centre-Forward,-,"Sep 29, 1991 (19)",,"1,83m",,-,2011
240,Evgeni Samokhin,Okzhetpes Kokshetau,Centre-Forward,11,"Sep 3, 1990 (20)",,"1,80m",right,-,2011
241,Davit Chagelishvili,Okzhetpes Kokshetau,Centre-Forward,25,"Jan 10, 1987 (23)",,"1,87m",right,-,2011
242,Vasili Prosekov,Okzhetpes Kokshetau,Centre-Forward,88,"Oct 31, 1983 (27)",,"1,77m",right,-,2011
243,Aleksandr Petukhov,Tobol Kostanay,Goalkeeper,25,"Jan 11, 1985 (25)",,"1,87m",right,€250k,2011
244,Yaroslav Baginskiy,Tobol Kostanay,Goalkeeper,-,"Oct 3, 1987 (23)",,"1,85m",right,€75k,2011
245,Daniil Rikhard,Tobol Kostanay,Goalkeeper,-,"Feb 27, 1974 (36)",,"1,90m",right,-,2011
246,Almat Bekbaev,Tobol Kostanay,Goalkeeper,-,"Jul 14, 1984 (26)",,"1,94m",right,-,2011
247,Andrey Gerfort,Tobol Kostanay,Goalkeeper,-,"Dec 14, 1990 (20)",,"1,84m",right,-,2011
248,Radoslav Batak,Tobol Kostanay,Centre-Back,14,"Aug 15, 1977 (33)",,"1,87m",left,€700k,2011
249,Nenad Sljivic,Tobol Kostanay,Centre-Back,8,"Jun 8, 1985 (25)",,"1,84m",right,€500k,2011
250,Stepan Kucera,Tobol Kostanay,Centre-Back,-,"Jun 11, 1984 (26)",,"1,91m",left,€350k,2011
251,Sergey Kontsevoy,Tobol Kostanay,Centre-Back,-,"Jun 21, 1986 (24)",,"1,90m",right,€275k,2011
252,Aleksandr Kislitsyn,Tobol Kostanay,Centre-Back,13,"Mar 8, 1986 (24)",,"1,89m",right,€250k,2011
253,Oleg Lotov,Tobol Kostanay,Centre-Back,15,"Nov 21, 1975 (35)",,"1,84m",right,€175k,2011
254,Jhonnes,Tobol Kostanay,Centre-Back,4,"Apr 22, 1984 (26)",,"1,94m",left,€150k,2011
255,Anatoli Stukalov,Tobol Kostanay,Centre-Back,-,"Apr 3, 1991 (19)",,"1,78m",right,€25k,2011
256,Evgeniy Ovshinov,Tobol Kostanay,Centre-Back,-,"Oct 17, 1980 (30)",,"1,78m",right,-,2011
257,Vladimir Sedelnikov,Tobol Kostanay,Centre-Back,58,"Oct 15, 1991 (19)",,"1,93m",right,-,2011
258,Vitaliy Volkov,Tobol Kostanay,Left-Back,11,"Mar 22, 1981 (29)",,"1,75m",left,€400k,2011
259,Dumitru Bogdan,Tobol Kostanay,Left-Back,-,"Mar 4, 1989 (21)",,"1,86m",,-,2011
260,Ilnur Mangutkin,Tobol Kostanay,Left-Back,-,"Sep 16, 1986 (24)",,"1,76m",right,-,2011
261,Yuri Mokrousov,Tobol Kostanay,Left-Back,99,"Apr 21, 1989 (21)",,"1,83m",left,-,2011
262,Ermek Kuantaev,Tobol Kostanay,Right-Back,20,"Oct 13, 1990 (20)",,"1,74m",both,€100k,2011
263,Roman Duplyakin,Tobol Kostanay,Right-Back,-,"Jun 23, 1987 (23)",,"1,86m",right,-,2011
264,Nurtas Kurgulin,Tobol Kostanay,Right-Back,-,"Sep 20, 1986 (24)",,"1,75m",right,-,2011
265,Olzhas Ilyasov,Tobol Kostanay,Midfielder,-,"Sep 9, 1994 (16)",,"1,77m",,-,2011
266,Sapar Tastemirov,Tobol Kostanay,Midfielder,-,"Jan 15, 1993 (17)",,"1,75m",,-,2011
267,Anatoliy Bogdanov,Tobol Kostanay,Defensive Midfield,5,"Jun 7, 1981 (29)",,"1,86m",right,-,2011
268,Piraly Aliev,Tobol Kostanay,Defensive Midfield,77,"Jan 13, 1984 (26)",,"1,80m",right,-,2011
269,Aleksey Malyshev,Tobol Kostanay,Central Midfield,21,"Jun 24, 1989 (21)",,"1,86m",right,€175k,2011
270,Konstantin Golovskoy,Tobol Kostanay,Central Midfield,17,"Apr 25, 1975 (35)",,"1,86m",right,€75k,2011
271,Dauren Zhatekov,Tobol Kostanay,Central Midfield,-,"Feb 28, 1991 (19)",,"1,87m",right,€25k,2011
272,Sergey Kostyuk,Tobol Kostanay,Central Midfield,18,"Nov 30, 1978 (32)",,"1,77m",right,-,2011
273,Aleksandr Andreev,Tobol Kostanay,Central Midfield,86,"Sep 9, 1986 (24)",,"1,79m",right,-,2011
274,Evgeniy Averchenko,Tobol Kostanay,Right Midfield,-,"Apr 6, 1982 (28)",,"1,72m",right,€225k,2011
275,Ermek Nurgaliev,Tobol Kostanay,Right Midfield,-,"Aug 8, 1986 (24)",,"1,70m",right,-,2011
276,Ali Aliev,Tobol Kostanay,Left Midfield,80,"Oct 27, 1980 (30)",,"1,75m",left,€150k,2011
277,Samir Bekric,Tobol Kostanay,Attacking Midfield,-,"Oct 20, 1984 (26)",,"1,81m",right,€750k,2011
278,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,9,"May 11, 1981 (29)",,"1,76m",left,€325k,2011
279,Igor Yurin,Tobol Kostanay,Attacking Midfield,-,"Jul 3, 1982 (28)",,"1,71m",right,€300k,2011
280,Artem Deli,Tobol Kostanay,Attacking Midfield,-,"Mar 2, 1989 (21)",,"1,83m",right,-,2011
281,Bauyrzhan Baytana,Tobol Kostanay,Attacking Midfield,-,"May 6, 1992 (18)",,"1,74m",both,-,2011
282,Alisher Suley,Tobol Kostanay,Left Winger,-,"Nov 1, 1995 (15)",,"1,78m",right,-,2011
283,Bauyrzhan Dzholchiev,Tobol Kostanay,Right Winger,22,"May 8, 1990 (20)",,"1,90m",right,-,2011
284,Robert Zebelyan,Tobol Kostanay,Centre-Forward,-,"Mar 31, 1984 (26)",,"1,87m",right,€450k,2011
285,Nemanja Jovanovic,Tobol Kostanay,Centre-Forward,84,"Mar 3, 1984 (26)",,"1,91m",left,€450k,2011
286,Igor Bugaev,Tobol Kostanay,Centre-Forward,7,"Jun 26, 1984 (26)",,"1,85m",right,€400k,2011
287,Mensur Kurtisi,Tobol Kostanay,Centre-Forward,-,"Mar 25, 1986 (24)",,"1,85m",right,€300k,2011
288,Sergey Strukov,Tobol Kostanay,Centre-Forward,91,"Sep 17, 1982 (28)",,"1,92m",right,€275k,2011
289,Sergey Gridin,Tobol Kostanay,Centre-Forward,-,"May 20, 1987 (23)",,"1,95m",right,-,2011
290,David Loria,Irtysh Pavlodar,Goalkeeper,-,"Oct 31, 1981 (29)",,"1,83m",right,€250k,2011
291,Anton Tsirin,Irtysh Pavlodar,Goalkeeper,-,"Aug 10, 1987 (23)",,"1,98m",right,-,2011
292,Nikita Kalmykov,Irtysh Pavlodar,Goalkeeper,21,"Aug 24, 1989 (21)",,"1,87m",right,-,2011
293,Vyacheslav Kotlyar,Irtysh Pavlodar,Goalkeeper,33,"Mar 3, 1982 (28)",,"1,85m",right,-,2011
294,Mamoutou Coulibaly,Irtysh Pavlodar,Centre-Back,8,"Feb 23, 1984 (26)",,"1,83m",right,€350k,2011
295,Stepan Kucera,Irtysh Pavlodar,Centre-Back,25,"Jun 11, 1984 (26)",,"1,91m",left,€350k,2011
296,Aleksandr Kuchma,Irtysh Pavlodar,Centre-Back,-,"Dec 9, 1980 (30)",,"1,83m",right,€200k,2011
297,Marko Balazic,Irtysh Pavlodar,Centre-Back,-,"Jul 31, 1984 (26)",,"1,93m",right,€200k,2011
298,Vladimir Yakovlev,Irtysh Pavlodar,Centre-Back,-,"Aug 2, 1984 (26)",,"1,82m",right,-,2011
299,Eldos Akhmetov,Irtysh Pavlodar,Centre-Back,-,"Jun 1, 1990 (20)",,"1,87m",right,-,2011
300,Vladislav Chernyshov,Irtysh Pavlodar,Centre-Back,3,"Mar 16, 1981 (29)",,"1,86m",right,-,2011
301,Dmitriy Shomko,Irtysh Pavlodar,Left-Back,15,"Mar 19, 1990 (20)",,"1,85m",left,€200k,2011
302,Aleksey Danaev,Irtysh Pavlodar,Left-Back,-,"Sep 1, 1979 (31)",,"1,83m",left,-,2011
303,Anton Chichulin,Irtysh Pavlodar,Right-Back,6,"Oct 27, 1984 (26)",,"1,82m",right,€125k,2011
304,Kairat Utabaev,Irtysh Pavlodar,Right-Back,-,"Jul 16, 1980 (30)",,"1,82m",both,-,2011
305,Aleksey Mikhailyuk,Irtysh Pavlodar,Right-Back,-,"Jul 23, 1982 (28)",,"1,76m",right,-,2011
306,Viktor Kryukov,Irtysh Pavlodar,Right-Back,4,"Jun 30, 1990 (20)",,"1,70m",right,-,2011
307,Igor Jugovic,Irtysh Pavlodar,Defensive Midfield,-,"Jan 23, 1989 (21)",,"1,78m",right,€400k,2011
308,Aleksandr Kulchiy,Irtysh Pavlodar,Defensive Midfield,-,"Nov 1, 1973 (37)",,"1,81m",left,€100k,2011
309,Predrag Govedarica,Irtysh Pavlodar,Defensive Midfield,55,"Oct 21, 1984 (26)",,"1,89m",right,€75k,2011
310,Anton Derkach,Irtysh Pavlodar,Central Midfield,-,"May 3, 1991 (19)",,"1,84m",,-,2011
311,Sergey Ivanov,Irtysh Pavlodar,Central Midfield,11,"May 30, 1980 (30)",,"1,78m",right,-,2011
312,Alibek Ayaganov,Irtysh Pavlodar,Central Midfield,13,"Jan 13, 1992 (18)",,"1,78m",right,-,2011
313,Darko Maletic,Irtysh Pavlodar,Right Midfield,30,"Oct 20, 1980 (30)",,"1,76m",right,€300k,2011
314,Milan Nikolic,Irtysh Pavlodar,Left Midfield,-,"Mar 30, 1983 (27)",,"1,88m",left,€250k,2011
315,Ali Aliev,Irtysh Pavlodar,Left Midfield,-,"Oct 27, 1980 (30)",,"1,75m",left,€150k,2011
316,Igor Yurin,Irtysh Pavlodar,Attacking Midfield,14,"Jul 3, 1982 (28)",,"1,71m",right,€300k,2011
317,Dmitri Parkhamchuk,Irtysh Pavlodar,Attacking Midfield,-,"Mar 7, 1987 (23)",,"1,80m",right,-,2011
318,Konstantin Zarechnyi,Irtysh Pavlodar,Left Winger,-,"Feb 14, 1984 (26)",,"1,79m",both,-,2011
319,Fedor Siminidi,Irtysh Pavlodar,Left Winger,-,"Mar 14, 1985 (25)",,"1,70m",left,-,2011
320,Titi Essomba,Irtysh Pavlodar,Right Winger,-,"May 23, 1986 (24)",,"1,78m",right,€375k,2011
321,Eduard Sergienko,Irtysh Pavlodar,Right Winger,-,"Feb 18, 1983 (27)",,"1,81m",both,€150k,2011
322,Pavel Shabalin,Irtysh Pavlodar,Right Winger,7,"Oct 23, 1988 (22)",,"1,72m",right,-,2011
323,Murat Tleshev,Irtysh Pavlodar,Centre-Forward,-,"Apr 18, 1980 (30)",,"1,88m",right,€350k,2011
324,Ulugbek Bakaev,Irtysh Pavlodar,Centre-Forward,20,"Nov 28, 1978 (32)",,"1,83m",right,€300k,2011
325,Sergey Strukov,Irtysh Pavlodar,Centre-Forward,-,"Sep 17, 1982 (28)",,"1,92m",right,€275k,2011
326,Georgi Daskalov,Irtysh Pavlodar,Centre-Forward,-,"Aug 3, 1981 (29)",,"1,88m",right,€250k,2011
327,Vladislav Mirchev,Irtysh Pavlodar,Centre-Forward,-,"Jan 23, 1987 (23)",,"1,82m",right,€200k,2011
328,Ulugbek Asanbaev,Irtysh Pavlodar,Centre-Forward,-,"Sep 13, 1979 (31)",,"1,83m",,€75k,2011
329,Gleb Maltsev,Irtysh Pavlodar,Centre-Forward,-,"Mar 7, 1988 (22)",,"1,87m",right,-,2011
330,Vitaliy Goloveshkin,Irtysh Pavlodar,Centre-Forward,-,"Nov 10, 1989 (21)",,"1,79m",right,-,2011
331,Timur Bayzhanov,Irtysh Pavlodar,Centre-Forward,23,"Mar 30, 1990 (20)",,"1,85m",right,-,2011
332,Senedin Ostrakovic,FK Taraz,Goalkeeper,-,"Apr 13, 1987 (23)",,"1,91m",right,€50k,2011
333,Artem Kirbyatjev,FK Taraz,Goalkeeper,40,"Aug 18, 1984 (26)",,"1,98m",right,€25k,2011
334,Ramil Nurmukhametov,FK Taraz,Goalkeeper,-,"Dec 21, 1987 (23)",,"1,82m",right,-,2011
335,Dzhurakhon Babakhanov,FK Taraz,Goalkeeper,-,"Oct 31, 1991 (19)",,"1,90m",right,-,2011
336,Azat Bitabarov,FK Taraz,Goalkeeper,16,"Jan 14, 1990 (20)",,"1,83m",right,-,2011
337,Andrey Tsvetkov,FK Taraz,Goalkeeper,30,"Mar 20, 1980 (30)",,"1,91m",right,-,2011
338,Ersin Mehmedovic,FK Taraz,Centre-Back,4,"May 10, 1981 (29)",,"1,94m",left,€750k,2011
339,Aleksandr Kuchma,FK Taraz,Centre-Back,3,"Dec 9, 1980 (30)",,"1,83m",right,€200k,2011
340,Eldos Akhmetov,FK Taraz,Centre-Back,2,"Jun 1, 1990 (20)",,"1,87m",right,-,2011
341,Berik Aytbaev,FK Taraz,Centre-Back,25,"Jun 26, 1991 (19)",,"1,84m",right,-,2011
342,Andrey Shabaev,FK Taraz,Centre-Back,27,"Feb 15, 1987 (23)",,"1,79m",right,-,2011
343,Dmitriy Evstigneev,FK Taraz,Left-Back,77,"Nov 21, 1986 (24)",,"1,81m",left,-,2011
344,Nurtas Kurgulin,FK Taraz,Right-Back,-,"Sep 20, 1986 (24)",,"1,75m",right,-,2011
345,Vyacheslav Sobolev,FK Taraz,Right-Back,6,"Oct 13, 1984 (26)",,"1,69m",both,-,2011
346,Maksat Amirkhanov,FK Taraz,Right-Back,20,"Feb 10, 1992 (18)",,"1,72m",right,-,2011
347,Neven Vukman,FK Taraz,Defensive Midfield,17,"Apr 11, 1985 (25)",,"1,84m",right,€700k,2011
348,Abdoulaye Diakhate,FK Taraz,Defensive Midfield,15,"Jan 16, 1988 (22)",,"1,81m",right,€200k,2011
349,Vitaliy Evstigneev,FK Taraz,Defensive Midfield,18,"Aug 8, 1985 (25)",,"1,86m",both,-,2011
350,Madiyar Muminov,FK Taraz,Defensive Midfield,80,"Oct 18, 1980 (30)",,"1,88m",right,-,2011
351,Ognjen Krasic,FK Taraz,Right Midfield,24,"Apr 9, 1988 (22)",,"1,74m",both,€275k,2011
352,Ardak Karpyk,FK Taraz,Left Midfield,21,"Apr 1, 1992 (18)",,"1,77m",left,-,2011
353,Bauyrzhan Islamkhan,FK Taraz,Attacking Midfield,9,"Feb 23, 1993 (17)",,"1,74m",right,-,2011
354,Konstantin Zarechnyi,FK Taraz,Left Winger,32,"Feb 14, 1984 (26)",,"1,79m",both,-,2011
355,Nebojsa Prtenjak,FK Taraz,Right Winger,-,"May 10, 1983 (27)",,"1,81m",right,€350k,2011
356,Eduard Sergienko,FK Taraz,Right Winger,22,"Feb 18, 1983 (27)",,"1,81m",both,€150k,2011
357,Sherkhan Bauyrzhan,FK Taraz,Right Winger,11,"Aug 28, 1992 (18)",,"1,78m",right,-,2011
358,Erzat Kenbaev,FK Taraz,Second Striker,-,"Apr 22, 1988 (22)",,"1,78m",right,-,2011
359,Obiora Odita,FK Taraz,Centre-Forward,26,"May 14, 1983 (27)",,"1,85m",both,€500k,2011
360,Ivan Peric,FK Taraz,Centre-Forward,55,"May 5, 1982 (28)",,"1,89m",right,€400k,2011
361,Murat Suyumagambetov,FK Taraz,Centre-Forward,7,"Oct 14, 1983 (27)",,"1,81m",right,€150k,2011
362,Miroslav Lecic,FK Taraz,Centre-Forward,19,"Apr 20, 1985 (25)",,"1,84m",right,€150k,2011
363,Aleksandr Mokin,Shakhter Karaganda,Goalkeeper,35,"Jun 19, 1981 (29)",,"1,94m",right,€150k,2011
364,Aleksandr Grigorenko,Shakhter Karaganda,Goalkeeper,1,"Feb 6, 1985 (25)",,"1,82m",right,€25k,2011
365,Sergey Tkachuk,Shakhter Karaganda,Goalkeeper,-,"Feb 15, 1992 (18)",,"1,96m",right,-,2011
366,Aleksandr Matyshev,Shakhter Karaganda,Defender,-,"Feb 25, 1992 (18)",,"1,74m",,-,2011
367,Nikola Vasiljevic,Shakhter Karaganda,Centre-Back,4,"Dec 19, 1983 (27)",,"1,99m",right,€225k,2011
368,Aleksandr Kirov,Shakhter Karaganda,Centre-Back,-,"Sep 4, 1984 (26)",,"1,88m",right,€150k,2011
369,Aldin Dzidic,Shakhter Karaganda,Centre-Back,20,"Aug 30, 1983 (27)",,"1,97m",right,€125k,2011
370,Aleksandr Nuykin,Shakhter Karaganda,Centre-Back,-,"Jan 26, 1992 (18)",,"1,84m",,-,2011
371,Igor Soloshenko,Shakhter Karaganda,Left-Back,2,"May 22, 1979 (31)",,"1,81m",left,€50k,2011
372,Ilnur Mangutkin,Shakhter Karaganda,Left-Back,-,"Sep 16, 1986 (24)",,"1,76m",right,-,2011
373,Aleksandar Simčević,Shakhter Karaganda,Right-Back,-,"Feb 15, 1987 (23)",,"1,88m",both,€300k,2011
374,Andrey Poryvaev,Shakhter Karaganda,Right-Back,17,"Jan 3, 1982 (28)",,"1,78m",right,€100k,2011
375,Kairat Utabaev,Shakhter Karaganda,Right-Back,-,"Jul 16, 1980 (30)",,"1,82m",both,-,2011
376,Vladislav Kuzmin,Shakhter Karaganda,Right-Back,-,"Jul 3, 1987 (23)",,"1,79m",right,-,2011
377,Mikhail Gabyshev,Shakhter Karaganda,Right-Back,5,"Jan 2, 1990 (20)",,"1,85m",right,-,2011
378,Evgeniy Tarasov,Shakhter Karaganda,Right-Back,19,"Apr 16, 1985 (25)",,"1,83m",right,-,2011
379,Stanislav Lunin,Shakhter Karaganda,Right-Back,77,"May 2, 1993 (17)",,"1,80m",right,-,2011
380,Danijel Majkic,Shakhter Karaganda,Defensive Midfield,6,"Dec 16, 1987 (23)",,"1,84m",right,€250k,2011
381,Róger Cañas,Shakhter Karaganda,Defensive Midfield,88,"Mar 27, 1990 (20)",,"1,90m",right,€125k,2011
382,Gediminas Vicius,Shakhter Karaganda,Defensive Midfield,3,"Jul 5, 1985 (25)",,"1,89m",right,€100k,2011
383,Igor Pikalkin,Shakhter Karaganda,Defensive Midfield,-,"Mar 19, 1992 (18)",,"1,82m",right,-,2011
384,Maksat Bayzhanov,Shakhter Karaganda,Central Midfield,11,"Aug 6, 1984 (26)",,"1,80m",right,€100k,2011
385,Filip Arsenijevic,Shakhter Karaganda,Right Midfield,18,"Sep 2, 1983 (27)",,"1,73m",right,€300k,2011
386,Zhambyl Kukeev,Shakhter Karaganda,Left Midfield,10,"Sep 20, 1988 (22)",,"1,77m",both,€275k,2011
387,Askhat Borantaev,Shakhter Karaganda,Left Midfield,7,"Aug 22, 1978 (32)",,"1,70m",left,-,2011
388,Dusan Petronijevic,Shakhter Karaganda,Attacking Midfield,-,"Nov 9, 1983 (27)",,"1,78m",both,€150k,2011
389,Vitaliy Lee,Shakhter Karaganda,Left Winger,-,"Mar 13, 1994 (16)",,"1,86m",both,-,2011
390,Roman Murtazaev,Shakhter Karaganda,Left Winger,-,"Sep 10, 1993 (17)",,"1,88m",right,-,2011
391,Ulan Konysbaev,Shakhter Karaganda,Right Winger,-,"May 28, 1989 (21)",,"1,75m",right,-,2011
392,Vadim Borovskiy,Shakhter Karaganda,Right Winger,13,"Oct 30, 1986 (24)",,"1,72m",right,-,2011
393,Sergey Khizhnichenko,Shakhter Karaganda,Centre-Forward,91,"Jul 17, 1991 (19)",,"1,87m",right,€475k,2011
394,Milanko Raskovic,Shakhter Karaganda,Centre-Forward,-,"Mar 13, 1981 (29)",,"1,85m",,€300k,2011
395,Eduards Visnakovs,Shakhter Karaganda,Centre-Forward,15,"May 10, 1990 (20)",,"1,91m",right,€300k,2011
396,Andrey Finonchenko,Shakhter Karaganda,Centre-Forward,14,"Jun 21, 1982 (28)",,"1,77m",right,€50k,2011
397,Serik Dosmanbetov,Shakhter Karaganda,Centre-Forward,-,"Mar 8, 1982 (28)",,"1,78m",right,-,2011
398,Toktar Zhangylyshbay,Shakhter Karaganda,Centre-Forward,-,"May 25, 1993 (17)",,"1,89m",right,-,2011
399,Sergey Gridin,Shakhter Karaganda,Centre-Forward,55,"May 20, 1987 (23)",,"1,95m",right,-,2011
400,Abylaykhan Makhambetov,Shakhter Karaganda,Centre-Forward,78,"Aug 3, 1991 (19)",,"1,80m",right,-,2011
401,Tomislav Vranjic,Sunkar Kaskelen,Goalkeeper,-,"Feb 12, 1983 (27)",,N/Am,N/A,€300k,2011
402,Dimash Zhamenkeev,Sunkar Kaskelen,Goalkeeper,-,"Jan 7, 1992 (18)",,-,,-,2011
403,Vitaliy Kuvshinov,Sunkar Kaskelen,Goalkeeper,1,"Aug 9, 1985 (25)",,"1,87m",right,-,2011
404,Andrey Pasechenko,Sunkar Kaskelen,Goalkeeper,22,"Aug 9, 1987 (23)",,"1,80m",right,-,2011
405,Stanislav Nohynek,Sunkar Kaskelen,Centre-Back,5,"Aug 2, 1983 (27)",,N/Am,N/A,€250k,2011
406,Farkhadbek Irismetov,Sunkar Kaskelen,Centre-Back,81,"Aug 10, 1981 (29)",,"1,83m",right,€200k,2011
407,Nikola Tonev,Sunkar Kaskelen,Centre-Back,17,"Nov 12, 1985 (25)",,"1,87m",both,€100k,2011
408,Evgeniy Nokhrin,Sunkar Kaskelen,Centre-Back,-,"Mar 23, 1988 (22)",,"1,86m",right,-,2011
409,Vladimir Sedelnikov,Sunkar Kaskelen,Centre-Back,-,"Oct 15, 1991 (19)",,"1,93m",right,-,2011
410,Timur Moldagaliev,Sunkar Kaskelen,Centre-Back,20,"Sep 29, 1984 (26)",,"1,85m",right,-,2011
411,Lucho,Sunkar Kaskelen,Left-Back,-,"Mar 4, 1985 (25)",,"1,82m",left,€400k,2011
412,Oleg Sabirov,Sunkar Kaskelen,Left-Back,3,"Mar 13, 1978 (32)",,"1,81m",right,€75k,2011
413,Timur Khalmuratov,Sunkar Kaskelen,Right-Back,-,"Apr 29, 1986 (24)",,"1,85m",right,-,2011
414,Daulet Oskenbayev,Sunkar Kaskelen,Right-Back,4,"Jan 15, 1987 (23)",,"1,75m",right,-,2011
415,Ilyas Amirseitov,Sunkar Kaskelen,Right-Back,13,"Oct 22, 1989 (21)",,"1,79m",right,-,2011
416,Askhat Mynbaev,Sunkar Kaskelen,Right-Back,21,"Feb 21, 1991 (19)",,"1,80m",right,-,2011
417,Milos Adamovic,Sunkar Kaskelen,Defensive Midfield,-,"Jun 19, 1988 (22)",,"1,77m",right,€500k,2011
418,Andrey Kharabara,Sunkar Kaskelen,Defensive Midfield,58,"Sep 1, 1985 (25)",,"1,71m",right,€200k,2011
419,Dragomir Vukobratovic,Sunkar Kaskelen,Defensive Midfield,90,"May 12, 1988 (22)",,"1,80m",right,€150k,2011
420,Aysultan Nazarbaev,Sunkar Kaskelen,Midfielder,-,"Aug 26, 1990 (20)",,-,,-,2011
421,Dauren Suyunov,Sunkar Kaskelen,Defensive Midfield,14,"Aug 6, 1990 (20)",,"1,70m",left,-,2011
422,Goran Cvetkovic,Sunkar Kaskelen,Defensive Midfield,77,"Dec 9, 1982 (28)",,"1,82m",both,-,2011
423,Mantas Savenas,Sunkar Kaskelen,Central Midfield,82,"Aug 27, 1982 (28)",,"1,78m",right,€250k,2011
424,Aleksandr Andreev,Sunkar Kaskelen,Central Midfield,-,"Sep 9, 1986 (24)",,"1,79m",right,-,2011
425,Anton Shurygin,Sunkar Kaskelen,Central Midfield,-,"Dec 3, 1988 (22)",,"1,80m",right,-,2011
426,Zhiger Kukeev,Sunkar Kaskelen,Right Midfield,7,"Aug 9, 1984 (26)",,"1,75m",right,-,2011
427,Akzhol Serikzhanov,Sunkar Kaskelen,Attacking Midfield,85,"May 6, 1990 (20)",,"1,75m",right,€50k,2011
428,Bauyrzhan Baytana,Sunkar Kaskelen,Attacking Midfield,-,"May 6, 1992 (18)",,"1,74m",both,-,2011
429,Oleg Nedashkovskiy,Sunkar Kaskelen,Attacking Midfield,-,"Sep 9, 1987 (23)",,"1,84m",right,-,2011
430,Gheorghe Ovseanicov,Sunkar Kaskelen,Left Winger,79,"Oct 12, 1985 (25)",,"1,83m",both,€350k,2011
431,Azat Nurgaliev,Sunkar Kaskelen,Left Winger,86,"Jun 30, 1986 (24)",,"1,73m",both,€250k,2011
432,Arman Khalykov,Sunkar Kaskelen,Right Winger,-,"Mar 1, 1990 (20)",,"1,77m",right,-,2011
433,Milos Nikezic,Sunkar Kaskelen,Second Striker,-,"Mar 2, 1987 (23)",,"1,84m",left,-,2011
434,Rade Djokic,Sunkar Kaskelen,Centre-Forward,60,"Jun 23, 1983 (27)",,"1,80m",left,€250k,2011
435,Aleksey Shapurin,Sunkar Kaskelen,Centre-Forward,-,"Sep 20, 1987 (23)",,"1,79m",right,-,2011
436,Bauyrzhan Turysbek,Sunkar Kaskelen,Centre-Forward,9,"Oct 15, 1991 (19)",,"1,81m",right,-,2011
437,Alibek Buleshev,Sunkar Kaskelen,Centre-Forward,27,"Apr 9, 1981 (29)",,"1,75m",right,-,2011
438,Dauren Kusainov,Sunkar Kaskelen,Centre-Forward,35,"Apr 10, 1984 (26)",,"1,82m",right,-,2011
439,Anton Tsirin,Akzhayik Uralsk,Goalkeeper,1,"Aug 10, 1987 (23)",,"1,98m",right,-,2011
440,Stas Pokatilov,Akzhayik Uralsk,Goalkeeper,16,"Dec 8, 1992 (18)",,"1,90m",right,-,2011
441,Roman Bagautdinov,Akzhayik Uralsk,Goalkeeper,87,"Sep 20, 1987 (23)",,"1,84m",right,-,2011
442,Ayan Esniyazov,Akzhayik Uralsk,Defender,-,"Apr 11, 1992 (18)",,"1,80m",,-,2011
443,Valeriy Korzh,Akzhayik Uralsk,Defender,-,"Jun 3, 1992 (18)",,"1,70m",,-,2011
444,Sergey Klinkov,Akzhayik Uralsk,Defender,-,"Oct 4, 1991 (19)",,-,,-,2011
445,Aslan Kireev,Akzhayik Uralsk,Defender,13,"Jan 5, 1989 (21)",,"1,79m",,-,2011
446,Milos Brezinsky,Akzhayik Uralsk,Centre-Back,90,"Apr 2, 1984 (26)",,"1,92m",right,€600k,2011
