,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
228,Dmitriy Evstigneev,FK Taraz,Left-Back,27,"Nov 21, 1986 (33)",,"1,81m",left,€50k,2020
229,Ermek Kuantaev,FK Taraz,Right-Back,61,"Oct 13, 1990 (29)",,"1,74m",both,€600k,2020
230,Maksat Amirkhanov,FK Taraz,Right-Back,20,"Feb 10, 1992 (27)",,"1,72m",right,€400k,2020
231,Adilet Kenesbek,FK Taraz,Right-Back,5,"Jan 5, 1996 (23)",,"1,80m",right,€75k,2020
232,Almas Sapargaliev,FK Taraz,Defensive Midfield,23,"Nov 16, 1993 (26)",,"1,83m",right,€50k,2020
233,Marat Shakhmetov,FK Taraz,Central Midfield,22,"Feb 6, 1989 (30)",,"1,82m",right,€550k,2020
234,Abzal Taubay,FK Taraz,Central Midfield,7,"Feb 18, 1995 (24)",,"1,75m",right,€350k,2020
235,Kódjo Alphonse,FK Taraz,Central Midfield,63,"May 28, 1993 (26)",,"1,80m",both,€350k,2020
236,Ersultan Kaldybekov,FK Taraz,Central Midfield,88,"Jan 12, 2002 (17)",,"1,85m",both,-,2020
237,Nenad Adamovic,FK Taraz,Attacking Midfield,38,"Jan 12, 1989 (30)",,"1,70m",right,€600k,2020
238,Bauyrzhan Baytana,FK Taraz,Attacking Midfield,10,"May 6, 1992 (27)",,"1,74m",both,€225k,2020
239,Alisher Suley,FK Taraz,Left Winger,9,"Nov 1, 1995 (24)",,"1,78m",right,€400k,2020
240,Arman Nusip,FK Taraz,Left Winger,-,"Jan 22, 1994 (25)",,"1,80m",right,€225k,2020
241,Gavril Kan,FK Taraz,Left Winger,11,"Jan 10, 1999 (20)",,"1,75m",right,€75k,2020
242,Muslim Zhumat,FK Taraz,Left Winger,-,"Mar 2, 2004 (15)",,"1,70m",right,-,2020
243,Erkebulan Toybekov,FK Taraz,Left Winger,17,"Jun 25, 2002 (17)",,"1,80m",both,-,2020
244,Eri,FK Taraz,Right Winger,-,"Feb 8, 1994 (25)",,"1,78m",right,€350k,2020
245,Pedro Eugénio,FK Taraz,Right Winger,33,"Jun 26, 1990 (29)",,"1,72m",right,€350k,2020
246,Zhakyp Kozhamberdy,FK Taraz,Right Winger,8,"Feb 26, 1992 (27)",,"1,83m",left,€200k,2020
247,Dinmukhamed Karaman,FK Taraz,Right Winger,18,"Jun 26, 2000 (19)",,"1,78m",right,€125k,2020
248,Ulan Konysbaev,FK Taraz,Right Winger,-,"May 28, 1989 (30)",,"1,75m",right,€100k,2020
249,Uros Nenadovic,FK Taraz,Centre-Forward,-,"Jan 28, 1994 (25)",,"1,85m",right,€225k,2020
250,Abylaykhan Zhumabek,FK Taraz,Centre-Forward,19,"Oct 19, 2001 (18)",,"1,87m",right,€50k,2020
251,Marko Milosevic,Kaspiy Aktau,Goalkeeper,91,"Feb 7, 1991 (28)",,"1,87m",right,€400k,2020
252,Nurlybek Ayazbaev,Kaspiy Aktau,Goalkeeper,1,"Jan 24, 1991 (28)",,"1,83m",right,€150k,2020
253,Olzhas Mukhanov,Kaspiy Aktau,Goalkeeper,35,"Oct 27, 1997 (22)",,"1,86m",right,€150k,2020
254,Taras Bondarenko,Kaspiy Aktau,Centre-Back,14,"Sep 23, 1992 (27)",,"1,87m",right,€900k,2020
255,Stefan Bukorac,Kaspiy Aktau,Centre-Back,8,"Feb 15, 1991 (28)",,"1,93m",right,€400k,2020
256,Talgat Kusyapov,Kaspiy Aktau,Centre-Back,22,"Feb 14, 1999 (20)",,"1,86m",left,€250k,2020
257,Aleksey Zaleskiy,Kaspiy Aktau,Centre-Back,6,"Oct 7, 1994 (25)",,"1,89m",right,€200k,2020
258,Amandyk Nabikhanov,Kaspiy Aktau,Centre-Back,23,"Nov 9, 1997 (22)",,"1,83m",right,€200k,2020
259,Ilya Vorotnikov,Kaspiy Aktau,Centre-Back,33,"Feb 1, 1986 (33)",,"1,86m",right,€150k,2020
260,Niyaz Shugaev,Kaspiy Aktau,Left-Back,98,"Sep 14, 1998 (21)",,"1,80m",right,€300k,2020
261,Maksat Taykenov,Kaspiy Aktau,Left-Back,19,"Aug 14, 1997 (22)",,"1,69m",left,€25k,2020
262,Anuar Bekmyrza,Kaspiy Aktau,Left-Back,25,"May 7, 2001 (18)",,"1,75m",left,-,2020
263,Ruslan Zhanysbaev,Kaspiy Aktau,Right-Back,17,"Nov 4, 1995 (24)",,"1,78m",right,€150k,2020
264,Milos Stanojevic,Kaspiy Aktau,Defensive Midfield,-,"Nov 20, 1993 (26)",,"1,87m",right,€700k,2020
265,Miras Tuliev,Kaspiy Aktau,Defensive Midfield,5,"Aug 30, 1994 (25)",,"1,78m",right,€175k,2020
266,Maksim Gladchenko,Kaspiy Aktau,Defensive Midfield,21,"Apr 19, 1997 (22)",,"1,80m",right,€75k,2020
267,Aslan Darabaev,Kaspiy Aktau,Central Midfield,11,"Jan 21, 1989 (30)",,"1,79m",right,€600k,2020
268,Chafik Tigroudja,Kaspiy Aktau,Central Midfield,48,"Jan 16, 1992 (27)",,"1,76m",left,€300k,2020
269,Bekzat Kabylan,Kaspiy Aktau,Central Midfield,7,"Mar 3, 1996 (23)",,"1,62m",right,€150k,2020
270,Kuandyk Nursultanov,Kaspiy Aktau,Central Midfield,-,"Apr 24, 1999 (20)",,"1,75m",right,€100k,2020
271,Nikola Cuckic,Kaspiy Aktau,Attacking Midfield,24,"Apr 11, 1997 (22)",,"1,75m",right,€200k,2020
272,Ruslan Sakhalbaev,Kaspiy Aktau,Attacking Midfield,13,"Jun 27, 1984 (35)",,"1,68m",right,€100k,2020
273,Wajdi Sahli,Kaspiy Aktau,Attacking Midfield,77,"Apr 17, 1997 (22)",,"1,83m",right,€75k,2020
274,Ruslan Mingazov,Kaspiy Aktau,Left Winger,9,"Nov 23, 1991 (28)",,"1,73m",both,€650k,2020
275,Nenad Gavric,Kaspiy Aktau,Left Winger,-,"Dec 12, 1991 (28)",,"1,76m",right,€400k,2020
276,Zhan-Ali Payruz,Kaspiy Aktau,Left Winger,-,"Aug 12, 1999 (20)",,"1,85m",right,€400k,2020
277,Arman Nusip,Kaspiy Aktau,Left Winger,47,"Jan 22, 1994 (25)",,"1,80m",right,€225k,2020
278,David Karaev,Kaspiy Aktau,Centre-Forward,15,"Mar 10, 1995 (24)",,"1,79m",right,€275k,2020
279,Vladimir Khvashchinskiy,Kaspiy Aktau,Centre-Forward,-,"May 10, 1990 (29)",,"1,79m",left,€250k,2020
280,Ramazan Karimov,Kaspiy Aktau,Centre-Forward,81,"Jul 5, 1999 (20)",,"1,90m",right,€150k,2020
281,Almas Armenov,Kaspiy Aktau,Centre-Forward,10,"Jan 27, 1992 (27)",,"1,70m",left,€75k,2020
282,Sergiy Litovchenko,Akzhayik Uralsk,Goalkeeper,1,"Oct 4, 1987 (32)",,"1,92m",left,€250k,2020
283,Ilya Karavaev,Akzhayik Uralsk,Goalkeeper,16,"May 4, 1995 (24)",,"1,86m",right,€125k,2020
284,Stefan Sicaci,Akzhayik Uralsk,Goalkeeper,-,"Sep 8, 1988 (31)",,"1,96m",right,€100k,2020
285,Artur Syusyukin,Akzhayik Uralsk,Goalkeeper,69,"Mar 13, 2001 (18)",,"1,80m",,-,2020
286,Artem Baranovskyi,Akzhayik Uralsk,Centre-Back,4,"Mar 17, 1990 (29)",,"1,90m",right,€750k,2020
287,Vitaliy Pryndeta,Akzhayik Uralsk,Centre-Back,-,"Feb 2, 1993 (26)",,"1,97m",right,€250k,2020
288,Sergey Shustikov,Akzhayik Uralsk,Centre-Back,6,"Mar 5, 1989 (30)",,"1,88m",right,€200k,2020
289,Miram Sapanov,Akzhayik Uralsk,Centre-Back,13,"Mar 12, 1986 (33)",,"1,83m",right,€200k,2020
290,Vladimir Pokatilov,Akzhayik Uralsk,Centre-Back,5,"Dec 8, 1992 (27)",,"1,92m",right,€100k,2020
291,Roman Bozhko,Akzhayik Uralsk,Centre-Back,-,"Aug 13, 2002 (17)",,"1,90m",,-,2020
292,Soslan Takulov,Akzhayik Uralsk,Left-Back,28,"Apr 28, 1995 (24)",,"1,78m",left,€200k,2020
293,Bauyrzhan Omarov,Akzhayik Uralsk,Left-Back,14,"Aug 3, 1990 (29)",,"1,81m",left,€150k,2020
294,Erkin Tapalov,Akzhayik Uralsk,Right-Back,10,"Sep 3, 1993 (26)",,"1,79m",right,€400k,2020
295,Ruslan Khairov,Akzhayik Uralsk,Right-Back,18,"Jan 18, 1990 (29)",,"1,74m",right,€250k,2020
296,Pavel Nazarenko,Akzhayik Uralsk,Right-Back,19,"Jan 20, 1995 (24)",,"1,74m",right,€200k,2020
297,Eldar Abdrakhmanov,Akzhayik Uralsk,Right-Back,77,"Jan 16, 1987 (32)",,"1,75m",right,€150k,2020
298,Evgeniy Yatskiy,Akzhayik Uralsk,Defensive Midfield,7,"Mar 26, 1997 (22)",,"1,84m",right,€175k,2020
299,Mikhail Gashchenkov,Akzhayik Uralsk,Central Midfield,-,"Jun 19, 1992 (27)",,"1,74m",left,€600k,2020
300,Magomed Paragulgov,Akzhayik Uralsk,Central Midfield,33,"Mar 26, 1994 (25)",,"1,81m",right,€300k,2020
301,Nauryzbek Zhagorov,Akzhayik Uralsk,Central Midfield,21,"Mar 1, 1998 (21)",,"1,77m",right,€225k,2020
302,Vyacheslav Shvyrev,Akzhayik Uralsk,Attacking Midfield,11,"Jan 7, 2001 (18)",,"1,76m",right,€350k,2020
303,Marat Buraev,Akzhayik Uralsk,Attacking Midfield,71,"Oct 22, 1995 (24)",,"1,64m",right,€150k,2020
304,Luka Imnadze,Akzhayik Uralsk,Left Winger,-,"Aug 26, 1997 (22)",,"1,84m",right,€150k,2020
305,Adilet Bulatov,Akzhayik Uralsk,Left Winger,20,"Aug 18, 1998 (21)",,"1,76m",,€150k,2020
306,Rysbek Konyrov,Akzhayik Uralsk,Left Winger,15,"Jul 22, 2002 (17)",,"1,86m",left,-,2020
307,Ardak Saulet,Akzhayik Uralsk,Right Winger,12,"Jan 12, 1997 (22)",,"1,69m",right,€325k,2020
308,Oleksiy Chychykov,Akzhayik Uralsk,Right Winger,23,"Sep 30, 1987 (32)",,"1,82m",both,€300k,2020
309,Ivan Antipov,Akzhayik Uralsk,Right Winger,96,"Jan 14, 1996 (23)",,"1,82m",right,€300k,2020
310,Evgeniy Kozlov,Akzhayik Uralsk,Right Winger,17,"Feb 4, 1995 (24)",,"1,78m",left,€50k,2020
311,Reginaldo,Akzhayik Uralsk,Centre-Forward,-,"Jun 4, 1990 (29)",,"1,82m",right,€550k,2020
312,Mykola Kovtalyuk,Akzhayik Uralsk,Centre-Forward,22,"Apr 26, 1995 (24)",,"1,91m",right,€350k,2020
313,Dmitriy Michurenkov,Akzhayik Uralsk,Centre-Forward,9,"May 19, 1995 (24)",,"1,90m",right,€250k,2020
314,Stas Pokatilov,Kairat Almaty,Goalkeeper,1,"Dec 8, 1992 (27)",,"1,90m",right,€1.70m,2020
315,Danil Ustimenko,Kairat Almaty,Goalkeeper,30,"Aug 8, 2000 (19)",,"1,90m",right,€125k,2020
316,Dinmukhammed Zhomart,Kairat Almaty,Goalkeeper,31,"Dec 6, 2000 (19)",,"1,88m",right,€75k,2020
317,Vladimir Biryukov,Kairat Almaty,Goalkeeper,-,"Feb 18, 2002 (17)",,"1,86m",,-,2020
318,Nikita Pivkin,Kairat Almaty,Goalkeeper,-,"Mar 24, 2003 (16)",,"1,92m",right,-,2020
319,Temirlan Anarbekov,Kairat Almaty,Goalkeeper,72,"Oct 14, 2003 (16)",,"1,89m",left,-,2020
320,Rade Dugalic,Kairat Almaty,Centre-Back,20,"Nov 5, 1992 (27)",,"1,94m",right,€1.60m,2020
321,Denis Polyakov,Kairat Almaty,Centre-Back,33,"Apr 17, 1991 (28)",,"1,84m",right,€1.20m,2020
322,Nuraly Alip,Kairat Almaty,Centre-Back,4,"Dec 22, 1999 (20)",,"1,88m",left,€1.00m,2020
323,Macky Bagnack,Kairat Almaty,Centre-Back,-,"Jun 7, 1995 (24)",,"1,87m",both,€800k,2020
324,Ravil Ibragimov,Kairat Almaty,Centre-Back,-,"Dec 25, 2000 (19)",,"1,86m",left,€50k,2020
325,Vladislav Kravchenko,Kairat Almaty,Centre-Back,-,"Apr 15, 2003 (16)",,"1,83m",left,-,2020
326,Aleksandr Shirobokov,Kairat Almaty,Centre-Back,75,"Jan 2, 2003 (16)",,"1,84m",right,-,2020
327,Gafurzhan Suyumbaev,Kairat Almaty,Left-Back,5,"Aug 19, 1990 (29)",,"1,75m",left,€1.60m,2020
328,Yan Vorogovskiy,Kairat Almaty,Left-Back,-,"Aug 7, 1996 (23)",,"1,82m",left,€750k,2020
329,Sergey Keiler,Kairat Almaty,Left-Back,3,"Nov 8, 1994 (25)",,"1,80m",left,€300k,2020
330,Dino Mikanovic,Kairat Almaty,Right-Back,24,"May 7, 1994 (25)",,"1,74m",right,€1.70m,2020
331,Kamo Hovhannisyan,Kairat Almaty,Right-Back,13,"Oct 5, 1992 (27)",,"1,76m",right,€1.00m,2020
332,Sultanbek Astanov,Kairat Almaty,Right-Back,17,"Mar 23, 1999 (20)",,"1,79m",right,€300k,2020
333,Abdulla Shen,Kairat Almaty,Right-Back,-,"Jan 30, 2002 (17)",,"1,75m",right,-,2020
334,Aleksandr Mrynskiy,Kairat Almaty,Right-Back,-,"Jul 15, 2004 (15)",,"1,77m",right,-,2020
335,Egor Tkachenko,Kairat Almaty,Right-Back,76,"Apr 15, 2003 (16)",,"1,83m",right,-,2020
336,Jacek Goralski,Kairat Almaty,Defensive Midfield,6,"Sep 21, 1992 (27)",,"1,72m",right,€3.00m,2020
337,Aybol Abiken,Kairat Almaty,Defensive Midfield,8,"Jun 1, 1996 (23)",,"1,79m",right,€1.30m,2020
338,Sagi Anet,Kairat Almaty,Defensive Midfield,-,"Feb 26, 2002 (17)",,"1,69m",right,-,2020
339,Nazar Al-Khadzh,Kairat Almaty,Defensive Midfield,-,"Jan 28, 2004 (15)",,"1,69m",left,-,2020
340,Adilet Sadybekov,Kairat Almaty,Defensive Midfield,-,"May 26, 2002 (17)",,"1,86m",right,-,2020
341,Ricardo Alves,Kairat Almaty,Central Midfield,-,"Mar 25, 1993 (26)",,"1,84m",left,€1.20m,2020
342,Nebojsa Kosovic,Kairat Almaty,Central Midfield,22,"Feb 24, 1995 (24)",,"1,77m",right,€600k,2020
343,Adam Adakhadzhiev,Kairat Almaty,Central Midfield,14,"Nov 23, 1998 (21)",,"1,76m",right,€150k,2020
344,Andrey Ulshin,Kairat Almaty,Central Midfield,23,"Apr 18, 2000 (19)",,"1,84m",left,€50k,2020
345,Arsen Buranchiev,Kairat Almaty,Central Midfield,46,"Sep 12, 2001 (18)",,"1,82m",left,€25k,2020
346,Alibek Zhumabek,Kairat Almaty,Central Midfield,-,"Feb 8, 2002 (17)",,"1,67m",both,-,2020
347,Miras Kobeev,Kairat Almaty,Central Midfield,-,"Jun 9, 2004 (15)",,"1,71m",right,-,2020
348,Miras Omatay,Kairat Almaty,Central Midfield,-,"Jun 30, 2004 (15)",,"1,76m",both,-,2020
349,Daniyar Usenov,Kairat Almaty,Attacking Midfield,29,"Feb 18, 2001 (18)",,"1,81m",left,-,2020
350,Gulzhigit Alykulov,Kairat Almaty,Left Winger,7,"Nov 25, 2000 (19)",,"1,69m",right,€400k,2020
351,Darkhan Medelkhan,Kairat Almaty,Left Winger,-,"Aug 14, 2001 (18)",,"1,70m",,€25k,2020
352,Galymzhan Kenzhebek,Kairat Almaty,Left Winger,-,"Feb 12, 2003 (16)",,"1,77m",right,-,2020
353,Konrad Wrzesinski,Kairat Almaty,Right Winger,-,"Sep 10, 1993 (26)",,"1,77m",right,€1.00m,2020
354,Erkebulan Tungyshbaev,Kairat Almaty,Right Winger,21,"Jan 14, 1995 (24)",,"1,82m",right,€800k,2020
355,Erkebulan Seydakhmet,Kairat Almaty,Right Winger,28,"Feb 4, 2000 (19)",,"1,78m",right,€400k,2020
356,Nurgeldy Toleukhanov,Kairat Almaty,Right Winger,-,"Nov 8, 2003 (16)",,"1,74m",right,-,2020
357,Aderinsola Habib Eseola,Kairat Almaty,Centre-Forward,11,"Jun 28, 1991 (28)",,"1,88m",right,€3.20m,2020
358,Streli Mamba,Kairat Almaty,Centre-Forward,10,"Jun 17, 1994 (25)",,"1,77m",right,€2.00m,2020
359,João Paulo,Kairat Almaty,Centre-Forward,-,"Jun 2, 1988 (31)",,"1,67m",right,€1.80m,2020
360,Vágner Love,Kairat Almaty,Centre-Forward,9,"Jun 11, 1984 (35)",,"1,72m",right,€1.30m,2020
361,Abat Aymbetov,Kairat Almaty,Centre-Forward,-,"Aug 7, 1995 (24)",,"1,84m",right,€900k,2020
362,José Kanté,Kairat Almaty,Centre-Forward,18,"Sep 27, 1990 (29)",,"1,84m",right,€400k,2020
363,Artur Shushenachev,Kairat Almaty,Centre-Forward,19,"Apr 7, 1998 (21)",,"1,90m",right,€200k,2020
364,Alisher Rakhimzhanov,Kairat Almaty,Centre-Forward,-,"Dec 28, 2003 (16)",,"1,76m",right,-,2020
365,Denis Mitrofanov,Kairat Almaty,Centre-Forward,35,"Jan 9, 2002 (17)",,"1,84m",right,-,2020
366,Igor Trofimets,Ordabasy Shymkent,Goalkeeper,42,"Aug 20, 1996 (23)",,"1,94m",right,€250k,2020
367,Vladimir Plotnikov,Ordabasy Shymkent,Goalkeeper,86,"Apr 3, 1986 (33)",,"1,91m",right,€200k,2020
368,Timurbek Zakirov,Ordabasy Shymkent,Goalkeeper,-,"Mar 1, 1996 (23)",,"1,89m",right,€150k,2020
369,Bekkhan Shayzada,Ordabasy Shymkent,Goalkeeper,1,"Feb 28, 1998 (21)",,"1,88m",right,€125k,2020
370,Gaziz Kaltore,Ordabasy Shymkent,Goalkeeper,-,"Jul 11, 2001 (18)",,-,,-,2020
371,Ayan Abdukhalyk,Ordabasy Shymkent,Goalkeeper,-,"May 15, 2004 (15)",,"1,78m",,-,2020
372,Viktor Dmitrenko,Ordabasy Shymkent,Centre-Back,4,"Apr 4, 1991 (28)",,"1,90m",right,€1.20m,2020
373,Temirlan Erlanov,Ordabasy Shymkent,Centre-Back,8,"Jul 9, 1993 (26)",,"1,90m",right,€1.10m,2020
374,Aleksandr Kleshchenko,Ordabasy Shymkent,Centre-Back,24,"Nov 2, 1995 (24)",,"1,87m",left,€800k,2020
375,Pablo Fontanello,Ordabasy Shymkent,Centre-Back,29,"Sep 26, 1984 (35)",,"1,93m",both,€700k,2020
376,Damir Dautov,Ordabasy Shymkent,Centre-Back,5,"Mar 3, 1990 (29)",,"1,87m",right,€250k,2020
377,Karam Sultanov,Ordabasy Shymkent,Centre-Back,-,"Apr 15, 1996 (23)",,"1,95m",right,€175k,2020
378,Kanat Ashirbay,Ordabasy Shymkent,Centre-Back,-,"Apr 9, 1994 (25)",,"1,89m",right,-,2020
379,Timur Dosmagambetov,Ordabasy Shymkent,Left-Back,27,"May 1, 1989 (30)",,"1,72m",left,€900k,2020
380,Sagadat Tursynbay,Ordabasy Shymkent,Left-Back,13,"Mar 26, 1999 (20)",,"1,88m",left,€250k,2020
381,Aydos Mamirbaev,Ordabasy Shymkent,Left-Back,-,"Dec 23, 2001 (18)",,-,,-,2020
382,Bagdat Kairov,Ordabasy Shymkent,Right-Back,17,"Apr 27, 1993 (26)",,"1,78m",right,€400k,2020
383,Aleksandar Simčević,Ordabasy Shymkent,Right-Back,87,"Feb 15, 1987 (32)",,"1,88m",both,€400k,2020
384,Sultanbek Astanov,Ordabasy Shymkent,Right-Back,-,"Mar 23, 1999 (20)",,"1,79m",right,€300k,2020
385,Samat Shamshi,Ordabasy Shymkent,Right-Back,14,"Feb 5, 1996 (23)",,"1,78m",right,€250k,2020
386,Asludin Khadzhiev,Ordabasy Shymkent,Right-Back,28,"Oct 24, 2000 (19)",,"1,66m",right,€100k,2020
387,Talgat Adyrbekov,Ordabasy Shymkent,Right-Back,44,"Jan 26, 1989 (30)",,"1,78m",right,€100k,2020
388,Abdoulaye Diakhate,Ordabasy Shymkent,Defensive Midfield,22,"Jan 16, 1988 (31)",,"1,81m",right,€1.50m,2020
389,May Mahlangu,Ordabasy Shymkent,Central Midfield,7,"May 1, 1989 (30)",,"1,73m",both,€1.30m,2020
390,Chidi Osuchukwu,Ordabasy Shymkent,Central Midfield,23,"Oct 11, 1993 (26)",,"1,76m",left,€350k,2020
391,Rakhat Usipkhanov,Ordabasy Shymkent,Central Midfield,-,"Apr 19, 2001 (18)",,"1,80m",,-,2020
392,Murodzhon Khalmatov,Ordabasy Shymkent,Central Midfield,78,"Jul 20, 2003 (16)",,"1,79m",both,-,2020
393,Mirzad Mehanovic,Ordabasy Shymkent,Attacking Midfield,10,"Jan 5, 1993 (26)",,"1,75m",left,€800k,2020
394,Erik Zharylkasyn,Ordabasy Shymkent,Attacking Midfield,-,"Aug 23, 2001 (18)",,"1,62m",,-,2020
395,Rúben Brígido,Ordabasy Shymkent,Left Winger,11,"Jun 23, 1991 (28)",,"1,72m",both,€450k,2020
396,Maksim Vaganov,Ordabasy Shymkent,Left Winger,-,"Aug 8, 2000 (19)",,"1,83m",,€100k,2020
397,Elkhan Astanov,Ordabasy Shymkent,Left Winger,-,"May 21, 2000 (19)",,"1,86m",right,€50k,2020
398,Batyrkhan Tazhibay,Ordabasy Shymkent,Left Winger,-,"Aug 7, 2001 (18)",,"1,74m",right,-,2020
399,Shadman Bakirov,Ordabasy Shymkent,Left Winger,-,"Jul 23, 2001 (18)",,"1,73m",,-,2020
400,Ziguy Badibanga,Ordabasy Shymkent,Right Winger,39,"Nov 26, 1991 (28)",,"1,72m",right,€1.00m,2020
401,Erkebulan Tungyshbaev,Ordabasy Shymkent,Right Winger,21,"Jan 14, 1995 (24)",,"1,82m",right,€800k,2020
402,Mukhammadzhon Rakhimov,Ordabasy Shymkent,Right Winger,-,"Oct 15, 1998 (21)",,"1,79m",both,€150k,2020
403,Zhavlanbek Babanazarov,Ordabasy Shymkent,Right Winger,-,"Feb 12, 2001 (18)",,"1,79m",right,-,2020
404,Zikrillo Sultaniyazov,Ordabasy Shymkent,Right Winger,25,"Oct 15, 2003 (16)",,"1,82m",right,-,2020
405,João Paulo,Ordabasy Shymkent,Centre-Forward,37,"Jun 2, 1988 (31)",,"1,67m",right,€1.80m,2020
406,Toktar Zhangylyshbay,Ordabasy Shymkent,Centre-Forward,20,"May 25, 1993 (26)",,"1,89m",right,€900k,2020
407,Dmytro Khlyobas,Ordabasy Shymkent,Centre-Forward,-,"May 9, 1994 (25)",,"1,78m",right,€700k,2020
408,Sergey Khizhnichenko,Ordabasy Shymkent,Centre-Forward,91,"Jul 17, 1991 (28)",,"1,87m",right,€450k,2020
409,Bagdat Zhienbay,Ordabasy Shymkent,Centre-Forward,-,"Oct 26, 2000 (19)",,"1,75m",right,-,2020
410,Marsel Islamkulov,Kaysar Kyzylorda,Goalkeeper,71,"Apr 18, 1994 (25)",,"1,88m",right,€300k,2020
411,Aleksandr Zarutskiy,Kaysar Kyzylorda,Goalkeeper,1,"Aug 26, 1993 (26)",,"1,92m",right,€200k,2020
412,Artem Potapov,Kaysar Kyzylorda,Goalkeeper,21,"Jun 28, 1994 (25)",,"1,90m",right,€200k,2020
413,Nurimzhan Salaydin,Kaysar Kyzylorda,Goalkeeper,34,"Oct 27, 1995 (24)",,"1,79m",right,€50k,2020
414,Nurmat Sarsenov,Kaysar Kyzylorda,Goalkeeper,-,"Jan 19, 2003 (16)",,"1,91m",right,-,2020
415,Ivan Graf,Kaysar Kyzylorda,Defender,55,"Jun 17, 1987 (32)",,"1,94m",right,€400k,2020
416,Aleksandr Marochkin,Kaysar Kyzylorda,Centre-Back,22,"Jul 14, 1990 (29)",,"1,91m",right,€1.00m,2020
417,Bekzat Shadmanov,Kaysar Kyzylorda,Centre-Back,6,"Aug 12, 1997 (22)",,"1,89m",right,€500k,2020
418,Ousmane N'Diaye,Kaysar Kyzylorda,Centre-Back,16,"Aug 19, 1991 (28)",,"1,86m",right,€500k,2020
419,Mark Gurman,Kaysar Kyzylorda,Centre-Back,14,"Feb 9, 1989 (30)",,"1,79m",right,€350k,2020
420,Mikhail Mishchenko,Kaysar Kyzylorda,Centre-Back,-,"Jun 27, 1989 (30)",,"1,88m",left,€250k,2020
421,Ular Zhaksybaev,Kaysar Kyzylorda,Centre-Back,-,"Oct 20, 1994 (25)",,"1,80m",right,€200k,2020
422,Timur Rudoselskiy,Kaysar Kyzylorda,Centre-Back,23,"Dec 21, 1994 (25)",,"1,93m",right,€200k,2020
423,Olzhas Altaev,Kaysar Kyzylorda,Centre-Back,-,"Jul 15, 1989 (30)",,"1,84m",right,€100k,2020
424,Egor Potapov,Kaysar Kyzylorda,Centre-Back,5,"Sep 21, 1993 (26)",,"1,94m",right,€100k,2020
425,Dinmukhammed Kashken,Kaysar Kyzylorda,Centre-Back,61,"Jan 4, 2000 (19)",,"1,87m",right,€100k,2020
426,Elzhas Sarbay,Kaysar Kyzylorda,Centre-Back,2,"Jul 24, 1998 (21)",,"1,80m",right,€75k,2020
427,Abylaykhan Tolegenov,Kaysar Kyzylorda,Centre-Back,3,"Jul 13, 1992 (27)",,"1,84m",right,-,2020
428,Ilyas Amirseitov,Kaysar Kyzylorda,Right-Back,13,"Oct 22, 1989 (30)",,"1,79m",right,€600k,2020
429,Bagdat Kairov,Kaysar Kyzylorda,Right-Back,-,"Apr 27, 1993 (26)",,"1,78m",right,€400k,2020
430,Sergey Karpovich,Kaysar Kyzylorda,Right-Back,24,"Mar 29, 1994 (25)",,"1,82m",right,€350k,2020
431,Ayan Kulmaganbetov,Kaysar Kyzylorda,Right-Back,-,"Nov 11, 2000 (19)",,"1,78m",right,-,2020
432,Duman Narzildaev,Kaysar Kyzylorda,Defensive Midfield,10,"Sep 6, 1993 (26)",,"1,78m",right,€800k,2020
433,Clarence Bitang,Kaysar Kyzylorda,Defensive Midfield,19,"Sep 2, 1992 (27)",,"1,72m",right,€300k,2020
434,Jovan Cadjenovic,Kaysar Kyzylorda,Defensive Midfield,20,"Jan 13, 1995 (24)",,"1,84m",right,€200k,2020
435,Aybol Zhakhaev,Kaysar Kyzylorda,Defensive Midfield,96,"Dec 15, 1996 (23)",,"1,78m",left,€75k,2020
436,Bekzat Kurmanbekuly,Kaysar Kyzylorda,Defensive Midfield,17,"Apr 14, 2000 (19)",,"1,78m",right,-,2020
437,Askhat Tagybergen,Kaysar Kyzylorda,Central Midfield,8,"Aug 9, 1990 (29)",,"1,79m",right,€1.00m,2020
438,Maksat Bayzhanov,Kaysar Kyzylorda,Central Midfield,11,"Aug 6, 1984 (35)",,"1,80m",right,€150k,2020
439,Samat Balymbetov,Kaysar Kyzylorda,Central Midfield,-,"Apr 10, 1994 (25)",,"1,79m",right,€100k,2020
440,Aleksandar Stanisavljevic,Kaysar Kyzylorda,Attacking Midfield,39,"Jun 11, 1989 (30)",,"1,81m",both,€600k,2020
441,Arman Kenesov,Kaysar Kyzylorda,Attacking Midfield,80,"Sep 4, 2000 (19)",,"1,72m",left,€200k,2020
442,Stefan Denkovic,Kaysar Kyzylorda,Left Winger,27,"Jun 16, 1991 (28)",,"1,84m",right,€700k,2020
443,Gegam Kadimyan,Kaysar Kyzylorda,Left Winger,7,"Oct 19, 1992 (27)",,"1,84m",right,€175k,2020
444,Maksim Fedin,Kaysar Kyzylorda,Right Winger,-,"Jun 8, 1996 (23)",,"1,75m",right,€1.10m,2020
445,Elzhas Altynbekov,Kaysar Kyzylorda,Right Winger,77,"Nov 22, 1993 (26)",,"1,80m",both,€400k,2020
446,Alvin Fortes,Kaysar Kyzylorda,Right Winger,94,"May 25, 1994 (25)",,"1,76m",left,€300k,2020
