,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
227,Viktor Zyabko,Okzhetpes Kokshetau,Centre-Back,53,"Jun 6, 1997 (17)",,"1,85m",left,-,2015
228,Sultan Abilgazy,Okzhetpes Kokshetau,Centre-Back,56,"Feb 22, 1997 (17)",,"1,80m",right,-,2015
229,Vladimir Gorda,Okzhetpes Kokshetau,Centre-Back,60,"Apr 28, 1998 (16)",,"1,83m",right,-,2015
230,Vitaliy Volkov,Okzhetpes Kokshetau,Left-Back,11,"Mar 22, 1981 (33)",,"1,75m",left,€300k,2015
231,Ilnur Mangutkin,Okzhetpes Kokshetau,Left-Back,6,"Sep 16, 1986 (28)",,"1,76m",right,-,2015
232,Anton Kuksin,Okzhetpes Kokshetau,Left-Back,15,"Jul 3, 1995 (19)",,"1,88m",right,-,2015
233,Anton Chichulin,Okzhetpes Kokshetau,Right-Back,66,"Oct 27, 1984 (30)",,"1,82m",right,€250k,2015
234,Kirill Shestakov,Okzhetpes Kokshetau,Defensive Midfield,22,"Jun 19, 1985 (29)",,"1,79m",right,€200k,2015
235,Anatoliy Bogdanov,Okzhetpes Kokshetau,Defensive Midfield,5,"Jun 7, 1981 (33)",,"1,86m",right,€100k,2015
236,Joseph Nane,Okzhetpes Kokshetau,Defensive Midfield,29,"Dec 3, 1987 (27)",,"1,83m",left,€100k,2015
237,Miras Tuliev,Okzhetpes Kokshetau,Defensive Midfield,23,"Aug 30, 1994 (20)",,"1,78m",right,-,2015
238,Rodion Iljin,Okzhetpes Kokshetau,Midfielder,54,"Sep 27, 1996 (18)",,"1,78m",,-,2015
239,Oleg Lebedev,Okzhetpes Kokshetau,Right Midfield,36,"Mar 27, 1995 (19)",,"1,78m",right,-,2015
240,Risto Ristovic,Okzhetpes Kokshetau,Attacking Midfield,18,"May 5, 1988 (26)",,"1,74m",left,€400k,2015
241,Marat Khayrullin,Okzhetpes Kokshetau,Attacking Midfield,19,"Apr 26, 1984 (30)",,"1,76m",right,€400k,2015
242,Igor Yurin,Okzhetpes Kokshetau,Attacking Midfield,14,"Jul 3, 1982 (32)",,"1,71m",right,€200k,2015
243,Nikita Khokhlov,Okzhetpes Kokshetau,Attacking Midfield,9,"Oct 27, 1983 (31)",,"1,82m",both,€125k,2015
244,Daniyar Nukebay,Okzhetpes Kokshetau,Left Winger,-,"Oct 1, 1995 (19)",,"1,65m",,-,2015
245,Zhakyp Kozhamberdy,Okzhetpes Kokshetau,Right Winger,21,"Feb 26, 1992 (22)",,"1,83m",left,€200k,2015
246,Erkin Nurzhanov,Okzhetpes Kokshetau,Right Winger,-,"Feb 5, 1987 (27)",,"1,70m",right,-,2015
247,Serge N'Gambé,Okzhetpes Kokshetau,Right Winger,88,"May 11, 1988 (26)",,"1,82m",right,-,2015
248,Nicolás Canales,Okzhetpes Kokshetau,Centre-Forward,32,"Jun 27, 1985 (29)",,"1,79m",left,€600k,2015
249,Zhasulan Moldakaraev,Okzhetpes Kokshetau,Centre-Forward,17,"May 7, 1987 (27)",,"1,80m",right,€100k,2015
250,Aleksandr Alkhazov,Okzhetpes Kokshetau,Centre-Forward,33,"May 27, 1984 (30)",,"1,84m",right,€100k,2015
251,Alibek Buleshev,Okzhetpes Kokshetau,Centre-Forward,10,"Apr 9, 1981 (33)",,"1,75m",right,€75k,2015
252,Sanat Zhumakhanov,Okzhetpes Kokshetau,Centre-Forward,7,"Jan 30, 1988 (26)",,"1,85m",right,-,2015
253,Erlan Zhaguparov,Okzhetpes Kokshetau,Striker,43,"Sep 16, 1995 (19)",,"1,71m",,-,2015
254,Andrey Sidelnikov,Kairat Almaty,Goalkeeper,16,"Mar 8, 1980 (34)",,"1,90m",right,€300k,2015
255,Stas Pokatilov,Kairat Almaty,Goalkeeper,-,"Dec 8, 1992 (22)",,"1,90m",right,€200k,2015
256,Sergey Tkachuk,Kairat Almaty,Goalkeeper,-,"Feb 15, 1992 (22)",,"1,96m",right,€100k,2015
257,Vladimir Plotnikov,Kairat Almaty,Goalkeeper,1,"Apr 3, 1986 (28)",,"1,91m",right,€100k,2015
258,Oleg Grubov,Kairat Almaty,Goalkeeper,-,"Mar 4, 1997 (17)",,"1,85m",right,-,2015
259,Vladimir Groshev,Kairat Almaty,Goalkeeper,25,"Jan 4, 1995 (19)",,"1,92m",right,-,2015
260,César Arzo,Kairat Almaty,Centre-Back,-,"Jan 21, 1986 (28)",,"1,85m",right,€1.80m,2015
261,Bruno Soares,Kairat Almaty,Centre-Back,4,"Aug 21, 1988 (26)",,"1,94m",both,€700k,2015
262,Zarko Markovic,Kairat Almaty,Centre-Back,6,"Jan 28, 1987 (27)",,"2,04m",left,€500k,2015
263,Mark Gurman,Kairat Almaty,Centre-Back,-,"Feb 9, 1989 (25)",,"1,79m",right,€300k,2015
264,Timur Rudoselskiy,Kairat Almaty,Centre-Back,2,"Dec 21, 1994 (20)",,"1,93m",right,€100k,2015
265,Alibek Kasym,Kairat Almaty,Centre-Back,-,"May 27, 1998 (16)",,"1,93m",right,-,2015
266,Nurlan Dairov,Kairat Almaty,Centre-Back,21,"Jun 26, 1995 (19)",,"1,81m",right,-,2015
267,Dilshat Musaev,Kairat Almaty,Centre-Back,26,"Jan 9, 1995 (19)",,"1,76m",right,-,2015
268,Lukas Tesak,Kairat Almaty,Left-Back,5,"Mar 8, 1985 (29)",,"1,76m",left,€750k,2015
269,Gafurzhan Suyumbaev,Kairat Almaty,Left-Back,-,"Aug 19, 1990 (24)",,"1,75m",left,€200k,2015
270,Yan Vorogovskiy,Kairat Almaty,Left-Back,3,"Aug 7, 1996 (18)",,"1,82m",left,-,2015
271,Ermek Kuantaev,Kairat Almaty,Right-Back,13,"Oct 13, 1990 (24)",,"1,74m",both,€400k,2015
272,Stanislav Lunin,Kairat Almaty,Right-Back,19,"May 2, 1993 (21)",,"1,80m",right,€200k,2015
273,Mikhail Bakaev,Kairat Almaty,Defensive Midfield,8,"Aug 5, 1987 (27)",,"1,75m",right,€650k,2015
274,Anatoliy Tymoshchuk,Kairat Almaty,Defensive Midfield,44,"Mar 30, 1979 (35)",,"1,81m",right,€500k,2015
275,Islambek Kuat,Kairat Almaty,Defensive Midfield,7,"Jan 12, 1993 (21)",,"1,79m",right,€150k,2015
276,Gerson Acevedo,Kairat Almaty,Central Midfield,30,"Apr 5, 1988 (26)",,"1,82m",right,€2.00m,2015
277,Aslan Darabaev,Kairat Almaty,Central Midfield,17,"Jan 21, 1989 (25)",,"1,79m",right,€400k,2015
278,Argen Zhumataev,Kairat Almaty,Central Midfield,70,"Oct 21, 1994 (20)",,"1,76m",left,€25k,2015
279,Zhambyl Kukeev,Kairat Almaty,Left Midfield,-,"Sep 20, 1988 (26)",,"1,77m",both,€400k,2015
280,Sito Riera,Kairat Almaty,Attacking Midfield,15,"Jan 5, 1987 (27)",,"1,84m",right,€900k,2015
281,Bauyrzhan Islamkhan,Kairat Almaty,Attacking Midfield,9,"Feb 23, 1993 (21)",,"1,74m",right,€600k,2015
282,Serginho,Kairat Almaty,Attacking Midfield,-,"Dec 3, 1990 (24)",,"1,66m",right,€500k,2015
283,Andrey Arshavin,Kairat Almaty,Left Winger,28,"May 29, 1981 (33)",,"1,72m",both,€2.00m,2015
284,Vitaliy Lee,Kairat Almaty,Left Winger,18,"Mar 13, 1994 (20)",,"1,86m",both,€200k,2015
285,Rifat Nurmugamet,Kairat Almaty,Left Winger,24,"May 22, 1996 (18)",,"1,80m",left,-,2015
286,Isael,Kairat Almaty,Right Winger,10,"May 13, 1988 (26)",,"1,71m",left,€1.00m,2015
287,Ulan Konysbaev,Kairat Almaty,Right Winger,-,"May 28, 1989 (25)",,"1,75m",right,€300k,2015
288,Madiyar Raiymbek,Kairat Almaty,Right Winger,22,"Aug 15, 1995 (19)",,"1,65m",right,-,2015
289,Gerard Gohou,Kairat Almaty,Centre-Forward,11,"Dec 29, 1988 (26)",,"1,84m",right,€1.80m,2015
290,Djordje Despotovic,Kairat Almaty,Centre-Forward,-,"Mar 4, 1992 (22)",,"1,90m",left,€400k,2015
291,Léandre Tawamba,Kairat Almaty,Centre-Forward,20,"Dec 20, 1989 (25)",,"1,89m",right,€350k,2015
292,Bauyrzhan Turysbek,Kairat Almaty,Centre-Forward,15,"Oct 15, 1991 (23)",,"1,81m",right,€100k,2015
293,Salman Khabaev,Kairat Almaty,Centre-Forward,78,"Oct 11, 1995 (19)",,"1,79m",right,-,2015
294,Andrey Sidelnikov,Ordabasy Shymkent,Goalkeeper,-,"Mar 8, 1980 (34)",,"1,90m",right,€300k,2015
295,Almat Bekbaev,Ordabasy Shymkent,Goalkeeper,1,"Jul 14, 1984 (30)",,"1,94m",right,€100k,2015
296,Sergey Boychenko,Ordabasy Shymkent,Goalkeeper,29,"Sep 27, 1977 (37)",,"1,98m",right,€50k,2015
297,Kirill Korotkevich,Ordabasy Shymkent,Goalkeeper,92,"Jun 12, 1992 (22)",,"1,93m",right,€50k,2015
298,Yaroslav Bondarenko,Ordabasy Shymkent,Goalkeeper,99,"Mar 15, 1992 (22)",,"1,85m",right,-,2015
299,Branislav Trajkovic,Ordabasy Shymkent,Centre-Back,15,"Aug 29, 1989 (25)",,"1,91m",right,€750k,2015
300,Sergey Maliy,Ordabasy Shymkent,Centre-Back,-,"Jun 5, 1990 (24)",,"1,91m",right,€300k,2015
301,Mukhtar Mukhtarov,Ordabasy Shymkent,Centre-Back,4,"Jan 6, 1986 (28)",,"1,88m",right,€300k,2015
302,Farkhadbek Irismetov,Ordabasy Shymkent,Centre-Back,14,"Aug 10, 1981 (33)",,"1,83m",right,€200k,2015
303,Renat Abdulin,Ordabasy Shymkent,Centre-Back,23,"Apr 14, 1982 (32)",,"1,85m",right,€100k,2015
304,Ular Zhaksybaev,Ordabasy Shymkent,Centre-Back,19,"Oct 20, 1994 (20)",,"1,80m",right,-,2015
305,Temirlan Erlanov,Ordabasy Shymkent,Centre-Back,32,"Jul 9, 1993 (21)",,"1,90m",right,-,2015
306,Gafurzhan Suyumbaev,Ordabasy Shymkent,Left-Back,5,"Aug 19, 1990 (24)",,"1,75m",left,€200k,2015
307,Adil Pazylkhan,Ordabasy Shymkent,Left-Back,42,"Jan 13, 1995 (19)",,"1,75m",right,-,2015
308,Aleksandar Simčević,Ordabasy Shymkent,Right-Back,87,"Feb 15, 1987 (27)",,"1,88m",both,€400k,2015
309,Bakdaulet Kozhabaev,Ordabasy Shymkent,Right-Back,2,"Jun 19, 1992 (22)",,"1,82m",right,€200k,2015
310,Talgat Adyrbekov,Ordabasy Shymkent,Right-Back,77,"Jan 26, 1989 (25)",,"1,78m",right,€150k,2015
311,Dominic Chatto,Ordabasy Shymkent,Defensive Midfield,6,"Jul 12, 1985 (29)",,"1,81m",right,€700k,2015
312,Gogita Gogua,Ordabasy Shymkent,Defensive Midfield,34,"Oct 4, 1983 (31)",,"1,70m",right,€700k,2015
313,Kyrylo Petrov,Ordabasy Shymkent,Defensive Midfield,-,"Jun 22, 1990 (24)",,"1,86m",right,€550k,2015
314,Artem Kasyanov,Ordabasy Shymkent,Defensive Midfield,-,"Apr 20, 1983 (31)",,"1,80m",left,€300k,2015
315,Abdoulaye Diakhate,Ordabasy Shymkent,Defensive Midfield,22,"Jan 16, 1988 (26)",,"1,81m",right,€300k,2015
316,Bekzat Beysenov,Ordabasy Shymkent,Defensive Midfield,8,"Feb 18, 1987 (27)",,"1,82m",right,€200k,2015
317,Samat Smakov,Ordabasy Shymkent,Defensive Midfield,18,"Dec 8, 1978 (36)",,"1,82m",both,€100k,2015
318,Dias Ulugbek,Ordabasy Shymkent,Midfielder,95,"Jun 12, 1995 (19)",,-,,-,2015
319,Kairat Ashirbekov,Ordabasy Shymkent,Attacking Midfield,10,"Oct 21, 1982 (32)",,"1,72m",left,€200k,2015
320,Filip Kasalica,Ordabasy Shymkent,Left Winger,9,"Dec 17, 1988 (26)",,"1,80m",right,€1.50m,2015
321,Azat Nurgaliev,Ordabasy Shymkent,Left Winger,7,"Jun 30, 1986 (28)",,"1,73m",both,€300k,2015
322,Rauan Sariev,Ordabasy Shymkent,Right Winger,-,"Jan 22, 1994 (20)",,"1,74m",right,€200k,2015
323,Mardan Tolebek,Ordabasy Shymkent,Right Winger,17,"Dec 18, 1990 (24)",,"1,74m",left,€150k,2015
324,Erkebulan Tungyshbaev,Ordabasy Shymkent,Right Winger,21,"Jan 14, 1995 (19)",,"1,82m",right,€150k,2015
325,Dauren Kaykibasov,Ordabasy Shymkent,Right Winger,11,"Jun 10, 1995 (19)",,"1,78m",right,-,2015
326,Otar Martsvaladze,Ordabasy Shymkent,Second Striker,88,"Jul 14, 1984 (30)",,"1,76m",right,€700k,2015
327,Aleksandr Geynrikh,Ordabasy Shymkent,Centre-Forward,50,"Oct 6, 1984 (30)",,"1,83m",right,€800k,2015
328,Milos Trifunovic,Ordabasy Shymkent,Centre-Forward,89,"Oct 15, 1984 (30)",,"1,87m",right,€500k,2015
329,Edin Junuzovic,Ordabasy Shymkent,Centre-Forward,28,"Apr 28, 1986 (28)",,"1,88m",right,€350k,2015
330,Ivan Bozic,Ordabasy Shymkent,Centre-Forward,-,"Nov 19, 1983 (31)",,"1,86m",right,€200k,2015
331,Daurenbek Tazhimbetov,Ordabasy Shymkent,Centre-Forward,18,"Jul 2, 1985 (29)",,"1,84m",right,€200k,2015
332,Vladimir Loginovskiy,Tobol Kostanay,Goalkeeper,1,"Oct 8, 1985 (29)",,"1,93m",right,€300k,2015
333,Aleksandr Petukhov,Tobol Kostanay,Goalkeeper,35,"Jan 11, 1985 (29)",,"1,87m",right,€300k,2015
334,Sultan Busurmanov,Tobol Kostanay,Goalkeeper,30,"May 10, 1996 (18)",,"1,86m",right,-,2015
335,Rasul Berdyguzhinov,Tobol Kostanay,Goalkeeper,52,"Nov 14, 1995 (19)",,"1,76m",right,-,2015
336,Denis Glavina,Tobol Kostanay,Centre-Back,3,"Mar 3, 1986 (28)",,"1,85m",left,€650k,2015
337,Sergiy Yavorskyi,Tobol Kostanay,Centre-Back,23,"Jul 5, 1989 (25)",,"1,92m",right,€600k,2015
338,Viktor Dmitrenko,Tobol Kostanay,Centre-Back,8,"Apr 4, 1991 (23)",,"1,90m",right,€500k,2015
339,Fernander Kassaï,Tobol Kostanay,Centre-Back,4,"Jul 1, 1987 (27)",,"1,84m",right,€350k,2015
340,Mark Gurman,Tobol Kostanay,Centre-Back,18,"Feb 9, 1989 (25)",,"1,79m",right,€300k,2015
341,Rafkat Aslan,Tobol Kostanay,Centre-Back,2,"Feb 2, 1994 (20)",,"1,86m",right,€100k,2015
342,Timur Dosmagambetov,Tobol Kostanay,Left-Back,7,"May 1, 1989 (25)",,"1,72m",left,€200k,2015
343,Danil Tsoy,Tobol Kostanay,Left-Back,6,"Jun 25, 1995 (19)",,"1,74m",left,-,2015
344,Dmitriy Miroshnichenko,Tobol Kostanay,Right-Back,17,"Feb 26, 1992 (22)",,"1,83m",right,€350k,2015
345,Nurtas Kurgulin,Tobol Kostanay,Right-Back,19,"Sep 20, 1986 (28)",,"1,75m",right,€200k,2015
346,Anuar Agaysin,Tobol Kostanay,Right-Back,28,"Oct 26, 1994 (20)",,"1,85m",right,-,2015
347,Alassane N'Diaye,Tobol Kostanay,Defensive Midfield,25,"Feb 25, 1990 (24)",,"1,95m",right,€550k,2015
348,Arturas Zulpa,Tobol Kostanay,Defensive Midfield,5,"Jun 10, 1990 (24)",,"1,88m",right,€325k,2015
349,Almir Mukhutdinov,Tobol Kostanay,Defensive Midfield,77,"Jun 9, 1985 (29)",,"1,79m",right,€250k,2015
350,Olzhas Ilyasov,Tobol Kostanay,Midfielder,14,"Sep 9, 1994 (20)",,"1,77m",,-,2015
351,Aleksandr Zhukov,Tobol Kostanay,Defensive Midfield,37,"Nov 4, 1997 (17)",,"1,78m",right,-,2015
352,Evgeniy Levin,Tobol Kostanay,Central Midfield,14,"Jul 12, 1992 (22)",,"1,74m",right,€250k,2015
353,Rakhimzhan Rozybakiev,Tobol Kostanay,Left Midfield,6,"Jan 2, 1991 (23)",,"1,88m",right,€200k,2015
354,Tomas Simkovic,Tobol Kostanay,Attacking Midfield,81,"Apr 16, 1987 (27)",,-,left,€550k,2015
355,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,9,"May 11, 1981 (33)",,"1,76m",left,€200k,2015
356,Raul Dzhalilov,Tobol Kostanay,Attacking Midfield,11,"Jul 20, 1994 (20)",,"1,80m",left,€100k,2015
357,Ciprian Deac,Tobol Kostanay,Right Winger,22,"Feb 16, 1986 (28)",,"1,77m",left,€1.00m,2015
358,Dusan Savic,Tobol Kostanay,Centre-Forward,20,"Oct 1, 1985 (29)",,"1,73m",right,€500k,2015
359,Shamil Asildarov,Tobol Kostanay,Centre-Forward,10,"May 18, 1983 (31)",,"1,90m",right,€400k,2015
360,Kostyantyn Dudchenko,Tobol Kostanay,Centre-Forward,14,"Jul 8, 1986 (28)",,"1,95m",right,€300k,2015
361,Sergey Khizhnichenko,Tobol Kostanay,Centre-Forward,91,"Jul 17, 1991 (23)",,"1,87m",right,€300k,2015
362,Temirlan Elmurzaev,Tobol Kostanay,Centre-Forward,50,"Jan 3, 1996 (18)",,"1,82m",right,-,2015
363,Zhasur Narzikulov,FK Atyrau,Goalkeeper,34,"Apr 13, 1984 (30)",,"1,89m",right,€150k,2015
364,Ramil Nurmukhametov,FK Atyrau,Goalkeeper,35,"Dec 21, 1987 (27)",,"1,82m",right,€150k,2015
365,Azamat Zhomartov,FK Atyrau,Goalkeeper,1,"Jul 19, 1995 (19)",,"1,93m",right,-,2015
366,Aleksey Muldarov,FK Atyrau,Centre-Back,3,"Apr 24, 1984 (30)",,"1,89m",right,€400k,2015
367,Abdel Lamanje,FK Atyrau,Centre-Back,33,"Jul 27, 1990 (24)",,"1,85m",left,€400k,2015
368,Aleksandar Damcevski,FK Atyrau,Centre-Back,21,"Nov 21, 1992 (22)",,"1,92m",left,€350k,2015
369,Berik Aytbaev,FK Atyrau,Centre-Back,29,"Jun 26, 1991 (23)",,"1,84m",right,€150k,2015
370,Aldan Baltaev,FK Atyrau,Centre-Back,2,"Jan 15, 1989 (25)",,"1,85m",right,€100k,2015
371,Sultan Kabdrakhimov,FK Atyrau,Centre-Back,97,"Nov 5, 1997 (17)",,"1,86m",,-,2015
372,Ruslan Esatov,FK Atyrau,Left-Back,12,"Oct 31, 1984 (30)",,"1,80m",left,€100k,2015
373,Azamat Izbasarov,FK Atyrau,Left-Back,91,"Apr 24, 1991 (23)",,"1,73m",,€50k,2015
374,Valentin Chureev,FK Atyrau,Right-Back,8,"Aug 29, 1986 (28)",,"1,73m",right,€250k,2015
375,Vladislav Kuzmin,FK Atyrau,Right-Back,28,"Jul 3, 1987 (27)",,"1,79m",right,€150k,2015
376,Valeriy Korobkin,FK Atyrau,Defensive Midfield,19,"Jul 2, 1984 (30)",,"1,85m",right,€250k,2015
377,Bekzhan Onzhan,FK Atyrau,Midfielder,25,"Oct 22, 1991 (23)",,"1,76m",,€50k,2015
378,Altynbek Saparov,FK Atyrau,Defensive Midfield,6,"Apr 26, 1995 (19)",,"1,74m",right,-,2015
379,Guy Stephane Essamé,FK Atyrau,Central Midfield,7,"Nov 25, 1984 (30)",,"1,80m",right,€600k,2015
380,Vyacheslav Sharpar,FK Atyrau,Central Midfield,11,"Jun 2, 1987 (27)",,"1,90m",right,€600k,2015
381,Nauryzbek Zhagorov,FK Atyrau,Central Midfield,14,"Mar 1, 1998 (16)",,"1,77m",right,-,2015
382,Rafail Ospanov,FK Atyrau,Central Midfield,88,"Nov 5, 1997 (17)",,"1,81m",right,-,2015
383,Aleksey Marov,FK Atyrau,Attacking Midfield,5,"Oct 2, 1995 (19)",,"1,80m",right,-,2015
384,Alexandru Curtean,FK Atyrau,Left Winger,30,"Mar 27, 1987 (27)",,"1,82m",right,€900k,2015
385,Aybolat Makuov,FK Atyrau,Left Winger,-,"Feb 16, 1997 (17)",,"1,77m",,-,2015
386,Volodymyr Arzhanov,FK Atyrau,Right Winger,9,"Nov 29, 1985 (29)",,"1,80m",both,€800k,2015
387,Pavel Shabalin,FK Atyrau,Right Winger,10,"Oct 23, 1988 (26)",,"1,72m",right,€300k,2015
388,Ulan Konysbaev,FK Atyrau,Right Winger,17,"May 28, 1989 (25)",,"1,75m",right,€300k,2015
389,Maksim Fedin,FK Atyrau,Right Winger,96,"Jun 8, 1996 (18)",,"1,75m",right,-,2015
390,Aleksandr Makas,FK Atyrau,Centre-Forward,13,"Oct 8, 1991 (23)",,"1,80m",right,€400k,2015
391,Przemyslaw Trytko,FK Atyrau,Centre-Forward,26,"Aug 26, 1987 (27)",,"1,89m",left,€350k,2015
392,Kasymkhan Nakpayev,FK Atyrau,Striker,77,"Jun 19, 1994 (20)",,"1,74m",,-,2015
393,Erkhan Talasbayev,FK Atyrau,Striker,99,"Aug 10, 1999 (15)",,"1,73m",,-,2015
394,Andrey Pasechenko,Zhetysu Taldykorgan,Goalkeeper,20,"Aug 9, 1987 (27)",,"1,80m",right,€300k,2015
395,Andrey Shabanov,Zhetysu Taldykorgan,Goalkeeper,1,"Nov 17, 1986 (28)",,"1,84m",right,€200k,2015
396,Erik Duysenbekuly,Zhetysu Taldykorgan,Goalkeeper,22,"Aug 30, 1992 (22)",,"1,83m",right,€50k,2015
397,Didier Kadio,Zhetysu Taldykorgan,Centre-Back,57,"Apr 5, 1990 (24)",,"1,78m",right,€400k,2015
398,Martin Klein,Zhetysu Taldykorgan,Centre-Back,44,"Jul 2, 1984 (30)",,N/Am,N/A,€350k,2015
399,Marko Djalovic,Zhetysu Taldykorgan,Centre-Back,86,"May 19, 1986 (28)",,"1,89m",left,€200k,2015
400,Mamadou Wagué,Zhetysu Taldykorgan,Centre-Back,-,"Aug 19, 1990 (24)",,"1,94m",right,€100k,2015
401,Andrey Shabaev,Zhetysu Taldykorgan,Centre-Back,27,"Feb 15, 1987 (27)",,"1,79m",right,€100k,2015
402,Berik Shaykhov,Zhetysu Taldykorgan,Left-Back,24,"Feb 20, 1994 (20)",,"1,70m",left,€200k,2015
403,Ilyas Amirseitov,Zhetysu Taldykorgan,Right-Back,13,"Oct 22, 1989 (25)",,"1,79m",right,€150k,2015
404,Temirlan Adilkhanov,Zhetysu Taldykorgan,Right-Back,2,"Mar 28, 1994 (20)",,"1,80m",right,€100k,2015
405,Serik Sagyndykov,Zhetysu Taldykorgan,Right-Back,8,"Jan 9, 1984 (30)",,"1,80m",right,€100k,2015
406,Gediminas Vicius,Zhetysu Taldykorgan,Defensive Midfield,3,"Jul 5, 1985 (29)",,"1,89m",right,€400k,2015
407,Artem Kasyanov,Zhetysu Taldykorgan,Defensive Midfield,88,"Apr 20, 1983 (31)",,"1,80m",left,€300k,2015
408,Mikhail Kharun-Zade,Zhetysu Taldykorgan,Midfielder,6,"Feb 2, 1996 (18)",,-,,-,2015
409,Filipp Rudik,Zhetysu Taldykorgan,Central Midfield,7,"Mar 22, 1987 (27)",,"1,84m",right,€300k,2015
410,Gjorgji Mojsov,Zhetysu Taldykorgan,Central Midfield,14,"Jun 10, 1985 (29)",,"1,88m",left,€200k,2015
411,Ruslan Barzukaev,Zhetysu Taldykorgan,Central Midfield,15,"Dec 5, 1987 (27)",,"1,82m",right,€50k,2015
412,Ilya Kalinin,Zhetysu Taldykorgan,Right Midfield,22,"Feb 3, 1992 (22)",,"1,79m",right,€200k,2015
413,Daniyar Nurzhumaev,Zhetysu Taldykorgan,Right Midfield,-,"Jun 19, 1996 (18)",,"1,69m",right,-,2015
414,Dias Mynbaev,Zhetysu Taldykorgan,Right Midfield,17,"Dec 6, 1995 (19)",,"1,70m",right,-,2015
415,Ramir Khassanov,Zhetysu Taldykorgan,Right Midfield,97,"Feb 27, 1997 (17)",,N/Am,N/A,-,2015
416,Sayat Sariyev,Zhetysu Taldykorgan,Left Midfield,-,"Oct 15, 1992 (22)",,"1,68m",right,€200k,2015
417,Maksim Azovskiy,Zhetysu Taldykorgan,Attacking Midfield,18,"Jun 4, 1986 (28)",,"1,89m",right,€150k,2015
418,Adilet Talgatov,Zhetysu Taldykorgan,Attacking Midfield,-,"Oct 17, 1996 (18)",,"1,62m",right,-,2015
419,Vadim Borovskiy,Zhetysu Taldykorgan,Right Winger,11,"Oct 30, 1986 (28)",,"1,72m",right,€50k,2015
420,Aslan Adil,Zhetysu Taldykorgan,Right Winger,21,"Jan 13, 1998 (16)",,"1,74m",right,-,2015
421,Zhaksylyk Seydakhmetov,Zhetysu Taldykorgan,Right Winger,29,"Dec 25, 1995 (19)",,"1,77m",right,-,2015
422,Adil Balgabaev,Zhetysu Taldykorgan,Second Striker,23,"Jul 13, 1995 (19)",,"1,63m",,-,2015
423,Dusan Savic,Zhetysu Taldykorgan,Centre-Forward,10,"Oct 1, 1985 (29)",,"1,73m",right,€500k,2015
424,Boti Goa Demel,Zhetysu Taldykorgan,Centre-Forward,87,"Mar 3, 1989 (25)",,"1,83m",right,€300k,2015
425,Dejan Djermanovic,Zhetysu Taldykorgan,Centre-Forward,-,"Jun 17, 1988 (26)",,"1,87m",right,€250k,2015
426,Marko Simonovski,Zhetysu Taldykorgan,Centre-Forward,24,"Jan 2, 1992 (22)",,"1,85m",right,€250k,2015
427,Narek Beglaryan,Zhetysu Taldykorgan,Centre-Forward,-,"Sep 1, 1985 (29)",,"1,84m",right,€150k,2015
428,Toktar Zhangylyshbay,Zhetysu Taldykorgan,Centre-Forward,-,"May 25, 1993 (21)",,"1,89m",right,€150k,2015
429,Bauyrzhan Turysbek,Zhetysu Taldykorgan,Centre-Forward,9,"Oct 15, 1991 (23)",,"1,81m",right,€100k,2015
430,Sergey Tkachuk,Shakhter Karaganda,Goalkeeper,25,"Feb 15, 1992 (22)",,"1,96m",right,€100k,2015
431,Yaroslav Baginskiy,Shakhter Karaganda,Goalkeeper,1,"Oct 3, 1987 (27)",,"1,85m",right,€75k,2015
432,Aleksandr Zarutskiy,Shakhter Karaganda,Goalkeeper,-,"Aug 26, 1993 (21)",,"1,92m",right,-,2015
433,Igor Shatskiy,Shakhter Karaganda,Goalkeeper,30,"May 11, 1989 (25)",,"1,85m",right,-,2015
434,Robert Arzumanyan,Shakhter Karaganda,Centre-Back,5,"Jul 24, 1985 (29)",,"1,84m",right,€500k,2015
435,Aleksey Kurilov,Shakhter Karaganda,Centre-Back,24,"Apr 24, 1988 (26)",,"1,88m",right,€500k,2015
436,Nikola Vasiljevic,Shakhter Karaganda,Centre-Back,3,"Dec 19, 1983 (31)",,"1,99m",right,€300k,2015
437,Ivan Sadovnichiy,Shakhter Karaganda,Centre-Back,20,"May 11, 1987 (27)",,"1,92m",right,€200k,2015
438,Evgeni Azamatov,Shakhter Karaganda,Centre-Back,-,"Mar 21, 1990 (24)",,"1,87m",right,-,2015
439,Evgeniy Goryachiy,Shakhter Karaganda,Left-Back,77,"Feb 2, 1991 (23)",,"1,86m",left,€100k,2015
440,Mikhail Gabyshev,Shakhter Karaganda,Right-Back,4,"Jan 2, 1990 (24)",,"1,85m",right,€200k,2015
441,Evgeniy Tarasov,Shakhter Karaganda,Right-Back,19,"Apr 16, 1985 (29)",,"1,83m",right,€200k,2015
442,Sergey Skorykh,Shakhter Karaganda,Defensive Midfield,22,"May 25, 1984 (30)",,"1,84m",right,€200k,2015
443,Igor Pikalkin,Shakhter Karaganda,Defensive Midfield,34,"Mar 19, 1992 (22)",,"1,82m",right,€200k,2015
444,Julius Szöke,Shakhter Karaganda,Defensive Midfield,27,"Aug 1, 1995 (19)",,"1,83m",right,€75k,2015
445,Temirlanali Begimbay,Shakhter Karaganda,Midfielder,-,"Sep 9, 1995 (19)",,-,,-,2015
