,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
224,Aleksandr Zhiglin,Ekibastuzets Ekibastuz (-2008),Defender,2,"Jan 21, 1983 (18)",,"1,74m",,-,2002
225,Alevtin Osipov,Ekibastuzets Ekibastuz (-2008),Defender,5,"May 13, 1969 (32)",,"1,78m",,-,2002
226,Evgeniy Kravchuk,Ekibastuzets Ekibastuz (-2008),Defender,8,"Jun 24, 1981 (20)",,"1,78m",,-,2002
227,Garik Abdulgazin,Ekibastuzets Ekibastuz (-2008),Defender,13,"Jun 29, 1985 (16)",,-,,-,2002
228,Aleksandr Sologub,Ekibastuzets Ekibastuz (-2008),Defender,25,"Jul 7, 1983 (18)",,"1,83m",,-,2002
229,Dmitriy Kishchenko,Ekibastuzets Ekibastuz (-2008),Centre-Back,4,"Mar 29, 1979 (22)",,"1,84m",,-,2002
230,Denis Shchetkin,Ekibastuzets Ekibastuz (-2008),Centre-Back,6,"Sep 14, 1982 (19)",,"1,85m",right,-,2002
231,Egor Azovskiy,Ekibastuzets Ekibastuz (-2008),Centre-Back,17,"Jan 10, 1985 (16)",,"1,87m",right,-,2002
232,Ilya Fomichev,Ekibastuzets Ekibastuz (-2008),Centre-Back,18,"Aug 14, 1982 (19)",,"1,94m",right,-,2002
233,Maksim Zhalmagambetov,Ekibastuzets Ekibastuz (-2008),Centre-Back,19,"Jul 11, 1983 (18)",,"1,95m",right,-,2002
234,Aleksey Mikhailyuk,Ekibastuzets Ekibastuz (-2008),Right-Back,20,"Jul 23, 1982 (19)",,"1,76m",right,-,2002
235,Konstantin Zemtsov,Ekibastuzets Ekibastuz (-2008),Midfielder,3,"Jul 24, 1980 (21)",,"1,82m",,-,2002
236,Rustam Khodzhaev,Ekibastuzets Ekibastuz (-2008),Midfielder,7,"Jan 2, 1973 (28)",,-,,-,2002
237,Andriy Guzenko,Ekibastuzets Ekibastuz (-2008),Midfielder,8,"Feb 19, 1973 (28)",,"1,80m",,-,2002
238,Rinat Ishmakov,Ekibastuzets Ekibastuz (-2008),Midfielder,12,"Feb 3, 1979 (22)",,-,,-,2002
239,Sergey Labodovskiy,Ekibastuzets Ekibastuz (-2008),Midfielder,23,"Jan 14, 1982 (19)",,"1,94m",,-,2002
240,Nikita Ovechkin,Ekibastuzets Ekibastuz (-2008),Midfielder,24,"Feb 22, 1982 (19)",,-,,-,2002
241,Konstantin Fridental,Ekibastuzets Ekibastuz (-2008),Midfielder,29,"May 29, 1969 (32)",,-,,-,2002
242,Sergey Ivanov,Ekibastuzets Ekibastuz (-2008),Central Midfield,25,"May 30, 1980 (21)",,"1,78m",right,-,2002
243,Maksim Azovskiy,Ekibastuzets Ekibastuz (-2008),Attacking Midfield,14,"Jun 4, 1986 (15)",,"1,89m",right,-,2002
244,Konstantin Zarechnyi,Ekibastuzets Ekibastuz (-2008),Left Winger,15,"Feb 14, 1984 (17)",,"1,79m",both,-,2002
245,Aleksandr Bulgakov,Ekibastuzets Ekibastuz (-2008),Centre-Forward,9,"Aug 9, 1977 (24)",,"1,86m",,-,2002
246,Vadym Chyzhykov,Ekibastuzets Ekibastuz (-2008),Striker,10,"Dec 21, 1974 (27)",,"1,86m",,-,2002
247,Sukhrob Khamidov,Ekibastuzets Ekibastuz (-2008),Striker,11,"Aug 14, 1975 (26)",,"1,81m",,-,2002
248,Ilya Karavan,Ekibastuzets Ekibastuz (-2008),Striker,20,"Jan 16, 1985 (16)",,-,,-,2002
249,Sergey Mataganov,Ekibastuzets Ekibastuz (-2008),Striker,21,"Sep 10, 1979 (22)",,"1,82m",,-,2002
250,Oleg Beket,Ekibastuzets Ekibastuz (-2008),Striker,24,"Mar 4, 1984 (17)",,"1,83m",,-,2002
251,Igor Osipchuk,Esil Kokhetau,Goalkeeper,-,"Aug 2, 1975 (26)",,"1,83m",right,-,2002
252,David Loria,Esil Kokhetau,Goalkeeper,-,"Oct 31, 1981 (20)",,"1,83m",right,-,2002
253,Igor Geitsman,Esil Kokhetau,Goalkeeper,-,"Jul 11, 1976 (25)",,"1,93m",right,-,2002
254,Igor Kudrenko,Esil Kokhetau,Defender,-,"Nov 13, 1978 (23)",,"1,87m",,-,2002
255,Oleg Semka,Esil Kokhetau,Defender,-,"Jan 15, 1975 (26)",,-,,-,2002
256,Georgiy Kolpakov,Esil Kokhetau,Defender,-,"Apr 18, 1979 (22)",,"1,85m",,-,2002
257,Egor Gladkov,Esil Kokhetau,Defender,-,"Feb 17, 1979 (22)",,"1,72m",,-,2002
258,Evgeniy Valentyukevich,Esil Kokhetau,Defender,-,"Feb 9, 1982 (19)",,"1,83m",,-,2002
259,Aleksey Lisitsyn,Esil Kokhetau,Defender,-,"Feb 6, 1985 (16)",,"1,74m",,-,2002
260,Sergey Vasiljev,Esil Kokhetau,Defender,-,"Jun 29, 1980 (21)",,"1,88m",,-,2002
261,Roman Ganevich,Esil Kokhetau,Defender,-,"Jun 30, 1980 (21)",,-,,-,2002
262,Gela Koridze,Esil Kokhetau,Defender,-,"Aug 22, 1973 (28)",,-,,-,2002
263,David Chokheli,Esil Kokhetau,Defender,-,"Apr 26, 1981 (20)",,-,,-,2002
264,Evgeniy Berun,Esil Kokhetau,Centre-Back,-,"Aug 18, 1982 (19)",,"1,87m",right,-,2002
265,Oleksandr Stakhiv,Esil Kokhetau,Centre-Back,-,"Jan 13, 1981 (20)",,"1,90m",right,-,2002
266,Sergey Rastegaev,Esil Kokhetau,Centre-Back,-,"Jan 29, 1972 (29)",,"1,90m",,-,2002
267,Evgeni Zakharchenko,Esil Kokhetau,Left-Back,-,"Sep 21, 1978 (23)",,"1,77m",left,-,2002
268,Oleg Blokhin,Esil Kokhetau,Left-Back,-,"Oct 20, 1980 (21)",,"1,83m",left,-,2002
269,Anatoliy Malkov,Esil Kokhetau,Midfielder,-,"Jul 8, 1981 (20)",,"1,78m",right,-,2002
270,Anatoliy Bogdanov,Esil Kokhetau,Defensive Midfield,-,"Jun 7, 1981 (20)",,"1,86m",right,-,2002
271,Sergey Kalyubin,Esil Kokhetau,Defensive Midfield,-,"Jan 14, 1979 (22)",,"1,84m",,-,2002
272,Roman Babichev,Esil Kokhetau,Midfielder,-,"Aug 18, 1975 (26)",,"1,85m",,-,2002
273,Oleg Samoilov,Esil Kokhetau,Midfielder,-,"May 1, 1967 (34)",,"1,81m",,-,2002
274,Aleksandr Chepukavichus,Esil Kokhetau,Midfielder,-,"Aug 31, 1978 (23)",,"1,78m",,-,2002
275,Arsen Beysenov,Esil Kokhetau,Midfielder,-,"Nov 11, 1979 (22)",,"1,78m",,-,2002
276,Tugan Khamkhoev,Esil Kokhetau,Left Winger,-,"Mar 4, 1987 (14)",,"1,77m",left,-,2002
277,Martin Bielik,Esil Kokhetau,Centre-Forward,-,"Apr 14, 1980 (21)",,"1,98m",right,-,2002
278,Vitaliy Karpov,Esil Kokhetau,Centre-Forward,-,"Jan 24, 1979 (22)",,N/Am,N/A,-,2002
279,Arsen Tlekhugov,Esil Kokhetau,Centre-Forward,-,"Nov 3, 1976 (25)",,"1,82m",both,-,2002
280,Vyacheslav Kudrya,Esil Kokhetau,Centre-Forward,-,"Mar 21, 1979 (22)",,"1,85m",,-,2002
281,Omirzhan Shalabaev,Esil Kokhetau,Striker,-,"Jul 3, 1984 (17)",,"1,77m",,-,2002
282,Oleg Feoktistov,Esil Kokhetau,Striker,-,"Jan 5, 1980 (21)",,"1,78m",,-,2002
283,Valeriy Shantalosov,Tobol Kostanay,Goalkeeper,1,"Mar 15, 1966 (35)",,"1,93m",,-,2002
284,Andrey Nenashev,Tobol Kostanay,Goalkeeper,16,"Dec 12, 1973 (28)",,"1,81m",right,-,2002
285,Ivan Chentsov,Tobol Kostanay,Goalkeeper,25,"Jan 26, 1982 (19)",,-,,-,2002
286,Zoran Amidzic,Tobol Kostanay,Defender,2,"Mar 31, 1972 (29)",,"1,84m",,-,2002
287,Sergey Maslenov,Tobol Kostanay,Defender,2,"Apr 25, 1974 (27)",,-,,-,2002
288,Sergey Kucheruk,Tobol Kostanay,Defender,8,"Oct 2, 1982 (19)",,"1,78m",,-,2002
289,Sergey Kurnyavka,Tobol Kostanay,Defender,13,"Oct 18, 1984 (17)",,"1,85m",,-,2002
290,Abay Amanbaev,Tobol Kostanay,Defender,20,"Dec 15, 1981 (20)",,-,,-,2002
291,Maksim Chausov,Tobol Kostanay,Defender,24,"Mar 2, 1984 (17)",,"1,79m",,-,2002
292,Sergey Andreev,Tobol Kostanay,Centre-Back,3,"May 14, 1971 (30)",,"1,83m",,-,2002
293,Oleg Lotov,Tobol Kostanay,Centre-Back,15,"Nov 21, 1975 (26)",,"1,84m",right,-,2002
294,Sergey Kaputin,Tobol Kostanay,Centre-Back,17,"Aug 22, 1983 (18)",,"1,85m",,-,2002
295,Petr Badlo,Tobol Kostanay,Right-Back,5,"May 24, 1976 (25)",,"1,78m",right,-,2002
296,Andrey Shkurin,Tobol Kostanay,Right-Back,12,"Mar 3, 1972 (29)",,"1,73m",both,-,2002
297,Daniyar Mukanov,Tobol Kostanay,Right-Back,18,"Sep 26, 1976 (25)",,"1,79m",right,-,2002
298,Oleg Golovan,Tobol Kostanay,Midfielder,4,"Oct 1, 1974 (27)",,"1,75m",,-,2002
299,Dmitriy Bolotskikh,Tobol Kostanay,Midfielder,21,"Feb 20, 1983 (18)",,-,,-,2002
300,Zhasyn Kaypbaev,Tobol Kostanay,Midfielder,23,"Feb 23, 1982 (19)",,"1,72m",,-,2002
301,Konstantin Kotov,Tobol Kostanay,Central Midfield,6,"Oct 7, 1973 (28)",,"1,72m",,-,2002
302,Aleksey Kosolapov,Tobol Kostanay,Central Midfield,7,"Mar 17, 1971 (30)",,"1,78m",right,-,2002
303,Maksim Shevchenko,Tobol Kostanay,Central Midfield,22,"Mar 27, 1980 (21)",,"1,75m",,-,2002
304,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,9,"May 11, 1981 (20)",,"1,76m",left,-,2002
305,Nurken Mazbaev,Tobol Kostanay,Right Winger,10,"Jun 4, 1972 (29)",,-,,-,2002
306,Valeriy Garkusha,Tobol Kostanay,Right Winger,14,"Mar 14, 1977 (24)",,-,,-,2002
307,Evgeniy Tarasov,Tobol Kostanay,Centre-Forward,11,"Mar 25, 1979 (22)",,"1,78m",right,-,2002
308,Sergey Bogdanov,Tobol Kostanay,Centre-Forward,11,"Mar 11, 1977 (24)",,"1,80m",right,-,2002
309,Vitaliy Starnovskiy,Tobol Kostanay,Striker,19,"May 7, 1983 (18)",,"1,80m",,-,2002
310,Oleg Voskoboynikov,FK Atyrau,Goalkeeper,-,"Jul 4, 1971 (30)",,-,,-,2002
311,Viktor Raskulov,FK Atyrau,Goalkeeper,-,"Sep 19, 1974 (27)",,"1,83m",,-,2002
312,Vadym Deonas,FK Atyrau,Goalkeeper,1,"Jul 25, 1975 (26)",,"1,87m",,-,2002
313,Nurlan Aubekerov,FK Atyrau,Goalkeeper,16,"Apr 26, 1982 (19)",,"1,89m",right,-,2002
314,Nikolay Kolesnikov,FK Atyrau,Goalkeeper,28,"May 11, 1986 (15)",,-,,-,2002
315,Yuri Bordolimow,FK Atyrau,Defender,-,"Jan 24, 1970 (31)",,"1,70m",,-,2002
316,Sultan Abildaev,FK Atyrau,Defender,-,"Mar 21, 1970 (31)",,"1,78m",,-,2002
317,Aleksandr Zhiglin,FK Atyrau,Defender,-,"Jan 21, 1983 (18)",,"1,74m",,-,2002
318,Andriy Foshchiy,FK Atyrau,Defender,5,"Feb 19, 1981 (20)",,"1,86m",,-,2002
319,Bekbolat Seytaliev,FK Atyrau,Defender,12,"Apr 10, 1980 (21)",,-,,-,2002
320,Igor Goryachev,FK Atyrau,Defender,13,"Jul 7, 1975 (26)",,-,,-,2002
321,Petro Anisim,FK Atyrau,Defender,18,"Jan 31, 1977 (24)",,"1,93m",,-,2002
322,Radik Aitzhanov,FK Atyrau,Defender,25,"Aug 30, 1986 (15)",,"1,78m",,-,2002
323,Vyacheslav Sobolev,FK Atyrau,Right-Back,6,"Oct 13, 1984 (17)",,"1,69m",both,-,2002
324,Valentin Chureev,FK Atyrau,Right-Back,26,"Aug 29, 1986 (15)",,"1,73m",right,-,2002
325,Sergey Pasko,FK Atyrau,Midfielder,-,"Sep 10, 1966 (35)",,N/Am,N/A,-,2002
326,Vitaliy Kitsak,FK Atyrau,Midfielder,-,"Oct 16, 1975 (26)",,"1,75m",,-,2002
327,Rakhman Asukhanov,FK Atyrau,Midfielder,-,"May 1, 1973 (28)",,"1,68m",,-,2002
328,Oleg Kirimov,FK Atyrau,Midfielder,-,"Jul 28, 1968 (33)",,"1,73m",,-,2002
329,Vitali Ushakov,FK Atyrau,Midfielder,3,"Aug 12, 1974 (27)",,"1,78m",,-,2002
330,Marko Filipovic,FK Atyrau,Midfielder,9,"Aug 6, 1978 (23)",,"1,80m",,-,2002
331,Levan Bajelidze,FK Atyrau,Midfielder,15,"Oct 2, 1978 (23)",,-,,-,2002
332,Sergey Labodovskiy,FK Atyrau,Midfielder,19,"Jan 14, 1982 (19)",,"1,94m",,-,2002
333,Konstantin Istomin,FK Atyrau,Midfielder,20,"Nov 3, 1984 (17)",,"1,84m",,-,2002
334,Vitaliy Vikhlyanov,FK Atyrau,Midfielder,21,"Apr 14, 1974 (27)",,"1,75m",,-,2002
335,Sergey Kostyuk,FK Atyrau,Central Midfield,2,"Nov 30, 1978 (23)",,"1,77m",right,-,2002
336,Oleksandr Sobkovych,FK Atyrau,Central Midfield,4,"Feb 11, 1976 (25)",,"1,75m",,-,2002
337,Denis Rodionov,FK Atyrau,Central Midfield,10,"Jul 26, 1985 (16)",,"1,78m",both,-,2002
338,Zhiger Kukeev,FK Atyrau,Right Midfield,8,"Aug 9, 1984 (17)",,"1,75m",right,-,2002
339,Kuanysh Karakulov,FK Atyrau,Right Midfield,17,"Jun 20, 1977 (24)",,"1,73m",right,-,2002
340,Igor Yurin,FK Atyrau,Attacking Midfield,-,"Jul 3, 1982 (19)",,"1,71m",right,-,2002
341,Vyacheslav Eremeev,FK Atyrau,Attacking Midfield,24,"Mar 29, 1970 (31)",,"1,83m",right,-,2002
342,Guram Makaev,FK Atyrau,Centre-Forward,-,"Feb 18, 1970 (31)",,"1,79m",right,-,2002
343,Plamen Rusinov,FK Atyrau,Striker,-,"Jan 4, 1975 (26)",,"1,73m",right,-,2002
344,Ivan Korponay,FK Atyrau,Centre-Forward,-,"Feb 13, 1969 (32)",,"1,86m",,-,2002
345,Vladimir Gurtuev,FK Atyrau,Striker,7,"Jul 2, 1971 (30)",,"1,82m",,-,2002
346,Redzhepmurad Agabaev,FK Atyrau,Centre-Forward,11,"Aug 1, 1973 (28)",,"1,86m",,-,2002
347,Serik Koshkarov,FK Atyrau,Centre-Forward,14,"Jun 2, 1973 (28)",,"1,86m",,-,2002
348,Davit Janashia,FK Atyrau,Striker,20,"Jul 8, 1972 (29)",,"1,79m",,-,2002
349,Lesbek Dosymov,FK Atyrau,Striker,21,"Jun 28, 1982 (19)",,-,,-,2002
350,Almat Bekbaev,Ordabasy Shymkent,Goalkeeper,-,"Jul 14, 1984 (17)",,"1,94m",right,-,2002
351,Igor Glushko,Ordabasy Shymkent,Goalkeeper,-,"Jul 17, 1980 (21)",,"2,00m",,-,2002
352,Boris Beloshapka,Ordabasy Shymkent,Goalkeeper,-,"Feb 9, 1962 (39)",,"1,84m",,-,2002
353,Sergey Maksimov,Ordabasy Shymkent,Defender,-,"Sep 8, 1982 (19)",,"1,82m",,-,2002
354,Valeriy Shapovalov,Ordabasy Shymkent,Defender,-,"Aug 27, 1976 (25)",,"1,84m",,-,2002
355,Almas Kulshinbaev,Ordabasy Shymkent,Defender,-,"Oct 20, 1975 (26)",,"1,82m",,-,2002
356,Volodymyr Dychko,Ordabasy Shymkent,Defender,-,"Sep 7, 1972 (29)",,"1,72m",,-,2002
357,Sergiy Telegin,Ordabasy Shymkent,Defender,-,"May 21, 1977 (24)",,"1,76m",,-,2002
358,Oleksiy Petrenko,Ordabasy Shymkent,Defender,-,"Apr 12, 1975 (26)",,"1,88m",,-,2002
359,Dmytro Petrenko,Ordabasy Shymkent,Defender,-,"Feb 4, 1976 (25)",,-,,-,2002
360,Adylet Eshenkulov,Ordabasy Shymkent,Defender,-,"Mar 18, 1985 (16)",,"1,79m",,-,2002
361,Makhmud Turakhodzhaev,Ordabasy Shymkent,Defender,-,"Oct 7, 1976 (25)",,"1,73m",,-,2002
362,Oleg Sabirov,Ordabasy Shymkent,Left-Back,-,"Mar 13, 1978 (23)",,"1,81m",right,-,2002
363,Nasiru Abdullahi,Ordabasy Shymkent,Midfielder,-,"May 1, 1982 (19)",,-,,-,2002
364,Maksym Miroshnichenko,Ordabasy Shymkent,Midfielder,-,"Mar 31, 1979 (22)",,-,,-,2002
365,Andrey Vaganov,Ordabasy Shymkent,Midfielder,-,"Oct 25, 1968 (33)",,"1,80m",,-,2002
366,Spartak Murtazaev,Ordabasy Shymkent,Midfielder,-,"Oct 3, 1977 (24)",,"1,82m",,-,2002
367,Berik Omarbekov,Ordabasy Shymkent,Midfielder,-,"Feb 11, 1980 (21)",,"1,74m",,-,2002
368,Oleksandr Sobkovych,Ordabasy Shymkent,Central Midfield,-,"Feb 11, 1976 (25)",,"1,75m",,-,2002
369,Fayzulla Urdabaev,Ordabasy Shymkent,Central Midfield,-,"Nov 10, 1966 (35)",,"1,75m",,-,2002
370,Roman Pakholyuk,Ordabasy Shymkent,Right Midfield,-,"Oct 3, 1979 (22)",,"1,75m",right,-,2002
371,Eduard Sergienko,Ordabasy Shymkent,Right Winger,-,"Feb 18, 1983 (18)",,"1,81m",both,-,2002
372,Murat Suyumagambetov,Ordabasy Shymkent,Centre-Forward,-,"Oct 14, 1983 (18)",,"1,81m",right,-,2002
373,Nurbolat Maimakov,Ordabasy Shymkent,Centre-Forward,-,"Apr 27, 1982 (19)",,"1,73m",right,-,2002
374,Konstantin Kanin,Ordabasy Shymkent,Centre-Forward,-,"May 29, 1982 (19)",,"1,90m",,-,2002
375,Yevgen Sonin,Ordabasy Shymkent,Striker,-,"Jun 16, 1974 (27)",,"1,78m",,-,2002
376,Viktor Koziy,Ordabasy Shymkent,Striker,-,"Feb 27, 1980 (21)",,"1,73m",,-,2002
377,Nagmatulla Kutybaev,Ordabasy Shymkent,Centre-Forward,-,"Sep 28, 1973 (28)",,"1,75m",,-,2002
378,Anatoliy Berdyugin,Ordabasy Shymkent,Centre-Forward,-,"Sep 10, 1982 (19)",,"1,76m",,-,2002
379,Sherzod Nazarov,Ordabasy Shymkent,Striker,-,"Nov 21, 1979 (22)",,-,,-,2002
380,Viktor Guzj,Zhetysu Taldykorgan,Goalkeeper,1,"Jan 16, 1971 (30)",,"1,85m",,-,2002
381,Rinat Muftakhov,Zhetysu Taldykorgan,Goalkeeper,16,"Jun 14, 1970 (31)",,"1,77m",,-,2002
382,Sergey Davydenko,Zhetysu Taldykorgan,Goalkeeper,1,"Oct 9, 1968 (33)",,"1,81m",,-,2002
383,Dmitriy Dralov,Zhetysu Taldykorgan,Goalkeeper,16,"Jun 22, 1984 (17)",,"1,87m",,-,2002
384,Igor Kudrenko,Zhetysu Taldykorgan,Defender,-,"Nov 13, 1978 (23)",,"1,87m",,-,2002
385,Zeljko Joksimovic,Zhetysu Taldykorgan,Defender,-,"Mar 14, 1974 (27)",,"1,80m",,-,2002
386,Ruslan Gumar,Zhetysu Taldykorgan,Defender,2,"Nov 18, 1973 (28)",,"1,81m",,-,2002
387,Andrey Tetushkin,Zhetysu Taldykorgan,Defender,3,"Aug 19, 1971 (30)",,"1,82m",right,-,2002
388,Sergiy Burkovskyi,Zhetysu Taldykorgan,Defender,4,"Sep 8, 1972 (29)",,"1,85m",,-,2002
389,Aleksandr Burnadze,Zhetysu Taldykorgan,Defender,5,"Jul 26, 1974 (27)",,"1,85m",,-,2002
390,Konstantin Galchenko,Zhetysu Taldykorgan,Defender,6,"Jun 23, 1974 (27)",,"1,78m",,-,2002
391,Oleg Shive,Zhetysu Taldykorgan,Defender,20,"Jul 9, 1980 (21)",,"1,78m",,-,2002
392,Daniyar Turlybaev,Zhetysu Taldykorgan,Defender,22,"May 28, 1984 (17)",,"1,70m",,-,2002
393,Denis Mamonov,Zhetysu Taldykorgan,Defender,23,"Dec 8, 1981 (20)",,"1,78m",,-,2002
394,Aleksandr Kirillov,Zhetysu Taldykorgan,Defender,24,"Apr 5, 1982 (19)",,"1,80m",,-,2002
395,Vyacheslav Bogatyrev,Zhetysu Taldykorgan,Centre-Back,13,"Oct 12, 1977 (24)",,"1,88m",right,-,2002
396,Sergey Kirov,Zhetysu Taldykorgan,Centre-Back,15,"Feb 4, 1978 (23)",,"1,83m",,-,2002
397,Sergey Pasko,Zhetysu Taldykorgan,Midfielder,5,"Sep 10, 1966 (35)",,N/Am,N/A,-,2002
398,Ruslan Dzhamshidov,Zhetysu Taldykorgan,Midfielder,10,"Apr 27, 1980 (21)",,-,right,-,2002
399,Denis Izmaylov,Zhetysu Taldykorgan,Midfielder,12,"Dec 25, 1977 (24)",,"1,79m",,-,2002
400,Igoris Kirilovas,Zhetysu Taldykorgan,Midfielder,13,"Apr 14, 1971 (30)",,N/Am,N/A,-,2002
401,Mykhaylo Somyk,Zhetysu Taldykorgan,Midfielder,14,"Apr 9, 1972 (29)",,"1,72m",,-,2002
402,Andriy Klymenko,Zhetysu Taldykorgan,Midfielder,18,"Sep 13, 1977 (24)",,"1,77m",,-,2002
403,Evgeniy Pilipas,Zhetysu Taldykorgan,Midfielder,19,"Jun 19, 1976 (25)",,"1,74m",,-,2002
404,Dmitriy Mamonov,Zhetysu Taldykorgan,Central Midfield,8,"Apr 26, 1978 (23)",,"1,73m",right,-,2002
405,Vitaliy Kolesnichenko,Zhetysu Taldykorgan,Left Midfield,7,"Jun 10, 1973 (28)",,N/Am,N/A,-,2002
406,Valeriy Berezovskiy,Zhetysu Taldykorgan,Striker,7,"Jul 23, 1975 (26)",,"1,85m",,-,2002
407,Ruslan Akhidzhak,Zhetysu Taldykorgan,Centre-Forward,8,"Mar 8, 1975 (26)",,"1,80m",,-,2002
408,Evgeni Glukhov,Zhetysu Taldykorgan,Striker,9,"Jun 22, 1974 (27)",,"1,83m",,-,2002
409,Guram Makaev,Zhetysu Taldykorgan,Centre-Forward,11,"Feb 18, 1970 (31)",,"1,79m",right,-,2002
410,Yuri Zvonarenko,Zhetysu Taldykorgan,Striker,17,"Jul 27, 1977 (24)",,"1,84m",,-,2002
411,Andrey Pakhtusov,Zhetysu Taldykorgan,Striker,18,"Sep 10, 1976 (25)",,"1,76m",,-,2002
412,Arman Birkurmanov,Zhetysu Taldykorgan,Striker,21,"Jan 31, 1982 (19)",,"1,80m",,-,2002
413,Ayrat Karimov,Shakhter Karaganda,Goalkeeper,-,"May 4, 1971 (30)",,"1,91m",right,-,2002
414,Daniil Rikhard,Shakhter Karaganda,Goalkeeper,-,"Feb 27, 1974 (27)",,"1,90m",right,-,2002
415,Andrey Volodin,Shakhter Karaganda,Defender,-,"Apr 25, 1982 (19)",,-,,-,2002
416,Aleksandr Moskalenko,Shakhter Karaganda,Defender,-,"Sep 18, 1976 (25)",,"1,83m",,-,2002
417,Oleg Gychay,Shakhter Karaganda,Defender,-,"Apr 5, 1973 (28)",,"1,78m",,-,2002
418,Artem Kuchin,Shakhter Karaganda,Defender,-,"Dec 15, 1977 (24)",,"1,75m",,-,2002
419,Oleg Kornienko,Shakhter Karaganda,Centre-Back,-,"May 28, 1973 (28)",,"1,82m",right,-,2002
420,Sergey Moskalenko,Shakhter Karaganda,Centre-Back,-,"Jun 19, 1980 (21)",,"1,85m",,-,2002
421,Igor Soloshenko,Shakhter Karaganda,Left-Back,-,"May 22, 1979 (22)",,"1,81m",left,-,2002
422,Oleg Tomashevskyi,Shakhter Karaganda,Left-Back,-,"Mar 15, 1970 (31)",,"1,76m",,-,2002
423,Evgeniy Tarasov,Shakhter Karaganda,Right-Back,-,"Apr 16, 1985 (16)",,"1,83m",right,-,2002
424,Kazbek Kushebin,Shakhter Karaganda,Midfielder,-,"Jul 28, 1972 (29)",,"1,74m",,-,2002
425,Mikhail Glushko,Shakhter Karaganda,Defensive Midfield,-,"Jan 3, 1984 (17)",,"1,86m",right,-,2002
426,Aleksey Klishin,Shakhter Karaganda,Midfielder,-,"Jan 1, 1973 (28)",,N/Am,N/A,-,2002
427,Sergey Egorov,Shakhter Karaganda,Midfielder,-,"Apr 13, 1973 (28)",,"1,90m",,-,2002
428,Begenchmukhammed Kuliev,Shakhter Karaganda,Midfielder,-,"Apr 4, 1977 (24)",,"1,74m",right,-,2002
429,Vladimir Kashtanov,Shakhter Karaganda,Central Midfield,-,"Feb 16, 1973 (28)",,"1,79m",,-,2002
430,Andrey Finonchenko,Shakhter Karaganda,Centre-Forward,-,"Jun 21, 1982 (19)",,"1,77m",right,-,2002
431,Rimantas Zvingilas,Shakhter Karaganda,Centre-Forward,-,"Sep 3, 1973 (28)",,"1,78m",right,-,2002
432,Azamat Niyazymbetov,Shakhter Karaganda,Striker,-,"Mar 25, 1974 (27)",,"1,72m",right,-,2002
433,Rafael Khamidullov,Shakhter Karaganda,Striker,-,"Mar 21, 1976 (25)",,"1,77m",,-,2002
434,Ruslan Imankulov,Shakhter Karaganda,Striker,-,"Feb 6, 1972 (29)",,-,,-,2002
435,Rustam Beyzhanov,Shakhter Karaganda,Striker,-,"Jan 30, 1981 (20)",,"1,78m",,-,2002
436,Naken Kyrykbaev,FK Taraz,Goalkeeper,-,"Sep 29, 1975 (26)",,"1,83m",right,-,2002
437,Rinat Muftakhov,FK Taraz,Goalkeeper,-,"Jun 14, 1970 (31)",,"1,77m",,-,2002
438,Igor Mikhailov,FK Taraz,Goalkeeper,-,"Feb 24, 1980 (21)",,"1,77m",,-,2002
439,Aziz Anarmetov,FK Taraz,Defender,-,"Jul 30, 1982 (19)",,"1,82m",,-,2002
440,Vladimir Salo,FK Taraz,Defender,-,"Feb 6, 1974 (27)",,"1,75m",right,-,2002
441,Aleksey Klikunov,FK Taraz,Defender,-,"Apr 27, 1979 (22)",,"1,80m",,-,2002
442,Samat Nauryzbaev,FK Taraz,Defender,-,"Sep 6, 1982 (19)",,"1,75m",,-,2002
443,Valeriy Valter,FK Taraz,Defender,-,"Nov 21, 1976 (25)",,-,,-,2002
444,Marat Dilmukhametov,FK Taraz,Defender,-,"Mar 28, 1975 (26)",,-,,-,2002
445,Samat Mameshev,FK Taraz,Defender,-,"Mar 8, 1979 (22)",,"1,78m",,-,2002
446,Aleksandr Mironov,FK Taraz,Defender,-,"Jul 23, 1979 (22)",,-,,-,2002
447,Denis Murzin,FK Taraz,Defender,-,"Jul 21, 1980 (21)",,"1,76m",,-,2002
448,Andrey Povalyaev,FK Taraz,Defender,-,"Mar 6, 1982 (19)",,"1,70m",,-,2002
449,Vladimir Yakovlev,FK Taraz,Centre-Back,-,"Aug 2, 1984 (17)",,"1,82m",right,-,2002
450,Kanatbek Musataev,FK Taraz,Centre-Back,-,"Jun 6, 1970 (31)",,"1,86m",,-,2002
451,Dmytro Yakovenko,FK Taraz,Right-Back,-,"May 6, 1971 (30)",,"1,78m",both,-,2002
452,Denis Popov,FK Taraz,Midfielder,-,"Mar 11, 1983 (18)",,"1,69m",,-,2002
453,Vitaliy Evstigneev,FK Taraz,Defensive Midfield,-,"Aug 8, 1985 (16)",,"1,86m",both,-,2002
454,Rustam Khaydaraliev,FK Taraz,Midfielder,-,"Apr 21, 1971 (30)",,"1,78m",,-,2002
455,Aleksandr Sklyarov,FK Taraz,Defensive Midfield,-,"Nov 18, 1971 (30)",,"1,82m",,-,2002
