,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
222,Vitali Ushakov,Vostok Oskemen,Midfielder,-,"Aug 12, 1974 (33)",,"1,78m",,-,2008
223,Sergiy Zgura,Vostok Oskemen,Midfielder,-,"Nov 3, 1977 (30)",,"1,76m",right,-,2008
224,Vyacheslav Erbes,Vostok Oskemen,Defensive Midfield,-,"Jan 14, 1988 (19)",,"1,78m",right,-,2008
225,Darkhan Yusupov,Vostok Oskemen,Midfielder,-,"Jan 10, 1987 (20)",,"1,78m",,-,2008
226,Valeriy Pastukhov,Vostok Oskemen,Midfielder,-,"Dec 17, 1983 (24)",,"1,76m",,-,2008
227,Dauren Aytkazinov,Vostok Oskemen,Midfielder,-,"May 13, 1986 (21)",,"1,70m",,-,2008
228,Erken Edigenov,Vostok Oskemen,Midfielder,-,"Jul 20, 1988 (19)",,"1,78m",,-,2008
229,Aslan Omarbekov,Vostok Oskemen,Midfielder,-,"Jul 2, 1990 (17)",,"1,77m",,-,2008
230,Dmitriy Slastnikov,Vostok Oskemen,Midfielder,-,"Jul 25, 1989 (18)",,"1,81m",,-,2008
231,Serik Zhimbekov,Vostok Oskemen,Midfielder,-,"Oct 21, 1988 (19)",,-,,-,2008
232,Sergiu Namasco,Vostok Oskemen,Central Midfield,-,"Jun 19, 1984 (23)",,"1,93m",right,-,2008
233,Taoufik Salhi,Vostok Oskemen,Left Midfield,-,"Aug 21, 1979 (28)",,"1,73m",left,-,2008
234,Roman Kismetov,Vostok Oskemen,Attacking Midfield,-,"Jun 17, 1987 (20)",,"1,72m",,-,2008
235,Serghei Rogaciov,Vostok Oskemen,Centre-Forward,-,"May 20, 1977 (30)",,"1,83m",right,-,2008
236,Sergey Khizhnichenko,Vostok Oskemen,Centre-Forward,-,"Jul 17, 1991 (16)",,"1,87m",right,-,2008
237,Daniar Kenzhekhanov,Vostok Oskemen,Centre-Forward,-,"Jan 20, 1983 (24)",,"1,88m",,-,2008
238,Vasili Prosekov,Vostok Oskemen,Centre-Forward,-,"Oct 31, 1983 (24)",,"1,77m",right,-,2008
239,Pavel Udalov,Vostok Oskemen,Centre-Forward,-,"Jan 25, 1983 (24)",,"1,82m",right,-,2008
240,Sanat Zhumakhanov,Vostok Oskemen,Centre-Forward,-,"Jan 30, 1988 (19)",,"1,85m",right,-,2008
241,Artem Gavrilenko,Vostok Oskemen,Striker,-,"Mar 26, 1984 (23)",,"1,73m",,-,2008
242,Aleksandr Petukhov,Tobol Kostanay,Goalkeeper,-,"Jan 11, 1985 (22)",,"1,87m",right,€50k,2008
243,Yaroslav Baginskiy,Tobol Kostanay,Goalkeeper,-,"Oct 3, 1987 (20)",,"1,85m",right,-,2008
244,Andrey Zaporoshchenko,Tobol Kostanay,Goalkeeper,-,"Feb 1, 1989 (18)",,-,,-,2008
245,Evgeniy Romanov,Tobol Kostanay,Defender,-,"Mar 14, 1990 (17)",,"1,77m",,-,2008
246,Artem Chelyadinskiy,Tobol Kostanay,Centre-Back,-,"Dec 29, 1977 (30)",,"1,87m",right,€750k,2008
247,Farkhadbek Irismetov,Tobol Kostanay,Centre-Back,-,"Aug 10, 1981 (26)",,"1,83m",right,-,2008
248,Oleg Lotov,Tobol Kostanay,Centre-Back,-,"Nov 21, 1975 (32)",,"1,84m",right,-,2008
249,Kairat Nurdauletov,Tobol Kostanay,Centre-Back,-,"Nov 6, 1982 (25)",,"1,84m",right,-,2008
250,Valeriy Tarasenko,Tobol Kostanay,Centre-Back,-,"Sep 1, 1981 (26)",,"1,90m",,-,2008
251,Vladimir Yakovlev,Tobol Kostanay,Centre-Back,-,"Aug 2, 1984 (23)",,"1,82m",right,-,2008
252,Aleksandr Shkot,Tobol Kostanay,Centre-Back,-,"May 15, 1989 (18)",,"1,86m",right,-,2008
253,Daniyar Mukanov,Tobol Kostanay,Right-Back,-,"Sep 26, 1976 (31)",,"1,79m",right,-,2008
254,Sergey Skorykh,Tobol Kostanay,Defensive Midfield,-,"May 25, 1984 (23)",,"1,84m",right,-,2008
255,Stanimir Dimitrov,Tobol Kostanay,Defensive Midfield,-,"Apr 24, 1972 (35)",,"1,88m",,-,2008
256,Andrey Kharabara,Tobol Kostanay,Defensive Midfield,-,"Sep 1, 1985 (22)",,"1,71m",right,-,2008
257,Ruslan Baltiev,Tobol Kostanay,Attacking Midfield,-,"Sep 16, 1978 (29)",,"1,74m",both,€50k,2008
258,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,-,"May 11, 1981 (26)",,"1,76m",left,-,2008
259,Igor Yurin,Tobol Kostanay,Attacking Midfield,-,"Jul 3, 1982 (25)",,"1,71m",right,-,2008
260,Sabyrkhan Ibraev,Tobol Kostanay,Attacking Midfield,-,"Mar 22, 1988 (19)",,"1,77m",right,-,2008
261,Artem Deli,Tobol Kostanay,Attacking Midfield,-,"Mar 2, 1989 (18)",,"1,83m",right,-,2008
262,Azat Nurgaliev,Tobol Kostanay,Left Winger,-,"Jun 30, 1986 (21)",,"1,73m",both,-,2008
263,Vyacheslav Serdyukov,Tobol Kostanay,Left Winger,-,"Aug 16, 1989 (18)",,"1,85m",right,-,2008
264,Vladimir Bayramov,Tobol Kostanay,Centre-Forward,-,"Aug 2, 1980 (27)",,"1,81m",right,€1.00m,2008
265,Georgi Chilikov,Tobol Kostanay,Centre-Forward,-,"Aug 23, 1978 (29)",,"1,94m",right,€850k,2008
266,Alexandru Golban,Tobol Kostanay,Centre-Forward,-,"Feb 28, 1979 (28)",,N/Am,N/A,€450k,2008
267,Aleksandr Petukhov,Tobol Kostanay,Centre-Forward,-,"Apr 25, 1980 (27)",,"1,78m",right,€200k,2008
268,Talgat Sabalakov,Tobol Kostanay,Centre-Forward,-,"Jul 9, 1986 (21)",,"1,76m",right,-,2008
269,Azamat Aubakirov,Tobol Kostanay,Striker,-,"Nov 10, 1987 (20)",,"1,75m",,-,2008
270,Geysar Alekperzade,Tobol Kostanay,Centre-Forward,-,"Dec 2, 1984 (23)",,"1,77m",right,-,2008
271,Artem Kirbyatjev,FK Atyrau,Goalkeeper,-,"Aug 18, 1984 (23)",,"1,98m",right,-,2008
272,Andrey Shabanov,FK Atyrau,Goalkeeper,-,"Nov 17, 1986 (21)",,"1,84m",right,-,2008
273,Nurbolat Kalmenov,FK Atyrau,Goalkeeper,-,"Sep 15, 1990 (17)",,"1,88m",right,-,2008
274,Igor Soltanici,FK Atyrau,Defender,-,"May 4, 1984 (23)",,"1,84m",,-,2008
275,Maksim Mirzhanov,FK Atyrau,Defender,-,"Mar 16, 1990 (17)",,-,,-,2008
276,Vitaliy Shumeyko,FK Atyrau,Centre-Back,-,"Oct 6, 1981 (26)",,"1,93m",right,€450k,2008
277,Ilya Vorotnikov,FK Atyrau,Centre-Back,-,"Feb 1, 1986 (21)",,"1,86m",right,-,2008
278,Aleksandr Kirov,FK Atyrau,Centre-Back,-,"Sep 4, 1984 (23)",,"1,88m",right,-,2008
279,Mamadi Sangare,FK Atyrau,Centre-Back,-,"Dec 4, 1982 (25)",,"1,86m",right,-,2008
280,Roman Duplyakin,FK Atyrau,Right-Back,-,"Jun 23, 1987 (20)",,"1,86m",right,-,2008
281,Bakyt Abuov,FK Atyrau,Right-Back,-,"Jan 24, 1989 (18)",,"1,77m",right,-,2008
282,Valentin Chureev,FK Atyrau,Right-Back,-,"Aug 29, 1986 (21)",,"1,73m",right,-,2008
283,Abzal Zhumabaev,FK Atyrau,Right-Back,-,"May 28, 1986 (21)",,"1,77m",right,-,2008
284,Piraly Aliev,FK Atyrau,Defensive Midfield,-,"Jan 13, 1984 (23)",,"1,80m",right,-,2008
285,Marat Ksanaev,FK Atyrau,Defensive Midfield,-,"Mar 5, 1981 (26)",,"1,79m",right,-,2008
286,Telman Zununov,FK Atyrau,Midfielder,-,"Aug 17, 1989 (18)",,"1,74m",,-,2008
287,Evgeniy Kostrub,FK Atyrau,Defensive Midfield,-,"Aug 27, 1982 (25)",,"1,77m",right,-,2008
288,Almat Abdramanov,FK Atyrau,Midfielder,-,"Mar 12, 1990 (17)",,"1,69m",,-,2008
289,Alibek Bakibaev,FK Atyrau,Midfielder,-,"Apr 3, 1990 (17)",,"1,82m",,-,2008
290,Doszhan Kemaliev,FK Atyrau,Midfielder,-,"Dec 18, 1988 (19)",,-,,-,2008
291,Sergey Larin,FK Atyrau,Central Midfield,-,"Jul 22, 1986 (21)",,"1,83m",right,-,2008
292,Albert Sarkisyan,FK Atyrau,Right Midfield,-,"May 15, 1975 (32)",,"1,82m",right,€100k,2008
293,Giorgi Peikrishvili,FK Atyrau,Right Winger,-,"Feb 28, 1983 (24)",,"1,77m",both,-,2008
294,Vadim Borovskiy,FK Atyrau,Right Winger,-,"Oct 30, 1986 (21)",,"1,72m",right,-,2008
295,Aleksey Shakin,FK Atyrau,Right Winger,-,"Aug 6, 1984 (23)",,"1,78m",right,-,2008
296,Bauyrzhan Dzholchiev,FK Atyrau,Right Winger,-,"May 8, 1990 (17)",,"1,90m",right,-,2008
297,Roman Uzdenov,FK Atyrau,Centre-Forward,-,"Mar 10, 1979 (28)",,"1,83m",right,€300k,2008
298,Denis Zubko,FK Atyrau,Centre-Forward,-,"Nov 7, 1974 (33)",,"1,92m",right,€100k,2008
299,Alibek Buleshev,FK Atyrau,Centre-Forward,-,"Apr 9, 1981 (26)",,"1,75m",right,-,2008
300,Beybit Tatishev,FK Atyrau,Centre-Forward,-,"Jul 24, 1984 (23)",,"1,85m",both,-,2008
301,Andrey Sidelnikov,FK Aktobe,Goalkeeper,-,"Mar 8, 1980 (27)",,"1,90m",right,€150k,2008
302,Sergey Boychenko,FK Aktobe,Goalkeeper,-,"Sep 27, 1977 (30)",,"1,98m",right,-,2008
303,Andrey Morev,FK Aktobe,Goalkeeper,-,"Oct 13, 1973 (34)",,"1,88m",right,-,2008
304,Ildar Shaikheslamov,FK Aktobe,Goalkeeper,-,"Jul 27, 1989 (18)",,"1,85m",right,-,2008
305,Andrey Pushkarev,FK Aktobe,Centre-Back,-,"Mar 15, 1985 (22)",,"1,86m",right,-,2008
306,Maksim Semenov,FK Aktobe,Centre-Back,-,"Sep 2, 1988 (19)",,"1,80m",right,-,2008
307,Aleksandr Kirov,FK Aktobe,Centre-Back,-,"Sep 4, 1984 (23)",,"1,88m",right,-,2008
308,Emil Kenzhisariev,FK Aktobe,Left-Back,-,"Mar 26, 1987 (20)",,"1,75m",left,-,2008
309,Azat Ersalimov,FK Aktobe,Left-Back,-,"Jul 19, 1988 (19)",,"1,67m",both,-,2008
310,Anton Chichulin,FK Aktobe,Right-Back,-,"Oct 27, 1984 (23)",,"1,82m",right,-,2008
311,Petr Badlo,FK Aktobe,Right-Back,-,"May 24, 1976 (31)",,"1,78m",right,-,2008
312,Andrey Lavrik,FK Aktobe,Defensive Midfield,-,"Dec 7, 1974 (33)",,"1,77m",right,€300k,2008
313,Samat Smakov,FK Aktobe,Defensive Midfield,-,"Dec 8, 1978 (29)",,"1,82m",both,-,2008
314,Yuriy Logvinenko,FK Aktobe,Defensive Midfield,-,"Jul 22, 1988 (19)",,"1,87m",left,-,2008
315,Vitali Ushakov,FK Aktobe,Midfielder,-,"Aug 12, 1974 (33)",,"1,78m",,-,2008
316,Alisher Tazhibayuly,FK Aktobe,Midfielder,-,"Jan 28, 1987 (20)",,"1,74m",,-,2008
317,Konstantin Golovskoy,FK Aktobe,Central Midfield,-,"Apr 25, 1975 (32)",,"1,86m",right,€50k,2008
318,Oleksandr Mitrofanov,FK Aktobe,Central Midfield,-,"Nov 1, 1977 (30)",,"1,72m",,-,2008
319,Evgeniy Averchenko,FK Aktobe,Right Midfield,-,"Apr 6, 1982 (25)",,"1,72m",right,-,2008
320,Andrey Bogomolov,FK Aktobe,Attacking Midfield,-,"Apr 11, 1977 (30)",,"1,83m",right,-,2008
321,Marat Khayrullin,FK Aktobe,Attacking Midfield,-,"Apr 26, 1984 (23)",,"1,76m",right,-,2008
322,Nikita Khokhlov,FK Aktobe,Attacking Midfield,-,"Oct 27, 1983 (24)",,"1,82m",both,-,2008
323,Murat Tleshev,FK Aktobe,Centre-Forward,-,"Apr 18, 1980 (27)",,"1,88m",right,-,2008
324,Sergey Ostapenko,FK Aktobe,Centre-Forward,-,"Feb 23, 1986 (21)",,"1,85m",right,-,2008
325,Ulugbek Asanbaev,FK Aktobe,Centre-Forward,-,"Sep 13, 1979 (28)",,"1,83m",,-,2008
326,Sergey Strukov,FK Aktobe,Centre-Forward,-,"Sep 17, 1982 (25)",,"1,92m",right,-,2008
327,Sergey Lisenkov,FK Aktobe,Centre-Forward,-,"Jun 17, 1991 (16)",,"1,92m",right,-,2008
328,Maksat Kurmashev,FK Aktobe,Striker,-,"Aug 14, 1991 (16)",,"1,76m",,-,2008
329,Nikolay Zabrodin,FK Aktobe,Centre-Forward,-,"Jul 23, 1990 (17)",,"1,78m",right,-,2008
330,Evgeni Kuznetsov,FK Taraz,Goalkeeper,-,"Nov 29, 1986 (21)",,"1,93m",right,-,2008
331,Murat Mukashev,FK Taraz,Goalkeeper,-,"Sep 18, 1982 (25)",,"1,80m",right,-,2008
332,Azat Bitabarov,FK Taraz,Goalkeeper,-,"Jan 14, 1990 (17)",,"1,83m",right,-,2008
333,David Davidson,FK Taraz,Defender,-,"Nov 17, 1986 (21)",,"1,93m",,-,2008
334,Aziz Anarmetov,FK Taraz,Defender,-,"Jul 30, 1982 (25)",,"1,82m",,-,2008
335,Amangeldy Zhusupov,FK Taraz,Defender,-,"Jul 18, 1988 (19)",,"1,84m",,-,2008
336,Bakyt Imanmusaev,FK Taraz,Defender,-,"Oct 14, 1988 (19)",,"1,78m",right,-,2008
337,Ilya Iljin,FK Taraz,Defender,-,"Sep 29, 1985 (22)",,-,,-,2008
338,Samat Nauryzbaev,FK Taraz,Defender,-,"Sep 6, 1982 (25)",,"1,75m",,-,2008
339,Irakli Tsykolia,FK Taraz,Centre-Back,-,"May 26, 1987 (20)",,"1,85m",both,-,2008
340,Ilya Fomichev,FK Taraz,Centre-Back,-,"Aug 14, 1982 (25)",,"1,94m",right,-,2008
341,Alik Haydarov,FK Taraz,Centre-Back,-,"Apr 27, 1981 (26)",,"1,83m",right,-,2008
342,Dmitriy Evstigneev,FK Taraz,Left-Back,-,"Nov 21, 1986 (21)",,"1,81m",left,-,2008
343,Nurtas Kurgulin,FK Taraz,Right-Back,-,"Sep 20, 1986 (21)",,"1,75m",right,-,2008
344,Maksat Amirkhanov,FK Taraz,Right-Back,-,"Feb 10, 1992 (15)",,"1,72m",right,-,2008
345,Sergey Labodovskiy,FK Taraz,Midfielder,-,"Jan 14, 1982 (25)",,"1,94m",,-,2008
346,Galymzhan Alimbaev,FK Taraz,Midfielder,-,"May 9, 1989 (18)",,"1,76m",,-,2008
347,Vitaliy Evstigneev,FK Taraz,Defensive Midfield,-,"Aug 8, 1985 (22)",,"1,86m",both,-,2008
348,Vaid Talgaev,FK Taraz,Midfielder,-,"Dec 21, 1990 (17)",,"1,81m",,-,2008
349,Ruslan Islamov,FK Taraz,Midfielder,-,"Mar 5, 1991 (16)",,"1,74m",,-,2008
350,Aziz Baishakov,FK Taraz,Midfielder,-,"Jul 30, 1985 (22)",,-,,-,2008
351,Dzhambul Moldashbaev,FK Taraz,Midfielder,-,"Sep 29, 1991 (16)",,"1,77m",,-,2008
352,Sergiu Epureanu,FK Taraz,Central Midfield,-,"Sep 12, 1976 (31)",,"1,75m",right,€300k,2008
353,Bauyrzhan Baytana,FK Taraz,Attacking Midfield,-,"May 6, 1992 (15)",,"1,74m",both,-,2008
354,Oleg Nedashkovskiy,FK Taraz,Attacking Midfield,-,"Sep 9, 1987 (20)",,"1,84m",right,-,2008
355,Martin Hristov,FK Taraz,Left Winger,-,"Dec 6, 1980 (27)",,"1,78m",,-,2008
356,Titi Essomba,FK Taraz,Right Winger,-,"May 23, 1986 (21)",,"1,78m",right,-,2008
357,Ulan Konysbaev,FK Taraz,Right Winger,-,"May 28, 1989 (18)",,"1,75m",right,-,2008
358,Aleksandr Bagaev,FK Taraz,Centre-Forward,-,"Apr 17, 1985 (22)",,"1,88m",right,-,2008
359,Kairat Suley,FK Taraz,Striker,-,"Oct 26, 1985 (22)",,"1,80m",,-,2008
360,Askar Narymbaev,FK Taraz,Striker,-,"May 26, 1990 (17)",,-,,-,2008
361,Vladimir Loginovskiy,Qyzyljar Petropavlovsk,Goalkeeper,-,"Oct 8, 1985 (22)",,"1,93m",right,-,2008
362,Vladimir Niklevich,Qyzyljar Petropavlovsk,Goalkeeper,-,"Oct 8, 1985 (22)",,"1,89m",right,-,2008
363,Denis Proskurin,Qyzyljar Petropavlovsk,Defender,-,"Apr 3, 1979 (28)",,"1,75m",,-,2008
364,Adil Musabaev,Qyzyljar Petropavlovsk,Defender,-,"May 19, 1990 (17)",,"1,80m",,-,2008
365,Stanislav Shulyak,Qyzyljar Petropavlovsk,Defender,-,"Nov 9, 1987 (20)",,"1,83m",,-,2008
366,Bulat Baykenov,Qyzyljar Petropavlovsk,Defender,-,"May 22, 1989 (18)",,"1,84m",,-,2008
367,Evgeniy Kuskov,Qyzyljar Petropavlovsk,Defender,-,"Nov 11, 1988 (19)",,"1,75m",,-,2008
368,Pavel Mazurov,Qyzyljar Petropavlovsk,Defender,-,"Mar 27, 1987 (20)",,"1,82m",,-,2008
369,Aleksandr Kudryashov,Qyzyljar Petropavlovsk,Centre-Back,-,"Aug 3, 1974 (33)",,"1,83m",right,€50k,2008
370,Kirill Keker,Qyzyljar Petropavlovsk,Centre-Back,-,"Jun 22, 1979 (28)",,"1,85m",right,-,2008
371,Nikolay Saraev,Qyzyljar Petropavlovsk,Left-Back,-,"May 20, 1990 (17)",,"1,87m",left,-,2008
372,Ildar Aitov,Qyzyljar Petropavlovsk,Left-Back,-,"Mar 2, 1990 (17)",,"1,74m",both,-,2008
373,Dmitriy Vavilov,Qyzyljar Petropavlovsk,Left-Back,-,"Feb 2, 1986 (21)",,"1,80m",,-,2008
374,Serik Sagyndykov,Qyzyljar Petropavlovsk,Right-Back,-,"Jan 9, 1984 (23)",,"1,80m",right,-,2008
375,Aleksey Gorelkin,Qyzyljar Petropavlovsk,Defensive Midfield,-,"Nov 8, 1983 (24)",,"1,78m",both,€75k,2008
376,Vitali Ushakov,Qyzyljar Petropavlovsk,Midfielder,-,"Aug 12, 1974 (33)",,"1,78m",,-,2008
377,Nikolay Solomin,Qyzyljar Petropavlovsk,Midfielder,-,"Apr 6, 1985 (22)",,"1,79m",,-,2008
378,Ruslan Mukhamedzhanov,Qyzyljar Petropavlovsk,Midfielder,-,"Jan 25, 1989 (18)",,"1,80m",,-,2008
379,Bekseit Shulanbekov,Qyzyljar Petropavlovsk,Midfielder,-,"Jun 23, 1988 (19)",,"1,74m",,-,2008
380,Aleksey Ustinov,Qyzyljar Petropavlovsk,Midfielder,-,"Jan 21, 1987 (20)",,"1,75m",,-,2008
381,Akhmetzhan Akhmetzhanov,Qyzyljar Petropavlovsk,Midfielder,-,"Jan 16, 1986 (21)",,"1,77m",,-,2008
382,Galym Karakenov,Qyzyljar Petropavlovsk,Midfielder,-,"Aug 28, 1984 (23)",,"1,77m",,-,2008
383,Aleksey Tyshkevich,Qyzyljar Petropavlovsk,Midfielder,-,"Feb 17, 1991 (16)",,"1,71m",,-,2008
384,Aleksey Vereshchak,Qyzyljar Petropavlovsk,Central Midfield,-,"Feb 12, 1976 (31)",,"1,72m",right,-,2008
385,Dmitri Arslanov,Qyzyljar Petropavlovsk,Central Midfield,-,"Feb 10, 1990 (17)",,"1,86m",right,-,2008
386,Evgeniy Averchenko,Qyzyljar Petropavlovsk,Right Midfield,-,"Apr 6, 1982 (25)",,"1,72m",right,-,2008
387,Ramil Akbarov,Qyzyljar Petropavlovsk,Left Midfield,-,"Jan 17, 1987 (20)",,"1,71m",left,-,2008
388,Yuriy Markhel,Qyzyljar Petropavlovsk,Centre-Forward,-,"Jan 9, 1979 (28)",,"1,82m",right,-,2008
389,Stanislav Bogdanov,Qyzyljar Petropavlovsk,Striker,-,"Jan 17, 1988 (19)",,"1,89m",,-,2008
390,Nikolay Matveev,Qyzyljar Petropavlovsk,Striker,-,"Mar 16, 1991 (16)",,"1,74m",,-,2008
391,Anatoliy Saltaev,Qyzyljar Petropavlovsk,Striker,-,"Oct 19, 1989 (18)",,"1,77m",,-,2008
392,Vyacheslav Kotlyar,Kazakhmys Satpaev (-2011),Goalkeeper,-,"Mar 3, 1982 (25)",,"1,85m",right,-,2008
393,Aleksey Cherednikov,Kazakhmys Satpaev (-2011),Goalkeeper,-,"Oct 14, 1986 (21)",,-,,-,2008
394,Aleksandr Kalendar,Kazakhmys Satpaev (-2011),Goalkeeper,-,"Apr 14, 1992 (15)",,-,,-,2008
395,Evgeniy Gavrish,Kazakhmys Satpaev (-2011),Defender,-,"Dec 14, 1987 (20)",,-,,-,2008
396,Ayan Kusainov,Kazakhmys Satpaev (-2011),Defender,-,"Jun 10, 1990 (17)",,"1,83m",,-,2008
397,Diaz Khamzin,Kazakhmys Satpaev (-2011),Defender,-,"Jun 24, 1987 (20)",,"1,80m",right,-,2008
398,Marlen Eraliev,Kazakhmys Satpaev (-2011),Defender,-,"Apr 14, 1991 (16)",,-,,-,2008
399,Erzhan Iskakov,Kazakhmys Satpaev (-2011),Defender,-,"Nov 21, 1985 (22)",,"1,78m",,-,2008
400,Zhandos Sarybaev,Kazakhmys Satpaev (-2011),Defender,-,"May 23, 1984 (23)",,-,,-,2008
401,Maksim Kaznacheev,Kazakhmys Satpaev (-2011),Centre-Back,-,"Jan 30, 1986 (21)",,"1,90m",right,-,2008
402,Andrey Shabaev,Kazakhmys Satpaev (-2011),Centre-Back,-,"Feb 15, 1987 (20)",,"1,79m",right,-,2008
403,Douglas,Kazakhmys Satpaev (-2011),Centre-Back,-,"Oct 7, 1985 (22)",,"1,85m",both,-,2008
404,Aleksey Mikhailyuk,Kazakhmys Satpaev (-2011),Right-Back,-,"Jul 23, 1982 (25)",,"1,76m",right,-,2008
405,Andriy Burdiyan,Kazakhmys Satpaev (-2011),Defensive Midfield,-,"Jan 18, 1986 (21)",,"1,83m",right,-,2008
406,Zhomart Rsalin,Kazakhmys Satpaev (-2011),Midfielder,-,"Feb 3, 1991 (16)",,"1,70m",,-,2008
407,Zhandos Orazaliev,Kazakhmys Satpaev (-2011),Midfielder,-,"Oct 3, 1985 (22)",,"1,88m",,-,2008
408,Marat Iskulov,Kazakhmys Satpaev (-2011),Midfielder,-,"Apr 11, 1982 (25)",,"1,78m",right,-,2008
409,Kasim Boziev,Kazakhmys Satpaev (-2011),Midfielder,-,"Jun 9, 1988 (19)",,"1,78m",,-,2008
410,Arsen Kanapiya,Kazakhmys Satpaev (-2011),Midfielder,-,"Oct 11, 1984 (23)",,-,,-,2008
411,Daulet Nurasylov,Kazakhmys Satpaev (-2011),Midfielder,-,"Nov 3, 1984 (23)",,"1,74m",,-,2008
412,Sergey Solomatin,Kazakhmys Satpaev (-2011),Midfielder,-,"Apr 24, 1985 (22)",,"1,87m",,-,2008
413,Madiyar Sakenov,Kazakhmys Satpaev (-2011),Midfielder,-,"Apr 24, 1992 (15)",,-,,-,2008
414,Roman Maksymyuk,Kazakhmys Satpaev (-2011),Left Midfield,-,"Jun 14, 1974 (33)",,"1,85m",left,-,2008
415,Akzhol Serikzhanov,Kazakhmys Satpaev (-2011),Attacking Midfield,-,"May 6, 1990 (17)",,"1,75m",right,-,2008
416,Fedor Siminidi,Kazakhmys Satpaev (-2011),Left Winger,-,"Mar 14, 1985 (22)",,"1,70m",left,-,2008
417,Geysar Alekperzade,Kazakhmys Satpaev (-2011),Centre-Forward,-,"Dec 2, 1984 (23)",,"1,77m",right,-,2008
418,Vladimir Ivanov,Kazakhmys Satpaev (-2011),Striker,-,"Feb 10, 1986 (21)",,"1,82m",,-,2008
419,Arslan Satubaldin,Okzhetpes Kokshetau,Goalkeeper,-,"Aug 11, 1984 (23)",,"1,93m",right,-,2008
420,Konstantin Ledovskikh,Okzhetpes Kokshetau,Goalkeeper,-,"Jul 12, 1972 (35)",,N/Am,N/A,-,2008
421,Ivan Sivozhelezov,Okzhetpes Kokshetau,Goalkeeper,-,"Mar 12, 1985 (22)",,"1,95m",right,-,2008
422,Vitaliy Miller,Okzhetpes Kokshetau,Goalkeeper,-,"Nov 8, 1990 (17)",,"1,80m",,-,2008
423,Serghei Cuznetov,Okzhetpes Kokshetau,Centre-Back,-,"Aug 20, 1974 (33)",,"1,86m",both,-,2008
424,Oleksandr Krutskevych,Okzhetpes Kokshetau,Centre-Back,-,"Nov 13, 1980 (27)",,"1,90m",right,-,2008
425,Kirill Keker,Okzhetpes Kokshetau,Centre-Back,-,"Jun 22, 1979 (28)",,"1,85m",right,-,2008
426,Maksim Chudinov,Okzhetpes Kokshetau,Centre-Back,-,"Sep 12, 1988 (19)",,"1,87m",right,-,2008
427,Yuri Mokrousov,Okzhetpes Kokshetau,Left-Back,-,"Apr 21, 1989 (18)",,"1,83m",left,-,2008
428,Timur Dosmagambetov,Okzhetpes Kokshetau,Left-Back,-,"May 1, 1989 (18)",,"1,72m",left,-,2008
429,Bakhit Gaynullin,Okzhetpes Kokshetau,Left-Back,-,"Sep 27, 1986 (21)",,"1,85m",left,-,2008
430,Kanat Aliev,Okzhetpes Kokshetau,Right-Back,-,"Feb 9, 1985 (22)",,"1,76m",right,-,2008
431,Pavel Pishchulin,Okzhetpes Kokshetau,Right-Back,-,"Nov 23, 1980 (27)",,"1,77m",right,-,2008
432,Dmitri Cheremnykh,Okzhetpes Kokshetau,Right-Back,-,"Jan 4, 1987 (20)",,"1,71m",right,-,2008
433,Dmitriy Karpov,Okzhetpes Kokshetau,Right-Back,-,"Nov 18, 1988 (19)",,"1,80m",right,-,2008
434,Anatoliy Malkov,Okzhetpes Kokshetau,Midfielder,-,"Jul 8, 1981 (26)",,"1,78m",right,-,2008
435,Erlen Bekmukhaev,Okzhetpes Kokshetau,Defensive Midfield,-,"Feb 25, 1985 (22)",,"1,83m",right,-,2008
436,Iurie Osipenco,Okzhetpes Kokshetau,Midfielder,-,"Jul 6, 1974 (33)",,N/Am,N/A,-,2008
437,Aleksandr Ulshin,Okzhetpes Kokshetau,Midfielder,-,"Oct 15, 1992 (15)",,"1,86m",,-,2008
438,Zhadyger Tishtybaev,Okzhetpes Kokshetau,Midfielder,-,"Oct 24, 1988 (19)",,-,,-,2008
439,Oleg Khan,Okzhetpes Kokshetau,Midfielder,-,"Aug 27, 1986 (21)",,-,,-,2008
440,Ruslan Garifullin,Okzhetpes Kokshetau,Midfielder,-,"Dec 22, 1989 (18)",,-,,-,2008
441,Nursultan Nurzhigit,Okzhetpes Kokshetau,Midfielder,-,"Aug 3, 1989 (18)",,"1,86m",,-,2008
442,Yuriy Dyak,Okzhetpes Kokshetau,Central Midfield,-,"Jul 4, 1984 (23)",,"1,78m",right,-,2008
443,Kuanysh Karakulov,Okzhetpes Kokshetau,Right Midfield,-,"Jun 20, 1977 (30)",,"1,73m",right,-,2008
444,Ermek Nurgaliev,Okzhetpes Kokshetau,Right Midfield,-,"Aug 8, 1986 (21)",,"1,70m",right,-,2008
445,Arslanmurad Amanov,Okzhetpes Kokshetau,Right Winger,-,"Mar 28, 1990 (17)",,"1,78m",right,-,2008
446,Talgat Sabalakov,Okzhetpes Kokshetau,Centre-Forward,-,"Jul 9, 1986 (21)",,"1,76m",right,-,2008
447,Gakhrymanberdy Chonkaew,Okzhetpes Kokshetau,Centre-Forward,-,"Oct 19, 1983 (24)",,"1,76m",right,-,2008
448,Nurbolat Maimakov,Okzhetpes Kokshetau,Centre-Forward,-,"Apr 27, 1982 (25)",,"1,73m",right,-,2008
