,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
226,Matheus Bissi,FK Atyrau,Centre-Back,30,"Mar 19, 1991 (29)",,"1,88m",right,€75k,2021
227,Daniyar Urda,FK Atyrau,Centre-Back,27,"May 29, 2003 (17)",,"1,84m",left,-,2021
228,Soslan Takulov,FK Atyrau,Left-Back,8,"Apr 28, 1995 (25)",,"1,78m",left,€350k,2021
229,Kuanysh Kalmuratov,FK Atyrau,Left-Back,18,"Aug 27, 1996 (24)",,"1,78m",left,€300k,2021
230,Aleksandr Sokolenko,FK Atyrau,Right-Back,15,"Nov 23, 1996 (24)",,"1,81m",both,€300k,2021
231,Adi Adambaev,FK Atyrau,Right-Back,2,"Apr 4, 2001 (19)",,"1,85m",right,€50k,2021
232,Rauan Amanzhol,FK Atyrau,Right-Back,24,"Jun 24, 2001 (19)",,-,right,€50k,2021
233,Todor Petrovic,FK Atyrau,Defensive Midfield,43,"Aug 18, 1994 (26)",,"1,90m",right,€300k,2021
234,Altynbek Saparov,FK Atyrau,Defensive Midfield,6,"Apr 26, 1995 (25)",,"1,74m",right,€150k,2021
235,Domantas Antanavicius,FK Atyrau,Defensive Midfield,5,"Nov 18, 1998 (22)",,"1,77m",right,€100k,2021
236,Yuriy Zavezen,FK Atyrau,Central Midfield,-,"Jan 28, 1996 (24)",,"1,76m",both,€250k,2021
237,Nauryzbek Zhagorov,FK Atyrau,Central Midfield,21,"Mar 1, 1998 (22)",,"1,77m",right,€250k,2021
238,Magomed Paragulgov,FK Atyrau,Central Midfield,22,"Mar 26, 1994 (26)",,"1,81m",right,€250k,2021
239,Rinat Dzhumatov,FK Atyrau,Central Midfield,-,"Oct 13, 1997 (23)",,"1,74m",right,€150k,2021
240,Oleg Soltanov,FK Atyrau,Central Midfield,-,"Apr 15, 2005 (15)",,"1,79m",,-,2021
241,Dmitriy Pletnev,FK Atyrau,Attacking Midfield,88,"Jan 16, 1998 (22)",,"1,78m",right,€250k,2021
242,Demir Imeri,FK Atyrau,Attacking Midfield,-,"Oct 27, 1995 (25)",,"1,75m",right,€150k,2021
243,Asylbek Seytkaliev,FK Atyrau,Attacking Midfield,7,"Feb 29, 1992 (28)",,"1,68m",right,-,2021
244,Khusrav Toirov,FK Atyrau,Left Winger,-,"Aug 1, 2004 (16)",,"1,81m",right,€25k,2021
245,Anatoliy Katrich,FK Atyrau,Right Winger,19,"Jul 9, 1994 (26)",,"1,82m",right,€225k,2021
246,Arsen Serikkaliev,FK Atyrau,Right Winger,-,"Jan 3, 2002 (18)",,-,,-,2021
247,Mukagali Pangerey,FK Atyrau,Right Winger,29,"Feb 8, 2004 (16)",,"1,81m",right,-,2021
248,Bauyrzhan Turysbek,FK Atyrau,Centre-Forward,33,"Oct 15, 1991 (29)",,"1,81m",right,€500k,2021
249,Pavel Dolgov,FK Atyrau,Centre-Forward,-,"Aug 16, 1996 (24)",,"1,85m",right,€250k,2021
250,Piotr Grzelczak,FK Atyrau,Centre-Forward,10,"Mar 2, 1988 (32)",,"1,86m",right,€200k,2021
251,Andrija Filipovic,FK Atyrau,Centre-Forward,11,"Apr 18, 1997 (23)",,"1,81m",right,€200k,2021
252,Denis Mitrofanov,FK Atyrau,Centre-Forward,-,"Jan 9, 2002 (18)",,"1,84m",right,€100k,2021
253,Dias Kalybaev,FK Atyrau,Centre-Forward,17,"Aug 25, 1999 (21)",,"1,85m",left,€100k,2021
254,Timur Sagyngan,FK Atyrau,Striker,-,"Apr 10, 2004 (16)",,"1,76m",right,-,2021
255,Kostyantyn Makhnovskyi,Akzhayik Uralsk,Goalkeeper,1,"Jan 1, 1989 (31)",,"1,90m",right,€225k,2021
256,Rodion Syamuk,Akzhayik Uralsk,Goalkeeper,-,"Mar 11, 1989 (31)",,"1,89m",right,€100k,2021
257,Stefan Sicaci,Akzhayik Uralsk,Goalkeeper,88,"Sep 8, 1988 (32)",,"1,96m",right,€75k,2021
258,Milos Stamenkovic,Akzhayik Uralsk,Centre-Back,32,"Jun 1, 1990 (30)",,"1,86m",right,€300k,2021
259,Vitaliy Pryndeta,Akzhayik Uralsk,Centre-Back,4,"Feb 2, 1993 (27)",,"1,97m",right,€200k,2021
260,Sergey Shustikov,Akzhayik Uralsk,Centre-Back,6,"Mar 5, 1989 (31)",,"1,88m",right,€200k,2021
261,Amir Bilali,Akzhayik Uralsk,Centre-Back,-,"May 15, 1994 (26)",,"1,89m",right,€150k,2021
262,Vladimir Pokatilov,Akzhayik Uralsk,Centre-Back,5,"Dec 8, 1992 (28)",,"1,92m",right,€150k,2021
263,Miram Sapanov,Akzhayik Uralsk,Centre-Back,13,"Mar 12, 1986 (34)",,"1,83m",right,€100k,2021
264,Roman Bozhko,Akzhayik Uralsk,Centre-Back,-,"Aug 13, 2002 (18)",,"1,90m",,-,2021
265,Bauyrzhan Omarov,Akzhayik Uralsk,Left-Back,14,"Aug 3, 1990 (30)",,"1,81m",left,€150k,2021
266,Pavel Nazarenko,Akzhayik Uralsk,Right-Back,-,"Jan 20, 1995 (25)",,"1,74m",right,€200k,2021
267,Ruslan Khairov,Akzhayik Uralsk,Right-Back,18,"Jan 18, 1990 (30)",,"1,74m",right,€150k,2021
268,Eldar Abdrakhmanov,Akzhayik Uralsk,Right-Back,77,"Jan 16, 1987 (33)",,"1,75m",right,€100k,2021
269,Rafael Sabino,Akzhayik Uralsk,Defensive Midfield,16,"Jun 17, 1996 (24)",,"1,78m",right,€300k,2021
270,Maksym Kalenchuk,Akzhayik Uralsk,Defensive Midfield,9,"Dec 5, 1989 (31)",,"1,83m",right,€200k,2021
271,Aleksandr Vulfov,Akzhayik Uralsk,Defensive Midfield,-,"Feb 7, 1998 (22)",,"1,83m",right,€125k,2021
272,Mate Crncevic,Akzhayik Uralsk,Defensive Midfield,22,"Mar 20, 1995 (25)",,"1,85m",left,€50k,2021
273,Magommed Odzhiev,Akzhayik Uralsk,Central Midfield,20,"Mar 22, 2001 (19)",,"1,69m",,-,2021
274,Batyr Mukashev,Akzhayik Uralsk,Central Midfield,44,"Feb 4, 2003 (17)",,"1,80m",right,-,2021
275,Petros Avetisyan,Akzhayik Uralsk,Attacking Midfield,-,"Jan 7, 1996 (24)",,"1,78m",right,€300k,2021
276,Artur Gazdanov,Akzhayik Uralsk,Left Winger,10,"Jul 26, 1992 (28)",,"1,80m",left,€300k,2021
277,Ilya Kovalenko,Akzhayik Uralsk,Left Winger,-,"Mar 20, 1990 (30)",,"1,78m",right,€200k,2021
278,Luka Imnadze,Akzhayik Uralsk,Left Winger,19,"Aug 26, 1997 (23)",,"1,84m",right,€150k,2021
279,Zaven Badoyan,Akzhayik Uralsk,Left Winger,25,"Dec 22, 1989 (31)",,"1,72m",right,€150k,2021
280,Rysbek Konyrov,Akzhayik Uralsk,Left Winger,21,"Jul 22, 2002 (18)",,"1,86m",left,-,2021
281,Ardak Saulet,Akzhayik Uralsk,Right Winger,15,"Jan 12, 1997 (23)",,"1,69m",right,€200k,2021
282,Ivan Antipov,Akzhayik Uralsk,Right Winger,96,"Jan 14, 1996 (24)",,"1,82m",right,€200k,2021
283,Bekzat Imangazeev,Akzhayik Uralsk,Right Winger,7,"Feb 18, 2001 (19)",,"1,73m",left,€75k,2021
284,Saveliy Glazunov,Akzhayik Uralsk,Right Winger,-,"Nov 13, 2000 (20)",,"1,71m",,€50k,2021
285,Oralkhan Omirtaev,Akzhayik Uralsk,Centre-Forward,17,"Jul 16, 1998 (22)",,"1,87m",right,€300k,2021
286,Saleta Kordic,Akzhayik Uralsk,Centre-Forward,-,"Apr 19, 1993 (27)",,"1,90m",right,€225k,2021
287,Igor Karpenko,Akzhayik Uralsk,Centre-Forward,11,"Sep 24, 1997 (23)",,"1,83m",right,€150k,2021
288,Djordje Ivkovic,Akzhayik Uralsk,Centre-Forward,-,"Mar 6, 1996 (24)",,"1,91m",right,€100k,2021
289,Toma Tabatadze,Akzhayik Uralsk,Centre-Forward,-,"Dec 17, 1991 (29)",,"1,93m",right,-,2021
290,Dmitriy Nepogodov,FC Astana,Goalkeeper,-,"Feb 17, 1988 (32)",,"1,96m",left,€750k,2021
291,Marko Milosevic,FC Astana,Goalkeeper,34,"Feb 7, 1991 (29)",,"1,87m",right,€500k,2021
292,Aleksandr Zarutskiy,FC Astana,Goalkeeper,55,"Aug 26, 1993 (27)",,"1,92m",right,€400k,2021
293,Danil Podymskiy,FC Astana,Goalkeeper,31,"Jun 5, 1998 (22)",,"1,90m",right,€50k,2021
294,Nikita Kornev,FC Astana,Goalkeeper,-,"Feb 21, 2002 (18)",,"1,88m",,-,2021
295,Konstantin Onoprienko,FC Astana,Goalkeeper,-,"Aug 5, 2003 (17)",,"1,83m",right,-,2021
296,Denis Polyakov,FC Astana,Centre-Back,23,"Apr 17, 1991 (29)",,"1,84m",right,€700k,2021
297,Luka Simunovic,FC Astana,Centre-Back,24,"May 24, 1997 (23)",,"1,85m",right,€600k,2021
298,Zarko Tomasevic,FC Astana,Centre-Back,-,"Feb 22, 1990 (30)",,"1,90m",left,€500k,2021
299,Danylo Beskorovaynyi,FC Astana,Centre-Back,33,"Feb 7, 1999 (21)",,"1,94m",left,€400k,2021
300,Artem Rakhmanov,FC Astana,Centre-Back,3,"Jul 10, 1990 (30)",,"1,95m",right,€250k,2021
301,Mark Gurman,FC Astana,Centre-Back,5,"Feb 9, 1989 (31)",,"1,79m",right,€250k,2021
302,Eneo Bitri,FC Astana,Centre-Back,26,"Aug 26, 1996 (24)",,"1,92m",right,€200k,2021
303,Talgat Kusyapov,FC Astana,Centre-Back,32,"Feb 14, 1999 (21)",,"1,86m",left,€175k,2021
304,Alikhan Umbitaliev,FC Astana,Centre-Back,-,"Jul 9, 2001 (19)",,"1,83m",right,€25k,2021
305,Yuriy Akhanov,FC Astana,Centre-Back,-,"Jul 31, 2002 (18)",,"1,85m",left,€25k,2021
306,Rakhat Maratov,FC Astana,Centre-Back,52,"Apr 28, 2001 (19)",,"1,88m",right,€25k,2021
307,Kike Cadete,FC Astana,Left-Back,-,"Jun 24, 1994 (26)",,"1,86m",left,€700k,2021
308,Timur Dosmagambetov,FC Astana,Left-Back,-,"May 1, 1989 (31)",,"1,72m",left,€600k,2021
309,Bryan,FC Astana,Left-Back,6,"Mar 28, 1992 (28)",,"1,77m",left,€350k,2021
310,Sagi Sovet,FC Astana,Left-Back,18,"Mar 15, 2000 (20)",,"1,75m",left,€100k,2021
311,Dias Kanatkali,FC Astana,Left-Back,-,"Feb 14, 2001 (19)",,"1,75m",left,-,2021
312,Aydos Kumarov,FC Astana,Left-Back,-,"Feb 27, 2002 (18)",,"1,75m",left,-,2021
313,Abzal Beysebekov,FC Astana,Right-Back,15,"Nov 30, 1992 (28)",,"1,87m",right,€1.20m,2021
314,Kamo Hovhannisyan,FC Astana,Right-Back,13,"Oct 5, 1992 (28)",,"1,76m",right,€600k,2021
315,Mikhail Gabyshev,FC Astana,Right-Back,-,"Jan 2, 1990 (30)",,"1,85m",right,€200k,2021
316,Antonio Rukavina,FC Astana,Right-Back,2,"Jan 26, 1984 (36)",,"1,77m",right,€200k,2021
317,Lev Skvortsov,FC Astana,Right-Back,19,"Feb 2, 2000 (20)",,"1,80m",both,€150k,2021
318,Bauyrzhan Akhaev,FC Astana,Right-Back,-,"Sep 26, 2001 (19)",,"1,77m",right,€50k,2021
319,Maksim Mamontov,FC Astana,Right-Back,-,"Apr 23, 2004 (16)",,"1,82m",right,-,2021
320,Islambek Kuat,FC Astana,Defensive Midfield,8,"Jan 12, 1993 (27)",,"1,79m",right,€1.20m,2021
321,Salamat Zhumabekov,FC Astana,Defensive Midfield,-,"Jan 25, 2004 (16)",,"1,85m",right,-,2021
322,Valeriy Chuperka,FC Astana,Central Midfield,92,"Jun 12, 1992 (28)",,"1,77m",right,€800k,2021
323,Maks Ebong,FC Astana,Central Midfield,7,"Aug 26, 1999 (21)",,"1,80m",right,€750k,2021
324,Yuriy Pertsukh,FC Astana,Central Midfield,28,"May 13, 1996 (24)",,"1,86m",right,€750k,2021
325,Aslan Darabaev,FC Astana,Central Midfield,11,"Jan 21, 1989 (31)",,"1,79m",right,€400k,2021
326,Sultan Sagnaev,FC Astana,Central Midfield,22,"Jan 14, 2000 (20)",,"1,72m",right,€250k,2021
327,Meyrambek Kalmyrza,FC Astana,Central Midfield,65,"Dec 15, 2002 (18)",,"1,84m",left,€50k,2021
328,Azamat Nurzhanuly,FC Astana,Central Midfield,-,"Feb 8, 2001 (19)",,"1,71m",right,-,2021
329,Olzhas Adil,FC Astana,Central Midfield,-,"Apr 1, 2003 (17)",,"1,82m",right,-,2021
330,Valikhan Tyulyupov,FC Astana,Central Midfield,-,"Feb 10, 2002 (18)",,"1,78m",right,-,2021
331,Jérémy Manzorro,FC Astana,Attacking Midfield,14,"Nov 11, 1991 (29)",,"1,73m",right,€900k,2021
332,Mohammed Kamara,FC Astana,Left Winger,21,"Oct 31, 1997 (23)",,"1,84m",right,€500k,2021
333,Keelan Lebon,FC Astana,Left Winger,-,"Jul 4, 1997 (23)",,"1,74m",right,€200k,2021
334,Zhasasyn Kalmakhambet,FC Astana,Left Winger,-,"Feb 21, 2001 (19)",,"1,86m",,-,2021
335,Ruslan Kirgetov,FC Astana,Left Winger,-,"Jul 7, 2002 (18)",,"1,74m",both,-,2021
336,Tigran Barseghyan,FC Astana,Right Winger,-,"Sep 22, 1993 (27)",,"1,79m",left,€2.00m,2021
337,Marin Tomasov,FC Astana,Right Winger,10,"Aug 31, 1987 (33)",,"1,84m",left,€1.20m,2021
338,Pedro Eugénio,FC Astana,Right Winger,77,"Jun 26, 1990 (30)",,"1,72m",right,€500k,2021
339,Stanislav Basmanov,FC Astana,Right Winger,72,"Jun 24, 2001 (19)",,"1,79m",right,€100k,2021
340,Sanzhar Shurakhanov,FC Astana,Right Winger,-,"Dec 6, 2001 (19)",,"1,84m",left,€25k,2021
341,Makhmud Dunzurov,FC Astana,Right Winger,-,"Mar 22, 2001 (19)",,"1,75m",both,-,2021
342,Abat Aymbetov,FC Astana,Centre-Forward,17,"Aug 7, 1995 (25)",,"1,84m",right,€1.50m,2021
343,Rai Vloet,FC Astana,Centre-Forward,9,"May 8, 1995 (25)",,"1,88m",right,€500k,2021
344,Fatos Beqiraj,FC Astana,Centre-Forward,-,"May 5, 1988 (32)",,"1,88m",right,€400k,2021
345,Vladislav Prokopenko,FC Astana,Centre-Forward,20,"Jul 1, 2000 (20)",,"1,80m",right,€250k,2021
346,Andrey Berezutskiy,FC Astana,Centre-Forward,-,"Jan 30, 2004 (16)",,"1,90m",right,-,2021
347,Igor Shatskiy,Shakhter Karaganda,Goalkeeper,30,"May 11, 1989 (31)",,"1,85m",right,€500k,2021
348,Egor Tsuprikov,Shakhter Karaganda,Goalkeeper,40,"May 27, 1997 (23)",,"1,90m",right,€200k,2021
349,Igor Trofimets,Shakhter Karaganda,Goalkeeper,1,"Aug 20, 1996 (24)",,"1,94m",right,€150k,2021
350,Ernar Saylauov,Shakhter Karaganda,Goalkeeper,35,"Mar 30, 2000 (20)",,"1,79m",right,€50k,2021
351,Roman Klyushnev,Shakhter Karaganda,Goalkeeper,-,"May 5, 2000 (20)",,"1,84m",,€25k,2021
352,Ilya Gubenko,Shakhter Karaganda,Goalkeeper,-,"Sep 25, 2002 (18)",,"1,81m",,€25k,2021
353,Danila Karpikov,Shakhter Karaganda,Goalkeeper,95,"Oct 15, 2003 (17)",,"1,93m",right,€25k,2021
354,Ivan Graf,Shakhter Karaganda,Defender,55,"Jun 17, 1987 (33)",,"1,94m",right,€250k,2021
355,Abdel Lamanje,Shakhter Karaganda,Centre-Back,33,"Jul 27, 1990 (30)",,"1,85m",left,€650k,2021
356,Stefan Bukorac,Shakhter Karaganda,Centre-Back,8,"Feb 15, 1991 (29)",,"1,93m",right,€500k,2021
357,Djordje Cosic,Shakhter Karaganda,Centre-Back,11,"Sep 11, 1995 (25)",,"1,87m",left,€300k,2021
358,Vladimir Khozin,Shakhter Karaganda,Centre-Back,27,"Jul 3, 1989 (31)",,"1,85m",right,€300k,2021
359,Aleksandr Poznyak,Shakhter Karaganda,Centre-Back,-,"Jul 23, 1994 (26)",,"1,86m",left,€250k,2021
360,Andrey Buyvolov,Shakhter Karaganda,Centre-Back,25,"Jan 12, 1987 (33)",,"1,86m",right,€200k,2021
361,Temur Mustafin,Shakhter Karaganda,Centre-Back,-,"Apr 15, 1995 (25)",,"1,82m",both,€150k,2021
362,Miram Sapanov,Shakhter Karaganda,Centre-Back,-,"Mar 12, 1986 (34)",,"1,83m",right,€100k,2021
363,Tair Nurseitov,Shakhter Karaganda,Centre-Back,4,"Jul 11, 2000 (20)",,"1,98m",both,€50k,2021
364,Ualikhan Mukhametzhanov,Shakhter Karaganda,Centre-Back,-,"Oct 31, 2001 (19)",,"1,85m",right,€25k,2021
365,Amir Tleubekov,Shakhter Karaganda,Centre-Back,-,"Dec 7, 2003 (17)",,"1,76m",right,-,2021
366,Damirkhan Dzhabaev,Shakhter Karaganda,Centre-Back,-,"Feb 25, 2003 (17)",,"1,90m",right,-,2021
367,Timur Dosmagambetov,Shakhter Karaganda,Left-Back,23,"May 1, 1989 (31)",,"1,72m",left,€600k,2021
368,David Atanaskoski,Shakhter Karaganda,Left-Back,3,"Oct 21, 1996 (24)",,"1,76m",left,€300k,2021
369,Danil Blokhin,Shakhter Karaganda,Left-Back,-,"Aug 26, 2003 (17)",,"1,77m",right,-,2021
370,Igor Okhmak,Shakhter Karaganda,Left-Back,-,"Jun 13, 2003 (17)",,"1,69m",left,-,2021
371,Gevorg Nadzharyan,Shakhter Karaganda,Right-Back,-,"Jan 6, 1998 (22)",,"1,75m",right,€550k,2021
372,Kirill Malyarov,Shakhter Karaganda,Right-Back,17,"Mar 7, 1997 (23)",,"1,84m",both,€450k,2021
373,Filip Gligorov,Shakhter Karaganda,Right-Back,-,"Jul 31, 1993 (27)",,"1,81m",right,€250k,2021
374,Mikhail Gabyshev,Shakhter Karaganda,Right-Back,5,"Jan 2, 1990 (30)",,"1,85m",right,€200k,2021
375,Pavel Nazarenko,Shakhter Karaganda,Right-Back,13,"Jan 20, 1995 (25)",,"1,74m",right,€200k,2021
376,Eskendir Kybyray,Shakhter Karaganda,Right-Back,16,"Aug 14, 1997 (23)",,"1,83m",right,€150k,2021
377,Bogdan Savkiv,Shakhter Karaganda,Right-Back,-,"Aug 28, 2001 (19)",,"1,78m",right,€75k,2021
378,Almas Tyulyubay,Shakhter Karaganda,Right-Back,41,"Apr 18, 2001 (19)",,"1,81m",right,€50k,2021
379,David Mawutor,Shakhter Karaganda,Defensive Midfield,15,"Apr 12, 1992 (28)",,"1,81m",right,€650k,2021
380,Vuk Mitosevic,Shakhter Karaganda,Defensive Midfield,29,"Feb 12, 1991 (29)",,"1,73m",both,€400k,2021
381,Róger Cañas,Shakhter Karaganda,Defensive Midfield,88,"Mar 27, 1990 (30)",,"1,90m",right,€400k,2021
382,Edin Rustemovic,Shakhter Karaganda,Defensive Midfield,44,"Jan 6, 1993 (27)",,"1,80m",left,€300k,2021
383,Mikhail Bakaev,Shakhter Karaganda,Defensive Midfield,87,"Aug 5, 1987 (33)",,"1,75m",right,€200k,2021
384,Ruslan Tutkyshev,Shakhter Karaganda,Defensive Midfield,80,"Feb 18, 1999 (21)",,"1,80m",right,€75k,2021
385,Farkhat Musabekov,Shakhter Karaganda,Central Midfield,-,"Jan 3, 1994 (26)",,"1,75m",both,€250k,2021
386,Amir Aduev,Shakhter Karaganda,Central Midfield,6,"May 11, 1999 (21)",,"1,81m",right,€250k,2021
387,Ibragim Dadaev,Shakhter Karaganda,Central Midfield,-,"Jun 11, 2002 (18)",,"1,78m",both,€75k,2021
388,Abylaykhan Nazymkhanov,Shakhter Karaganda,Central Midfield,34,"Feb 5, 2002 (18)",,"1,84m",both,€50k,2021
389,Dzhokhangir Abilmazhinov,Shakhter Karaganda,Central Midfield,-,"Jun 10, 2000 (20)",,"1,72m",left,€25k,2021
390,Ansar Altynkhan,Shakhter Karaganda,Central Midfield,-,"Nov 8, 2003 (17)",,"1,65m",right,-,2021
391,Maksim Kholod,Shakhter Karaganda,Central Midfield,-,"May 20, 2005 (15)",,"1,77m",,-,2021
392,Petros Avetisyan,Shakhter Karaganda,Attacking Midfield,10,"Jan 7, 1996 (24)",,"1,78m",right,€300k,2021
393,Roman Murtazaev,Shakhter Karaganda,Left Winger,7,"Sep 10, 1993 (27)",,"1,88m",right,€1.20m,2021
394,Zhan-Ali Payruz,Shakhter Karaganda,Left Winger,70,"Aug 12, 1999 (21)",,"1,85m",right,€250k,2021
395,Evgeniy Kobzar,Shakhter Karaganda,Left Winger,-,"Aug 9, 1992 (28)",,"1,72m",both,€200k,2021
396,Maksim Galkin,Shakhter Karaganda,Left Winger,54,"Jul 12, 1999 (21)",,"1,73m",right,€75k,2021
397,Rudolf Wagner,Shakhter Karaganda,Left Winger,-,"Jun 13, 2001 (19)",,"1,77m",left,€50k,2021
398,Bekarys Sharipiden,Shakhter Karaganda,Left Winger,-,"Jan 9, 2005 (15)",,"1,78m",,-,2021
399,Temur Chogadze,Shakhter Karaganda,Right Winger,-,"May 5, 1998 (22)",,"1,77m",left,€200k,2021
400,Kirill Lavrenyuk,Shakhter Karaganda,Right Winger,-,"Aug 9, 2003 (17)",,"1,72m",both,-,2021
401,Toktar Zhangylyshbay,Shakhter Karaganda,Centre-Forward,20,"May 25, 1993 (27)",,"1,89m",right,€500k,2021
402,Mykola Kovtalyuk,Shakhter Karaganda,Centre-Forward,22,"Apr 26, 1995 (25)",,"1,91m",right,€450k,2021
403,Evgeniy Shikavka,Shakhter Karaganda,Centre-Forward,99,"Oct 15, 1992 (28)",,"1,85m",right,€450k,2021
404,Idris Umaev,Shakhter Karaganda,Centre-Forward,-,"Jan 15, 1999 (21)",,"1,74m",right,€400k,2021
405,Martin Toshev,Shakhter Karaganda,Centre-Forward,89,"Apr 17, 1990 (30)",,"1,84m",right,€400k,2021
406,Aydos Tattybaev,Shakhter Karaganda,Centre-Forward,9,"Apr 26, 1990 (30)",,"1,86m",right,€300k,2021
407,Oralkhan Omirtaev,Shakhter Karaganda,Centre-Forward,19,"Jul 16, 1998 (22)",,"1,87m",right,€300k,2021
408,Ivan Sviridov,Shakhter Karaganda,Centre-Forward,77,"Jun 28, 2002 (18)",,"1,84m",both,€100k,2021
409,Shyngys Flyuk,Shakhter Karaganda,Centre-Forward,37,"Dec 28, 2001 (19)",,"1,78m",left,€50k,2021
410,Miroslav Lobantsev,Qyzyljar Petropavlovsk,Goalkeeper,41,"May 27, 1995 (25)",,"1,89m",right,€400k,2021
411,Vladimir Loginovskiy,Qyzyljar Petropavlovsk,Goalkeeper,1,"Oct 8, 1985 (35)",,"1,93m",right,€100k,2021
412,Vadim Petrov,Qyzyljar Petropavlovsk,Goalkeeper,32,"Jun 11, 2000 (20)",,"1,88m",left,€100k,2021
413,Aslan Baykadamov,Qyzyljar Petropavlovsk,Goalkeeper,-,"Jan 28, 2005 (15)",,-,right,-,2021
414,Aleksandr Dovbnya,Qyzyljar Petropavlovsk,Centre-Back,33,"Feb 14, 1996 (24)",,"1,89m",left,€500k,2021
415,Mateo Muzek,Qyzyljar Petropavlovsk,Centre-Back,-,"Apr 29, 1995 (25)",,"1,83m",left,€450k,2021
416,Mark Gurman,Qyzyljar Petropavlovsk,Centre-Back,4,"Feb 9, 1989 (31)",,"1,79m",right,€250k,2021
417,Valeriy Karshakevich,Qyzyljar Petropavlovsk,Centre-Back,5,"Feb 15, 1988 (32)",,"1,93m",left,€150k,2021
418,Viktor Zyabko,Qyzyljar Petropavlovsk,Centre-Back,-,"Jun 6, 1997 (23)",,"1,85m",left,€100k,2021
419,Oleg Murachev,Qyzyljar Petropavlovsk,Centre-Back,3,"Feb 22, 1995 (25)",,"1,82m",right,€100k,2021
420,Erasyl Seitkanov,Qyzyljar Petropavlovsk,Centre-Back,26,"Jun 10, 1996 (24)",,"1,77m",right,€50k,2021
421,Zharkyn Mukushev,Qyzyljar Petropavlovsk,Centre-Back,-,"Mar 10, 2002 (18)",,-,right,-,2021
422,Miras Zhenis,Qyzyljar Petropavlovsk,Centre-Back,-,"Nov 30, 2002 (18)",,"1,83m",right,-,2021
423,Yuriy Bushman,Qyzyljar Petropavlovsk,Left-Back,8,"May 14, 1990 (30)",,"1,78m",left,€500k,2021
424,Stefan Zivkovic,Qyzyljar Petropavlovsk,Left-Back,22,"Jun 1, 1990 (30)",,"1,84m",left,€300k,2021
425,Aleksandr Lebedev,Qyzyljar Petropavlovsk,Left-Back,-,"Jul 15, 2005 (15)",,"1,80m",,-,2021
426,Dmitriy Schmidt,Qyzyljar Petropavlovsk,Right-Back,15,"Nov 17, 1993 (27)",,"1,75m",right,€400k,2021
427,Erkin Tapalov,Qyzyljar Petropavlovsk,Right-Back,-,"Sep 3, 1993 (27)",,"1,79m",right,€325k,2021
428,Ruslan Esimov,Qyzyljar Petropavlovsk,Right-Back,25,"Apr 28, 1990 (30)",,"1,82m",right,€150k,2021
429,Sultan Baymagambetov,Qyzyljar Petropavlovsk,Right-Back,-,"Sep 2, 2001 (19)",,-,right,-,2021
430,Aldair Adilov,Qyzyljar Petropavlovsk,Right-Back,2,"Jun 11, 2002 (18)",,"1,72m",right,-,2021
431,Gian Martins,Qyzyljar Petropavlovsk,Defensive Midfield,88,"Apr 2, 1993 (27)",,"1,84m",left,€400k,2021
432,Moussa Koné,Qyzyljar Petropavlovsk,Defensive Midfield,12,"Feb 12, 1990 (30)",,"1,82m",right,€350k,2021
433,Sergey Tikhonovskiy,Qyzyljar Petropavlovsk,Defensive Midfield,18,"Jun 26, 1990 (30)",,"1,75m",right,€150k,2021
434,Nikita Kravchenko,Qyzyljar Petropavlovsk,Midfielder,-,"Jul 11, 2004 (16)",,"1,80m",,-,2021
435,Ilya Lagutin,Qyzyljar Petropavlovsk,Defensive Midfield,-,"Jun 14, 2003 (17)",,"1,84m",,-,2021
436,Kaysar Tyulyubay,Qyzyljar Petropavlovsk,Midfielder,-,"Dec 10, 2004 (16)",,"1,67m",,-,2021
437,Akram Orudzhev,Qyzyljar Petropavlovsk,Midfielder,-,"Jul 2, 2003 (17)",,"1,80m",,-,2021
438,Miras Orazaev,Qyzyljar Petropavlovsk,Midfielder,-,"Oct 8, 2003 (17)",,"1,78m",right,-,2021
439,Pablo Podio,Qyzyljar Petropavlovsk,Central Midfield,19,"Aug 7, 1989 (31)",,"1,80m",left,€250k,2021
440,Rafail Ospanov,Qyzyljar Petropavlovsk,Central Midfield,-,"Nov 5, 1997 (23)",,"1,81m",right,€200k,2021
441,Almaz Ramazanov,Qyzyljar Petropavlovsk,Central Midfield,-,"Apr 1, 2003 (17)",,-,right,-,2021
442,Giorgi Ivaniadze,Qyzyljar Petropavlovsk,Attacking Midfield,-,"Jan 27, 2000 (20)",,"1,75m",right,€200k,2021
443,Brandao,Qyzyljar Petropavlovsk,Left Winger,-,"Nov 1, 1995 (25)",,"1,80m",right,€350k,2021
444,Lucas Cardoso,Qyzyljar Petropavlovsk,Left Winger,94,"Apr 7, 1994 (26)",,"1,84m",right,€250k,2021
445,Kirill Sidorenko,Qyzyljar Petropavlovsk,Left Winger,9,"Aug 25, 1995 (25)",,"1,83m",both,-,2021
446,Almas Izmaylov,Qyzyljar Petropavlovsk,Left Winger,-,"Jan 30, 2002 (18)",,"1,79m",right,-,2021
447,Mukhametali Bisekenov,Qyzyljar Petropavlovsk,Left Winger,-,"Jul 12, 2003 (17)",,-,left,-,2021
448,Zhantore Moldabaev,Qyzyljar Petropavlovsk,Left Winger,-,"Jan 7, 2003 (17)",,-,right,-,2021
