,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
220,Samat Smakov,Kairat Almaty,Defensive Midfield,-,"Dec 8, 1978 (35)",,"1,82m",both,€200k,2014
221,Islambek Kuat,Kairat Almaty,Defensive Midfield,20,"Jan 12, 1993 (20)",,"1,79m",right,€100k,2014
222,Oybek Baltabaev,Kairat Almaty,Defensive Midfield,25,"Jun 13, 1994 (19)",,"1,73m",both,-,2014
223,Artur Yedigaryan,Kairat Almaty,Central Midfield,-,"Jun 26, 1987 (26)",,"1,75m",right,€600k,2014
224,Aslan Darabaev,Kairat Almaty,Central Midfield,17,"Jan 21, 1989 (24)",,"1,79m",right,€200k,2014
225,Ilya Kalinin,Kairat Almaty,Right Midfield,23,"Feb 3, 1992 (21)",,"1,79m",right,€100k,2014
226,Zhambyl Kukeev,Kairat Almaty,Left Midfield,7,"Sep 20, 1988 (25)",,"1,77m",both,€500k,2014
227,Sito Riera,Kairat Almaty,Attacking Midfield,15,"Jan 5, 1987 (26)",,"1,84m",right,€800k,2014
228,Josip Knezevic,Kairat Almaty,Attacking Midfield,-,"Oct 3, 1988 (25)",,"1,86m",left,€600k,2014
229,Bauyrzhan Islamkhan,Kairat Almaty,Attacking Midfield,9,"Feb 23, 1993 (20)",,"1,74m",right,€350k,2014
230,Bauyrzhan Baytana,Kairat Almaty,Attacking Midfield,14,"May 6, 1992 (21)",,"1,74m",both,€150k,2014
231,Serginho,Kairat Almaty,Attacking Midfield,22,"Dec 3, 1990 (23)",,"1,66m",right,€150k,2014
232,Paulo César,Kairat Almaty,Attacking Midfield,4,"Feb 13, 1995 (18)",,"1,81m",right,-,2014
233,Vitaliy Lee,Kairat Almaty,Left Winger,18,"Mar 13, 1994 (19)",,"1,86m",both,€200k,2014
234,Rifat Nurmugamet,Kairat Almaty,Left Winger,24,"May 22, 1996 (17)",,"1,80m",left,-,2014
235,Nurzhigit Smatov,Kairat Almaty,Left Winger,73,"Jul 11, 1996 (17)",,"1,77m",right,-,2014
236,Isael,Kairat Almaty,Right Winger,10,"May 13, 1988 (25)",,"1,71m",left,€900k,2014
237,Ulan Konysbaev,Kairat Almaty,Right Winger,-,"May 28, 1989 (24)",,"1,75m",right,€300k,2014
238,Kuanysh Sovetov,Kairat Almaty,Right Winger,51,"May 11, 1995 (18)",,"1,79m",right,-,2014
239,Gerard Gohou,Kairat Almaty,Centre-Forward,11,"Dec 29, 1988 (25)",,"1,84m",right,€2.00m,2014
240,Djordje Despotovic,Kairat Almaty,Centre-Forward,28,"Mar 4, 1992 (21)",,"1,90m",left,€750k,2014
241,Momodou Ceesay,Kairat Almaty,Centre-Forward,21,"Dec 24, 1988 (25)",,"1,95m",right,€600k,2014
242,Toktar Zhangylyshbay,Kairat Almaty,Centre-Forward,-,"May 25, 1993 (20)",,"1,89m",right,€100k,2014
243,Stas Pokatilov,Shakhter Karaganda,Goalkeeper,-,"Dec 8, 1992 (21)",,"1,90m",right,€200k,2014
244,Vyacheslav Kotlyar,Shakhter Karaganda,Goalkeeper,33,"Mar 3, 1982 (31)",,"1,85m",right,€200k,2014
245,Aleksandr Mokin,Shakhter Karaganda,Goalkeeper,35,"Jun 19, 1981 (32)",,"1,94m",right,€150k,2014
246,Aleksandr Nosov,Shakhter Karaganda,Goalkeeper,-,"Nov 7, 1996 (17)",,"1,87m",,-,2014
247,Igor Shatskiy,Shakhter Karaganda,Goalkeeper,1,"May 11, 1989 (24)",,"1,85m",right,-,2014
248,Aleksandr Zarutskiy,Shakhter Karaganda,Goalkeeper,13,"Aug 26, 1993 (20)",,"1,92m",right,-,2014
249,Jan Maslo,Shakhter Karaganda,Centre-Back,-,"Feb 5, 1986 (27)",,"1,99m",right,€800k,2014
250,Aleksey Muldarov,Shakhter Karaganda,Centre-Back,-,"Apr 24, 1984 (29)",,"1,89m",right,€500k,2014
251,Plamen Dimov,Shakhter Karaganda,Centre-Back,-,"Oct 29, 1990 (23)",,"1,87m",right,€350k,2014
252,Nikola Vasiljevic,Shakhter Karaganda,Centre-Back,4,"Dec 19, 1983 (30)",,"1,99m",right,€300k,2014
253,Aldin Dzidic,Shakhter Karaganda,Centre-Back,20,"Aug 30, 1983 (30)",,"1,97m",right,€300k,2014
254,Sergey Maliy,Shakhter Karaganda,Centre-Back,-,"Jun 5, 1990 (23)",,"1,91m",right,€200k,2014
255,Pedro Sass,Shakhter Karaganda,Centre-Back,5,"Sep 15, 1990 (23)",,"1,80m",right,€200k,2014
256,Aleksandr Kirov,Shakhter Karaganda,Centre-Back,-,"Sep 4, 1984 (29)",,"1,88m",right,€150k,2014
257,Aubrey David,Shakhter Karaganda,Centre-Back,52,"Oct 11, 1990 (23)",,"1,89m",right,€50k,2014
258,Kirill Alekseev,Shakhter Karaganda,Centre-Back,-,"Jan 2, 1998 (15)",,"1,82m",right,-,2014
259,Evgeni Azamatov,Shakhter Karaganda,Centre-Back,25,"Mar 21, 1990 (23)",,"1,87m",right,-,2014
260,Aleksandar Simčević,Shakhter Karaganda,Right-Back,-,"Feb 15, 1987 (26)",,"1,88m",both,€400k,2014
261,Andrey Poryvaev,Shakhter Karaganda,Right-Back,17,"Jan 3, 1982 (31)",,"1,78m",right,€300k,2014
262,Evgeniy Tarasov,Shakhter Karaganda,Right-Back,19,"Apr 16, 1985 (28)",,"1,83m",right,€200k,2014
263,Mikhail Gabyshev,Shakhter Karaganda,Right-Back,22,"Jan 2, 1990 (23)",,"1,85m",right,€150k,2014
264,Egor Alishauskas,Shakhter Karaganda,Right-Back,-,"Dec 18, 1997 (16)",,"1,77m",right,-,2014
265,Gevorg Nadzharyan,Shakhter Karaganda,Right-Back,7,"Jan 6, 1998 (15)",,"1,75m",right,-,2014
266,Nikola Pokrivac,Shakhter Karaganda,Defensive Midfield,10,"Nov 26, 1985 (28)",,"1,86m",left,€400k,2014
267,Gediminas Vicius,Shakhter Karaganda,Defensive Midfield,-,"Jul 5, 1985 (28)",,"1,89m",right,€350k,2014
268,Andrey Karpovich,Shakhter Karaganda,Defensive Midfield,6,"Jan 18, 1981 (32)",,"1,77m",both,€300k,2014
269,Sergey Skorykh,Shakhter Karaganda,Defensive Midfield,-,"May 25, 1984 (29)",,"1,84m",right,€200k,2014
270,Evgeniy Kostrub,Shakhter Karaganda,Defensive Midfield,23,"Aug 27, 1982 (31)",,"1,77m",right,€150k,2014
271,Grigoriy Dubkov,Shakhter Karaganda,Defensive Midfield,21,"Nov 22, 1990 (23)",,"1,85m",right,-,2014
272,Maksat Bayzhanov,Shakhter Karaganda,Central Midfield,-,"Aug 6, 1984 (29)",,"1,80m",right,€100k,2014
273,Kuanysh Ermekov,Shakhter Karaganda,Right Midfield,44,"Apr 14, 1994 (19)",,"1,81m",right,-,2014
274,Shavkat Salomov,Shakhter Karaganda,Attacking Midfield,-,"Nov 13, 1985 (28)",,"1,74m",right,€200k,2014
275,Desley Ubbink,Shakhter Karaganda,Attacking Midfield,-,"Jun 15, 1993 (20)",,"1,83m",right,€50k,2014
276,Vladislav Vasiljev,Shakhter Karaganda,Attacking Midfield,11,"Apr 10, 1997 (16)",,"1,76m",left,-,2014
277,Roman Murtazaev,Shakhter Karaganda,Left Winger,45,"Sep 10, 1993 (20)",,"1,88m",right,€200k,2014
278,Jan Vosahlik,Shakhter Karaganda,Right Winger,24,"Mar 8, 1989 (24)",,"1,89m",right,€500k,2014
279,Ulan Konysbaev,Shakhter Karaganda,Right Winger,-,"May 28, 1989 (24)",,"1,75m",right,€300k,2014
280,Aybar Nurybekov,Shakhter Karaganda,Right Winger,15,"Aug 29, 1992 (21)",,"1,72m",right,€150k,2014
281,Sherkhan Bauyrzhan,Shakhter Karaganda,Right Winger,-,"Aug 28, 1992 (21)",,"1,78m",right,€75k,2014
282,Sergey Vetrov,Shakhter Karaganda,Right Winger,-,"Nov 11, 1994 (19)",,"1,82m",right,-,2014
283,Maksym Feshchuk,Shakhter Karaganda,Centre-Forward,-,"Nov 25, 1985 (28)",,"1,83m",right,€600k,2014
284,Mihret Topcagic,Shakhter Karaganda,Centre-Forward,9,"Jun 21, 1988 (25)",,"1,93m",right,€600k,2014
285,Andrey Finonchenko,Shakhter Karaganda,Centre-Forward,14,"Jun 21, 1982 (31)",,"1,77m",right,€300k,2014
286,Kamoliddin Murzoev,Shakhter Karaganda,Centre-Forward,-,"Feb 17, 1987 (26)",,"1,80m",right,€250k,2014
287,Toktar Zhangylyshbay,Shakhter Karaganda,Centre-Forward,-,"May 25, 1993 (20)",,"1,89m",right,€100k,2014
288,Oralkhan Omirtaev,Shakhter Karaganda,Centre-Forward,8,"Jul 16, 1998 (15)",,"1,87m",right,-,2014
289,Aleksandr Petukhov,Tobol Kostanay,Goalkeeper,35,"Jan 11, 1985 (28)",,"1,87m",right,€200k,2014
290,Arslan Satubaldin,Tobol Kostanay,Goalkeeper,-,"Aug 11, 1984 (29)",,"1,93m",right,€50k,2014
291,Kirill Korotkevich,Tobol Kostanay,Goalkeeper,1,"Jun 12, 1992 (21)",,"1,93m",right,-,2014
292,Sultan Busurmanov,Tobol Kostanay,Goalkeeper,30,"May 10, 1996 (17)",,"1,86m",right,-,2014
293,Erlan Beysembaev,Tobol Kostanay,Defender,95,"Apr 16, 1995 (18)",,"1,80m",,-,2014
294,Nenad Sljivic,Tobol Kostanay,Centre-Back,8,"Jun 8, 1985 (28)",,"1,84m",right,€500k,2014
295,Sergiy Yavorskyi,Tobol Kostanay,Centre-Back,23,"Jul 5, 1989 (24)",,"1,92m",right,€500k,2014
296,Arunas Klimavicius,Tobol Kostanay,Centre-Back,24,"Oct 5, 1982 (31)",,"1,85m",left,€400k,2014
297,Stepan Kucera,Tobol Kostanay,Centre-Back,25,"Jun 11, 1984 (29)",,"1,91m",left,€300k,2014
298,Ivan Sadovnichiy,Tobol Kostanay,Centre-Back,20,"May 11, 1987 (26)",,"1,92m",right,€200k,2014
299,Rafkat Aslan,Tobol Kostanay,Centre-Back,2,"Feb 2, 1994 (19)",,"1,86m",right,-,2014
300,Islam Shadukaev,Tobol Kostanay,Centre-Back,13,"Mar 9, 1995 (18)",,"1,91m",right,-,2014
301,Bulat Aulabaev,Tobol Kostanay,Left-Back,-,"Dec 21, 1996 (17)",,"1,83m",left,-,2014
302,Nurtas Kurgulin,Tobol Kostanay,Right-Back,19,"Sep 20, 1986 (27)",,"1,75m",right,€200k,2014
303,Anuar Agaysin,Tobol Kostanay,Right-Back,28,"Oct 26, 1994 (19)",,"1,85m",right,-,2014
304,Timur Zhakupov,Tobol Kostanay,Right-Back,70,"Sep 6, 1995 (18)",,"1,77m",right,-,2014
305,Karlen Mkrtchyan,Tobol Kostanay,Defensive Midfield,6,"Nov 25, 1988 (25)",,"1,79m",left,€600k,2014
306,Anatoliy Bogdanov,Tobol Kostanay,Defensive Midfield,5,"Jun 7, 1981 (32)",,"1,86m",right,€100k,2014
307,Ramiz Mukanov,Tobol Kostanay,Defensive Midfield,88,"Sep 15, 1996 (17)",,"1,77m",right,-,2014
308,Sergei Mosnikov,Tobol Kostanay,Central Midfield,16,"Jan 7, 1988 (25)",,"1,76m",both,€250k,2014
309,Ognjen Krasic,Tobol Kostanay,Right Midfield,11,"Apr 9, 1988 (25)",,"1,74m",both,€400k,2014
310,Ermek Nurgaliev,Tobol Kostanay,Right Midfield,12,"Aug 8, 1986 (27)",,"1,70m",right,€75k,2014
311,Tomas Simkovic,Tobol Kostanay,Attacking Midfield,81,"Apr 16, 1987 (26)",,-,left,€650k,2014
312,Oleg Nedashkovskiy,Tobol Kostanay,Attacking Midfield,17,"Sep 9, 1987 (26)",,"1,84m",right,€400k,2014
313,Igor Yurin,Tobol Kostanay,Attacking Midfield,14,"Jul 3, 1982 (31)",,"1,71m",right,€300k,2014
314,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,9,"May 11, 1981 (32)",,"1,76m",left,€200k,2014
315,Zhaslan Shubaev,Tobol Kostanay,Attacking Midfield,-,"Feb 2, 1997 (16)",,"1,70m",right,-,2014
316,Artem Deli,Tobol Kostanay,Attacking Midfield,7,"Mar 2, 1989 (24)",,"1,83m",right,-,2014
317,Deivydas Matulevicius,Tobol Kostanay,Centre-Forward,99,"Apr 8, 1989 (24)",,"1,90m",right,€1.50m,2014
318,Igor Zenkovich,Tobol Kostanay,Centre-Forward,78,"Sep 17, 1987 (26)",,"1,85m",right,€600k,2014
319,Uche Kalu,Tobol Kostanay,Centre-Forward,15,"May 16, 1986 (27)",,"1,88m",right,€500k,2014
320,Igor Bugaev,Tobol Kostanay,Centre-Forward,10,"Jun 26, 1984 (29)",,"1,85m",right,€400k,2014
321,Evgeniy Kaptel,Tobol Kostanay,Centre-Forward,-,"Jan 5, 1995 (18)",,"1,82m",,-,2014
322,Temirlan Elmurzaev,Tobol Kostanay,Centre-Forward,50,"Jan 3, 1996 (17)",,"1,82m",right,-,2014
323,Ilya Bayteryakov,FK Atyrau,Goalkeeper,1,"Aug 13, 1984 (29)",,"1,90m",right,€75k,2014
324,Zhasur Narzikulov,FK Atyrau,Goalkeeper,34,"Apr 13, 1984 (29)",,"1,89m",right,€50k,2014
325,Azamat Zhomartov,FK Atyrau,Goalkeeper,35,"Jul 19, 1995 (18)",,"1,93m",right,-,2014
326,Michael Odibe,FK Atyrau,Centre-Back,20,"Jun 23, 1988 (25)",,"1,89m",right,€1.50m,2014
327,Anton Grigorjev,FK Atyrau,Centre-Back,23,"Dec 13, 1985 (28)",,"1,88m",left,€400k,2014
328,Berik Aytbaev,FK Atyrau,Centre-Back,29,"Jun 26, 1991 (22)",,"1,84m",right,€100k,2014
329,Ruslan Esatov,FK Atyrau,Left-Back,12,"Oct 31, 1984 (29)",,"1,80m",left,€75k,2014
330,Kuanysh Kalmuratov,FK Atyrau,Left-Back,18,"Aug 27, 1996 (17)",,"1,78m",left,-,2014
331,Azamat Izbasarov,FK Atyrau,Left-Back,91,"Apr 24, 1991 (22)",,"1,73m",,-,2014
332,Valentin Chureev,FK Atyrau,Right-Back,8,"Aug 29, 1986 (27)",,"1,73m",right,€250k,2014
333,Anton Chichulin,FK Atyrau,Right-Back,66,"Oct 27, 1984 (29)",,"1,82m",right,€250k,2014
334,Vladislav Kuzmin,FK Atyrau,Right-Back,28,"Jul 3, 1987 (26)",,"1,79m",right,€50k,2014
335,Abdoulaye Diakhate,FK Atyrau,Defensive Midfield,22,"Jan 16, 1988 (25)",,"1,81m",right,€200k,2014
336,Bekzhan Onzhan,FK Atyrau,Midfielder,5,"Oct 22, 1991 (22)",,"1,76m",,-,2014
337,Altynbek Saparov,FK Atyrau,Defensive Midfield,6,"Apr 26, 1995 (18)",,"1,74m",right,-,2014
338,Guy Stephane Essamé,FK Atyrau,Central Midfield,7,"Nov 25, 1984 (29)",,"1,80m",right,€500k,2014
339,Maksat Bayzhanov,FK Atyrau,Central Midfield,11,"Aug 6, 1984 (29)",,"1,80m",right,€100k,2014
340,Aleksey Marov,FK Atyrau,Attacking Midfield,21,"Oct 2, 1995 (18)",,"1,80m",right,-,2014
341,Konstantin Zarechnyi,FK Atyrau,Left Winger,10,"Feb 14, 1984 (29)",,"1,79m",both,€100k,2014
342,Dmitri Parkhachev,FK Atyrau,Left Winger,85,"Jan 2, 1985 (28)",,"1,80m",right,€100k,2014
343,Ivan Ivanovic,FK Atyrau,Left Winger,99,"Sep 14, 1989 (24)",,"1,76m",,-,2014
344,Volodymyr Arzhanov,FK Atyrau,Right Winger,9,"Nov 29, 1985 (28)",,"1,80m",both,€900k,2014
345,Aybar Nurybekov,FK Atyrau,Right Winger,13,"Aug 29, 1992 (21)",,"1,72m",right,€150k,2014
346,Bauyrzhan Kasymov,FK Atyrau,Right Winger,17,"Mar 1, 1996 (17)",,"1,79m",right,-,2014
347,Ruslan Fomin,FK Atyrau,Centre-Forward,24,"Mar 2, 1986 (27)",,"1,87m",right,€700k,2014
348,Milos Trifunovic,FK Atyrau,Centre-Forward,14,"Oct 15, 1984 (29)",,"1,87m",right,€450k,2014
349,Murat Tleshev,FK Atyrau,Centre-Forward,39,"Apr 18, 1980 (33)",,"1,88m",right,€50k,2014
350,Ramil Nurmukhametov,Kaysar Kyzylorda,Goalkeeper,35,"Dec 21, 1987 (26)",,"1,82m",right,€150k,2014
351,Kirill Pryadkin,Kaysar Kyzylorda,Goalkeeper,13,"Jul 6, 1977 (36)",,"1,85m",right,-,2014
352,Maksat Seydakhmet,Kaysar Kyzylorda,Goalkeeper,1,"Nov 17, 1989 (24)",,"1,86m",right,-,2014
353,Aleksey Muldarov,Kaysar Kyzylorda,Centre-Back,31,"Apr 24, 1984 (29)",,"1,89m",right,€500k,2014
354,Martin Klein,Kaysar Kyzylorda,Centre-Back,44,"Jul 2, 1984 (29)",,N/Am,N/A,€450k,2014
355,Plamen Dimov,Kaysar Kyzylorda,Centre-Back,25,"Oct 29, 1990 (23)",,"1,87m",right,€350k,2014
356,Kairat Nurdauletov,Kaysar Kyzylorda,Centre-Back,21,"Nov 6, 1982 (31)",,"1,84m",right,€200k,2014
357,Damir Dautov,Kaysar Kyzylorda,Centre-Back,5,"Mar 3, 1990 (23)",,"1,87m",right,€150k,2014
358,Farkhadbek Irismetov,Kaysar Kyzylorda,Centre-Back,14,"Aug 10, 1981 (32)",,"1,83m",right,€100k,2014
359,Aldan Baltaev,Kaysar Kyzylorda,Centre-Back,3,"Jan 15, 1989 (24)",,"1,85m",right,€50k,2014
360,Olzhas Altaev,Kaysar Kyzylorda,Centre-Back,-,"Jul 15, 1989 (24)",,"1,84m",right,-,2014
361,Sergey Keiler,Kaysar Kyzylorda,Left-Back,30,"Nov 8, 1994 (19)",,"1,80m",left,€100k,2014
362,Danil Tsoy,Kaysar Kyzylorda,Left-Back,18,"Jun 25, 1995 (18)",,"1,74m",left,-,2014
363,Yan Vorogovskiy,Kaysar Kyzylorda,Left-Back,24,"Aug 7, 1996 (17)",,"1,82m",left,-,2014
364,Vuk Mitosevic,Kaysar Kyzylorda,Defensive Midfield,2,"Feb 12, 1991 (22)",,"1,73m",both,€500k,2014
365,Sergey Skorykh,Kaysar Kyzylorda,Defensive Midfield,10,"May 25, 1984 (29)",,"1,84m",right,€200k,2014
366,Kirill Shestakov,Kaysar Kyzylorda,Defensive Midfield,22,"Jun 19, 1985 (28)",,"1,79m",right,€200k,2014
367,Duman Narzildaev,Kaysar Kyzylorda,Defensive Midfield,8,"Sep 6, 1993 (20)",,"1,78m",right,-,2014
368,Samat Balymbetov,Kaysar Kyzylorda,Central Midfield,37,"Apr 10, 1994 (19)",,"1,79m",right,-,2014
369,Ilya Kalinin,Kaysar Kyzylorda,Right Midfield,-,"Feb 3, 1992 (21)",,"1,79m",right,€100k,2014
370,Rakhimzhan Rozybakiev,Kaysar Kyzylorda,Left Midfield,6,"Jan 2, 1991 (22)",,"1,88m",right,€75k,2014
371,Josip Knezevic,Kaysar Kyzylorda,Attacking Midfield,19,"Oct 3, 1988 (25)",,"1,86m",left,€600k,2014
372,Juraj Piroska,Kaysar Kyzylorda,Attacking Midfield,33,"Feb 27, 1987 (26)",,"1,79m",right,€400k,2014
373,Serikzhan Muzhikov,Kaysar Kyzylorda,Attacking Midfield,7,"Jun 17, 1989 (24)",,"1,69m",right,€150k,2014
374,Vladyslav Nekhtiy,Kaysar Kyzylorda,Attacking Midfield,20,"Dec 19, 1991 (22)",,"1,81m",right,€75k,2014
375,Anton Matveenko,Kaysar Kyzylorda,Right Winger,-,"Sep 3, 1986 (27)",,"1,79m",right,€600k,2014
376,Elzhas Altynbekov,Kaysar Kyzylorda,Right Winger,11,"Nov 22, 1993 (20)",,"1,80m",both,-,2014
377,Rimo Hunt,Kaysar Kyzylorda,Centre-Forward,28,"Nov 5, 1985 (28)",,"1,87m",right,€350k,2014
378,Edin Junuzovic,Kaysar Kyzylorda,Centre-Forward,29,"Apr 28, 1986 (27)",,"1,88m",right,€350k,2014
379,Georgi Karaneychev,Kaysar Kyzylorda,Centre-Forward,-,"Jun 9, 1988 (25)",,"1,86m",right,€150k,2014
380,Sergey Strukov,Kaysar Kyzylorda,Centre-Forward,9,"Sep 17, 1982 (31)",,"1,92m",right,€150k,2014
381,Abylaykhan Ungarbaev,Kaysar Kyzylorda,Striker,-,"Apr 25, 1994 (19)",,"1,79m",,-,2014
382,Zhasulan Moldakaraev,Kaysar Kyzylorda,Centre-Forward,17,"May 7, 1987 (26)",,"1,80m",right,-,2014
383,Aleksandr Grigorenko,FK Taraz,Goalkeeper,1,"Feb 6, 1985 (28)",,"1,82m",right,€100k,2014
384,Dzhurakhon Babakhanov,FK Taraz,Goalkeeper,24,"Oct 31, 1991 (22)",,"1,90m",right,€25k,2014
385,Azat Bitabarov,FK Taraz,Goalkeeper,-,"Jan 14, 1990 (23)",,"1,83m",right,-,2014
386,Nurlan Alakhanov,FK Taraz,Goalkeeper,-,"Jan 30, 1996 (17)",,"1,93m",right,-,2014
387,Denys Vasilyev,FK Taraz,Centre-Back,14,"May 8, 1987 (26)",,"1,87m",right,€400k,2014
388,Ioan Mera,FK Taraz,Centre-Back,12,"Jan 5, 1987 (26)",,"1,93m",right,€300k,2014
389,Ilya Vorotnikov,FK Taraz,Centre-Back,4,"Feb 1, 1986 (27)",,"1,86m",right,€200k,2014
390,Dmytro Bashlay,FK Taraz,Centre-Back,3,"Apr 25, 1990 (23)",,"1,90m",right,€75k,2014
391,Kurmet Karaman,FK Taraz,Centre-Back,-,"Aug 2, 1995 (18)",,"1,79m",right,-,2014
392,Madiyar Nuraly,FK Taraz,Centre-Back,22,"Jan 20, 1995 (18)",,"1,78m",right,-,2014
393,Timur Dosmagambetov,FK Taraz,Left-Back,23,"May 1, 1989 (24)",,"1,72m",left,€200k,2014
394,Dmitriy Evstigneev,FK Taraz,Left-Back,19,"Nov 21, 1986 (27)",,"1,81m",left,€100k,2014
395,Bakhtiyor Zaynutdinov,FK Taraz,Left-Back,-,"Apr 2, 1998 (15)",,"1,83m",left,-,2014
396,Maksat Amirkhanov,FK Taraz,Right-Back,21,"Feb 10, 1992 (21)",,"1,72m",right,€100k,2014
397,Adilet Kenesbek,FK Taraz,Right-Back,-,"Jan 5, 1996 (17)",,"1,80m",right,-,2014
398,Daniyar Bayaliev,FK Taraz,Right-Back,2,"Jan 30, 1993 (20)",,"1,73m",right,-,2014
399,Marat Togyzbay,FK Taraz,Right-Back,32,"Nov 18, 1995 (18)",,"1,81m",right,-,2014
400,Jovan Golic,FK Taraz,Defensive Midfield,5,"Sep 18, 1986 (27)",,"1,89m",right,€250k,2014
401,Almir Mukhutdinov,FK Taraz,Defensive Midfield,77,"Jun 9, 1985 (28)",,"1,79m",right,€250k,2014
402,Vitaliy Evstigneev,FK Taraz,Defensive Midfield,8,"Aug 8, 1985 (28)",,"1,86m",both,€75k,2014
403,Kanat Karimolla,FK Taraz,Central Midfield,-,"Feb 6, 1995 (18)",,"1,77m",right,-,2014
404,Abzal Taubay,FK Taraz,Central Midfield,6,"Feb 18, 1995 (18)",,"1,75m",right,-,2014
405,Adilet Abdenabi,FK Taraz,Central Midfield,44,"Feb 4, 1996 (17)",,"1,74m",right,-,2014
406,Evgeniy Averchenko,FK Taraz,Right Midfield,30,"Apr 6, 1982 (31)",,"1,72m",right,€100k,2014
407,Alan Gatagov,FK Taraz,Left Midfield,-,"Jan 23, 1991 (22)",,"1,81m",left,€500k,2014
408,Desley Ubbink,FK Taraz,Attacking Midfield,20,"Jun 15, 1993 (20)",,"1,83m",right,€50k,2014
409,Alisher Suley,FK Taraz,Left Winger,18,"Nov 1, 1995 (18)",,"1,78m",right,€100k,2014
410,Bakhytzhan Rymtayev,FK Taraz,Left Winger,36,"Feb 1, 1995 (18)",,"1,65m",right,-,2014
411,Eduard Sergienko,FK Taraz,Right Winger,7,"Feb 18, 1983 (30)",,"1,81m",both,€150k,2014
412,Sherkhan Bauyrzhan,FK Taraz,Right Winger,11,"Aug 28, 1992 (21)",,"1,78m",right,€75k,2014
413,Zhakyp Kozhamberdy,FK Taraz,Right Winger,10,"Feb 26, 1992 (21)",,"1,83m",left,-,2014
414,Alibek Satybaldy,FK Taraz,Right Winger,35,"Jun 28, 1995 (18)",,"1,68m",right,-,2014
415,Oleksandr Pyshchur,FK Taraz,Centre-Forward,17,"Jan 26, 1981 (32)",,"1,97m",right,€500k,2014
416,Izu Azuka,FK Taraz,Centre-Forward,-,"May 24, 1989 (24)",,"1,83m",right,€300k,2014
417,Oleksandr Yarovenko,FK Taraz,Centre-Forward,27,"Dec 19, 1987 (26)",,"1,83m",right,€175k,2014
418,Sanat Zhumakhanov,FK Taraz,Centre-Forward,9,"Jan 30, 1988 (25)",,"1,85m",right,-,2014
