,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
193,José Francisco Cevallos Jr.,FK Aktobe,Attacking Midfield,16,"Jan 18, 1995 (29)","1,86m",right,"Feb 8, 2024",€800k,2023
194,Arman Kenesov,FK Aktobe,Attacking Midfield,80,"Sep 4, 2000 (23)","1,72m",left,"Jan 1, 2022",€450k,2023
195,Bauyrzhan Baytana,FK Aktobe,Attacking Midfield,7,"May 6, 1992 (32)","1,74m",both,"Jul 25, 2022",€250k,2023
196,Maksim Samorodov,FK Aktobe,Left Winger,10,"Jun 29, 2002 (21)","1,78m",right,"Jan 1, 2020",€900k,2023
197,Jairo Jean,FK Aktobe,Left Winger,18,"Jun 22, 1998 (25)","1,70m",right,"Feb 18, 2024",€400k,2023
198,Amadou Doumbouya,FK Aktobe,Right Winger,12,"Oct 12, 2002 (21)","1,72m",right,"Feb 26, 2024",€200k,2023
199,Dorny Romero,FK Aktobe,Centre-Forward,17,"Jan 24, 1998 (26)","1,73m",right,"Mar 13, 2024",€900k,2023
200,Idris Umaev,FK Aktobe,Centre-Forward,11,"Jan 15, 1999 (25)","1,74m",right,"Jan 22, 2024",€175k,2023
201,Miroslav Lobantsev,Yelimay Semey,Goalkeeper,41,"May 27, 1995 (29)","1,89m",right,"Jan 1, 2024",€300k,2023
202,Denis Kavlinov,Yelimay Semey,Goalkeeper,78,"Jan 10, 1995 (29)","1,91m",right,"Jan 26, 2023",€250k,2023
203,Rakhat Mavlikeev,Yelimay Semey,Goalkeeper,1,"Apr 27, 2000 (24)","1,78m",,"Mar 13, 2023",€10k,2023
204,Egor Sorokin,Yelimay Semey,Centre-Back,80,"Nov 4, 1995 (28)","1,92m",left,"Mar 15, 2024",€800k,2023
205,Ivan Saravanja,Yelimay Semey,Centre-Back,63,"Aug 24, 1996 (27)","1,88m",left,"Jan 15, 2024",€300k,2023
206,Dmitriy Yashin,Yelimay Semey,Centre-Back,88,"Apr 25, 1993 (31)","1,90m",right,"Jan 1, 2024",€250k,2023
207,Berik Aytbaev,Yelimay Semey,Centre-Back,17,"Jun 26, 1991 (32)","1,84m",right,"Mar 15, 2023",€175k,2023
208,Sultan Abilgazy,Yelimay Semey,Centre-Back,21,"Feb 22, 1997 (27)","1,80m",right,"Feb 5, 2023",€125k,2023
209,Nikolay Zolotov,Yelimay Semey,Left-Back,35,"Nov 11, 1994 (29)","1,77m",right,"Jan 1, 2024",€400k,2023
210,Dmitriy Shomko,Yelimay Semey,Left-Back,77,"Mar 19, 1990 (34)","1,85m",left,"Feb 15, 2024",€300k,2023
211,Nursultan Sovetkazy,Yelimay Semey,Left-Back,-,"Jun 19, 2001 (22)","1,74m",right,"Mar 15, 2023",€125k,2023
212,Sergey Keiler,Yelimay Semey,Left-Back,5,"Nov 8, 1994 (29)","1,80m",left,"Jan 1, 2024",€125k,2023
213,Dmitriy Schmidt,Yelimay Semey,Right-Back,15,"Nov 17, 1993 (30)","1,75m",right,"Feb 20, 2023",€200k,2023
214,Mikhail Gabyshev,Yelimay Semey,Right-Back,19,"Jan 2, 1990 (34)","1,85m",right,"Apr 4, 2024",€100k,2023
215,Nikita Korzun,Yelimay Semey,Defensive Midfield,81,"Mar 6, 1995 (29)","1,74m",right,"Jan 1, 2024",€350k,2023
216,Maicom David,Yelimay Semey,Defensive Midfield,23,"Jul 9, 2000 (23)","1,84m",right,"Jan 27, 2024",€200k,2023
217,Yuriy Pertsukh,Yelimay Semey,Central Midfield,8,"May 13, 1996 (28)","1,86m",right,"Jan 1, 2024",€250k,2023
218,Mokhammed Ensebaev,Yelimay Semey,Central Midfield,-,"Oct 19, 2005 (18)","1,69m",,"Mar 15, 2023",€100k,2023
219,Meyrdzhan Zhumadilov,Yelimay Semey,Right Midfield,37,"Feb 4, 2005 (19)","1,69m",,"Jan 1, 2024",-,2023
220,Erkebulan Nurgaliev,Yelimay Semey,Attacking Midfield,10,"Sep 12, 1993 (30)","1,70m",right,"Jan 22, 2023",€400k,2023
221,Roman Murtazaev,Yelimay Semey,Left Winger,7,"Sep 10, 1993 (30)","1,88m",right,"Jan 2, 2024",€250k,2023
222,Zhan-Ali Payruz,Yelimay Semey,Left Winger,22,"Aug 12, 1999 (24)","1,85m",right,"Feb 15, 2024",€225k,2023
223,Alen Aymanov,Yelimay Semey,Left Winger,99,"Jun 2, 2002 (21)","1,78m",right,"Jan 1, 2024",€100k,2023
224,Sada Thioub,Yelimay Semey,Right Winger,9,"Jun 1, 1995 (28)","1,79m",right,"Mar 5, 2024",€1.00m,2023
225,Quentin Cornette,Yelimay Semey,Right Winger,92,"Jan 17, 1994 (30)","1,72m",right,"Feb 11, 2024",€700k,2023
226,China,Yelimay Semey,Right Winger,20,"Aug 2, 1996 (27)","1,79m",right,"Jan 1, 2024",€500k,2023
227,Ivan Sviridov,Yelimay Semey,Centre-Forward,11,"Jun 28, 2002 (21)","1,84m",both,"Jan 10, 2024",€350k,2023
228,Robert Tambe,Yelimay Semey,Centre-Forward,29,"Feb 22, 1994 (30)","1,85m",left,"Feb 11, 2024",€350k,2023
229,Danil Ustimenko,Kairat Almaty,Goalkeeper,1,"Aug 8, 2000 (23)","1,90m",right,"Mar 1, 2019",€450k,2023
230,Vadim Ulyanov,Kairat Almaty,Goalkeeper,30,"Oct 7, 2001 (22)","1,90m",right,"Feb 26, 2022",€200k,2023
231,Nikita Pivkin,Kairat Almaty,Goalkeeper,27,"Mar 24, 2003 (21)","1,92m",right,"Jul 1, 2022",€125k,2023
232,Luka Gadrani,Kairat Almaty,Centre-Back,44,"Apr 12, 1997 (27)","1,85m",both,"Jan 1, 2024",€550k,2023
233,Damir Kasabulat,Kairat Almaty,Centre-Back,4,"Aug 29, 2002 (21)","1,82m",right,"Feb 22, 2022",€400k,2023
234,Ofri Arad,Kairat Almaty,Centre-Back,15,"Sep 11, 1998 (25)","1,81m",right,"Jan 1, 2024",€300k,2023
235,Viktor Vasin,Kairat Almaty,Centre-Back,5,"Oct 6, 1988 (35)","1,93m",right,"Feb 22, 2022",€250k,2023
236,Aleksandr Shirobokov,Kairat Almaty,Centre-Back,25,"Jan 2, 2003 (21)","1,84m",right,"Jan 1, 2021",€125k,2023
237,Sultan Askarov,Kairat Almaty,Centre-Back,29,"Jan 21, 2004 (20)","1,86m",right,"Jan 1, 2024",€100k,2023
238,Ibrokhimkhalil Yuldoshev,Kairat Almaty,Left-Back,3,"Feb 14, 2001 (23)","1,70m",left,"Jan 15, 2024",€800k,2023
239,Lev Kurgin,Kairat Almaty,Left-Back,13,"Jun 6, 2002 (21)","1,84m",left,"Jul 1, 2022",€200k,2023
240,Egor Tkachenko,Kairat Almaty,Right-Back,2,"Apr 15, 2003 (21)","1,83m",right,"Feb 26, 2022",€150k,2023
241,Aleksandr Mrynskiy,Kairat Almaty,Right-Back,24,"Jul 15, 2004 (19)","1,77m",right,"Jan 1, 2023",€100k,2023
242,Adilet Sadybekov,Kairat Almaty,Defensive Midfield,6,"May 26, 2002 (22)","1,86m",right,"Jul 1, 2022",€300k,2023
243,Dmitriy Sergeev,Kairat Almaty,Central Midfield,20,"Apr 3, 2000 (24)","1,84m",right,"Feb 28, 2023",€250k,2023
244,Arsen Buranchiev,Kairat Almaty,Central Midfield,21,"Sep 12, 2001 (22)","1,82m",left,"Jan 1, 2021",€175k,2023
245,Andrey Ulshin,Kairat Almaty,Central Midfield,23,"Apr 18, 2000 (24)","1,84m",left,"Jan 1, 2021",€150k,2023
246,Miras Omatay,Kairat Almaty,Central Midfield,26,"Jun 30, 2004 (19)","1,76m",both,,€50k,2023
247,Giorgi Zaria,Kairat Almaty,Attacking Midfield,7,"Jul 14, 1997 (26)","1,79m",left,"Jan 1, 2024",€300k,2023
248,Vyacheslav Shvyrev,Kairat Almaty,Attacking Midfield,9,"Jan 7, 2001 (23)","1,76m",right,"Apr 1, 2018",€300k,2023
249,Saif Popov,Kairat Almaty,Left Winger,17,"Jun 30, 2004 (19)","1,74m",right,,€150k,2023
250,Erkebulan Seydakhmet,Kairat Almaty,Right Winger,22,"Feb 4, 2000 (24)","1,78m",right,"Jul 1, 2019",€250k,2023
251,João Paulo,Kairat Almaty,Centre-Forward,11,"Jun 2, 1988 (35)","1,67m",right,"Jul 6, 2021",€450k,2023
252,Élder Santana,Kairat Almaty,Centre-Forward,19,"Apr 7, 1993 (31)","1,86m",right,"Jan 1, 2024",€250k,2023
253,Yan Trufanov,Kairat Almaty,Centre-Forward,18,"May 17, 2004 (20)","1,85m",right,"Mar 1, 2023",€175k,2023
254,Alisher Suleymen,FC Zhenis Astana,Goalkeeper,31,"Jan 31, 2003 (21)","1,88m",,,€200k,2023
255,Temirlan Anarbekov,FC Zhenis Astana,Goalkeeper,41,"Oct 14, 2003 (20)","1,89m",left,"Jan 1, 2024",€100k,2023
256,Nikita Kalmykov,FC Zhenis Astana,Goalkeeper,35,"Aug 24, 1989 (34)","1,87m",right,"Jan 1, 2024",€75k,2023
257,Zurab Tevzadze,FC Zhenis Astana,Centre-Back,3,"Aug 28, 1994 (29)","1,89m",right,"Feb 13, 2024",€150k,2023
258,Sayat Zhumagali,FC Zhenis Astana,Centre-Back,25,"Apr 25, 1995 (29)","1,89m",right,"Apr 3, 2023",€150k,2023
259,Marin Belancic,FC Zhenis Astana,Centre-Back,54,"Jan 12, 2001 (23)","1,89m",left,"Feb 19, 2024",€150k,2023
260,Krystian Nowak,FC Zhenis Astana,Centre-Back,15,"Apr 1, 1994 (30)","1,88m",right,"Mar 1, 2024",€125k,2023
261,Benjamin Hjertstrand,FC Zhenis Astana,Left-Back,6,"Jan 22, 1994 (30)","1,80m",,"Jan 22, 2024",€225k,2023
262,Sagi Sovet,FC Zhenis Astana,Left-Back,4,"Mar 15, 2000 (24)","1,75m",left,"Jan 24, 2024",€150k,2023
263,Matija Rom,FC Zhenis Astana,Right-Back,2,"Nov 1, 1998 (25)","1,85m",right,"Jan 26, 2024",€225k,2023
264,Sayan Mukanov,FC Zhenis Astana,Right-Back,5,"Jan 6, 1997 (27)","1,81m",right,"Jan 1, 2021",€175k,2023
265,Aldair Adilov,FC Zhenis Astana,Right-Back,23,"Jun 11, 2002 (21)","1,72m",right,"Feb 26, 2024",€10k,2023
266,Vasilios Karagounis,FC Zhenis Astana,Defensive Midfield,32,"Jan 18, 1994 (30)","1,76m",both,"Feb 9, 2024",€150k,2023
267,Abay Zhunusov,FC Zhenis Astana,Defensive Midfield,8,"Mar 15, 1995 (29)","1,74m",right,"Jul 27, 2021",€100k,2023
268,Denis Grechikho,FC Zhenis Astana,Central Midfield,22,"May 22, 1999 (25)","1,85m",right,"Feb 10, 2024",€600k,2023
269,Sergey Volkov,FC Zhenis Astana,Central Midfield,18,"Jan 27, 1999 (25)","1,83m",,"Feb 22, 2024",€300k,2023
270,Rinat Khayrullin,FC Zhenis Astana,Central Midfield,7,"Feb 19, 1994 (30)","1,73m",left,"Jan 1, 2021",€125k,2023
271,Irakli Bidzinashvili,FC Zhenis Astana,Attacking Midfield,14,"Feb 27, 1997 (27)","1,68m",right,"Jan 31, 2024",€300k,2023
272,Galymzhan Kenzhebek,FC Zhenis Astana,Left Winger,10,"Feb 12, 2003 (21)","1,77m",right,"Jan 1, 2024",€150k,2023
273,Alexander Jakobsen,FC Zhenis Astana,Left Winger,70,"Mar 18, 1994 (30)","1,80m",both,"Apr 5, 2024",€100k,2023
274,Iljasa Zulfiu,FC Zhenis Astana,Right Winger,19,"Mar 27, 1998 (26)","1,67m",left,"Feb 23, 2024",€325k,2023
275,Miras Amantaev,FC Zhenis Astana,Right Winger,11,"Feb 24, 2003 (21)","1,78m",left,"Mar 15, 2023",€100k,2023
276,Arb Manaj,FC Zhenis Astana,Centre-Forward,9,"Jul 23, 1998 (25)","1,88m",right,"Jan 30, 2024",€325k,2023
277,Vladislav Prokopenko,FC Zhenis Astana,Centre-Forward,80,"Jul 1, 2000 (23)","1,80m",right,"Apr 6, 2024",€250k,2023
278,Artem Cheredinov,FC Zhenis Astana,Centre-Forward,17,"Jul 17, 1998 (25)","1,82m",right,"Jul 1, 2023",€175k,2023
279,Raul Allakhverdiev,FC Zhenis Astana,Centre-Forward,20,"Oct 4, 2006 (17)","1,86m",right,"Jan 1, 2022",€175k,2023
280,Nurbol Anuarbekov,FC Zhenis Astana,Centre-Forward,77,"Jul 14, 1998 (25)","1,87m",right,"Feb 20, 2023",€125k,2023
281,Egor Khatkevich,FK Atyrau,Goalkeeper,1,"Jul 9, 1988 (35)","1,96m",right,"Feb 1, 2023",€200k,2023
282,Vladislav Saenko,FK Atyrau,Goalkeeper,90,"Jun 4, 2000 (23)","1,87m",right,"Feb 1, 2024",€50k,2023
283,Nurasyl Tokhtarov,FK Atyrau,Goalkeeper,35,"Dec 14, 2000 (23)","1,83m",right,,€10k,2023
284,Nikita Stepanov,FK Atyrau,Centre-Back,18,"Apr 6, 1996 (28)","1,86m",left,"Feb 18, 2023",€400k,2023
285,Mateus Barbosa,FK Atyrau,Centre-Back,16,"Jan 12, 1999 (25)","1,93m",right,"Feb 8, 2024",€250k,2023
286,Adilbek Zhumakhanov,FK Atyrau,Centre-Back,4,"Dec 27, 2002 (21)","1,87m",right,"Nov 1, 2019",€175k,2023
287,Olzhas Kerimzhanov,FK Atyrau,Centre-Back,26,"May 16, 1989 (35)","1,89m",right,"Feb 25, 2023",€175k,2023
288,Daniyar Urda,FK Atyrau,Centre-Back,27,"May 29, 2003 (21)","1,84m",left,"Jan 1, 2024",€10k,2023
289,Soslan Takulov,FK Atyrau,Left-Back,8,"Apr 28, 1995 (29)","1,78m",left,"Jan 16, 2022",€350k,2023
290,Gevorg Nadzharyan,FK Atyrau,Right-Back,19,"Jan 6, 1998 (26)","1,75m",right,"Jul 21, 2023",€175k,2023
291,Adi Adambaev,FK Atyrau,Right-Back,2,"Apr 4, 2001 (23)","1,85m",right,"Mar 21, 2022",€100k,2023
292,Oleksandr Noyok,FK Atyrau,Defensive Midfield,55,"May 15, 1992 (32)","1,77m",right,"Feb 14, 2023",€350k,2023
293,Jakob Novak,FK Atyrau,Central Midfield,7,"Mar 4, 1998 (26)","1,88m",right,"Feb 7, 2023",€250k,2023
294,Rinat Dzhumatov,FK Atyrau,Central Midfield,10,"Oct 13, 1997 (26)","1,74m",right,"Jul 26, 2022",€100k,2023
295,Ersultan Kaldybekov,FK Atyrau,Central Midfield,20,"Jan 12, 2002 (22)","1,85m",both,"Jul 19, 2023",€100k,2023
296,Nauryzbek Zhagorov,FK Atyrau,Central Midfield,21,"Mar 1, 1998 (26)","1,77m",right,"Feb 27, 2022",€75k,2023
297,Fatkhullo Olimzoda,FK Atyrau,Attacking Midfield,63,"Aug 3, 2005 (18)","1,75m",right,"Jul 25, 2023",€125k,2023
298,Igor Stasevich,FK Atyrau,Left Winger,22,"Oct 21, 1985 (38)","1,80m",right,"Jan 30, 2023",€50k,2023
299,Pedro Eugénio,FK Atyrau,Right Winger,9,"Jun 26, 1990 (33)","1,72m",right,"Feb 20, 2024",€500k,2023
300,Aslan Adil,FK Atyrau,Right Winger,11,"Jan 13, 1998 (26)","1,74m",right,"Jan 28, 2024",€250k,2023
301,Joel Kayamba,FK Atyrau,Right Winger,17,"Apr 17, 1992 (32)","1,77m",right,"Feb 16, 2024",€225k,2023
302,Lamine Jarjou,FK Atyrau,Right Winger,12,"Feb 19, 2002 (22)","1,73m",left,"Feb 12, 2024",€150k,2023
303,Karim Smykov,FK Atyrau,Right Winger,77,"Jul 21, 2002 (21)","1,80m",right,"Mar 4, 2023",€150k,2023
304,Edige Oralbay,FK Atyrau,Centre-Forward,15,"Mar 11, 1997 (27)","1,84m",right,"Feb 1, 2024",€250k,2023
305,Nikolay Signevich,FK Atyrau,Centre-Forward,13,"Feb 20, 1992 (32)","1,94m",right,"Jan 26, 2024",€200k,2023
306,Orest Kostyk,Zhetysu Taldykorgan,Goalkeeper,12,"Apr 16, 1999 (25)","1,89m",right,"Mar 1, 2024",€175k,2023
307,Arsen Siukaev,Zhetysu Taldykorgan,Goalkeeper,77,"Mar 7, 1996 (28)","1,93m",right,"Mar 1, 2024",€100k,2023
308,Sanzhar Erniyazov,Zhetysu Taldykorgan,Goalkeeper,1,"Aug 16, 2005 (18)",-,right,"Apr 5, 2024",€75k,2023
309,Nurlan Dairov,Zhetysu Taldykorgan,Centre-Back,3,"Jun 26, 1995 (28)","1,81m",right,"Mar 1, 2024",€250k,2023
310,Charleston,Zhetysu Taldykorgan,Centre-Back,96,"Sep 23, 1996 (27)","1,95m",left,"Jan 17, 2024",€200k,2023
311,Gia Chaduneli,Zhetysu Taldykorgan,Centre-Back,4,"May 15, 1994 (30)","1,91m",right,"Mar 1, 2024",€150k,2023
312,Rauan Orynbasar,Zhetysu Taldykorgan,Centre-Back,5,"Mar 1, 1998 (26)","1,84m",right,"Jan 1, 2021",€25k,2023
313,Askhat Baltabekov,Zhetysu Taldykorgan,Left-Back,23,"Nov 6, 1993 (30)","1,75m",left,"Jan 1, 2021",€225k,2023
314,Elivelton,Zhetysu Taldykorgan,Left-Back,80,"Feb 18, 1999 (25)",-,left,"Apr 3, 2024",-,2023
315,Eskendir Kybyray,Zhetysu Taldykorgan,Right-Back,14,"Aug 14, 1997 (26)","1,83m",right,"Mar 1, 2024",€225k,2023
316,Adilkhan Dobay,Zhetysu Taldykorgan,Right-Back,22,"Jun 2, 2002 (21)","1,83m",right,"Mar 1, 2024",€175k,2023
317,Kirill Ovchinnikov,Zhetysu Taldykorgan,Defensive Midfield,28,"Jun 16, 2007 (16)","1,77m",right,,-,2023
318,Tsotne Mosiashvili,Zhetysu Taldykorgan,Central Midfield,15,"Feb 14, 1995 (29)","1,81m",,"Mar 1, 2024",€250k,2023
319,Victor Braga,Zhetysu Taldykorgan,Central Midfield,88,"Apr 18, 2001 (23)","1,75m",left,"Feb 14, 2024",€250k,2023
320,Meyrambek Kalmyrza,Zhetysu Taldykorgan,Central Midfield,6,"Dec 15, 2002 (21)","1,84m",left,"Mar 1, 2024",€125k,2023
321,Serikzhan Muzhikov,Zhetysu Taldykorgan,Attacking Midfield,7,"Jun 17, 1989 (34)","1,69m",right,"Mar 1, 2024",€200k,2023
322,Daniyar Usenov,Zhetysu Taldykorgan,Attacking Midfield,11,"Feb 18, 2001 (23)","1,81m",left,"Mar 1, 2024",€175k,2023
323,Anton Shramchenko,Zhetysu Taldykorgan,Left Winger,20,"Feb 12, 1993 (31)","1,65m",right,"Feb 1, 2024",€450k,2023
324,Ravil Atykhanov,Zhetysu Taldykorgan,Left Winger,10,"Nov 25, 1999 (24)","1,75m",left,"Jan 1, 2021",€150k,2023
325,Aliyar Mukhammed,Zhetysu Taldykorgan,Left Winger,24,"Mar 20, 2001 (23)","1,90m",left,"Mar 1, 2024",€100k,2023
326,Dinmukhamed Karaman,Zhetysu Taldykorgan,Right Winger,8,"Jun 26, 2000 (23)","1,78m",right,"Mar 1, 2024",€175k,2023
327,Nurbergen Nurbol,Zhetysu Taldykorgan,Right Winger,17,"Dec 26, 2000 (23)","1,75m",right,"Jan 1, 2021",€175k,2023
328,Maksim Chikanchi,Zhetysu Taldykorgan,Centre-Forward,9,"Aug 29, 1998 (25)","1,85m",right,"Feb 22, 2024",€200k,2023
329,Abylaykhan Zhumabek,Zhetysu Taldykorgan,Centre-Forward,19,"Oct 19, 2001 (22)","1,87m",right,"Apr 3, 2024",€200k,2023
